AP02_240625.csv;;Schick;30.07.2025 13:39:23;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
398;0,0123
399;0,012
400;0,0119
401;0,0118
402;0,0115
403;0,0112
404;0,0112
405;0,0109
406;0,0109
407;0,0105
408;0,0104
409;0,0103
410;0,0101
411;0,0098
412;0,0097
413;0,0095
414;0,0093
415;0,0094
416;0,0092
417;0,009
418;0,0089
419;0,0086
420;0,0087
421;0,0084
422;0,0085
423;0,0083
424;0,0082
425;0,0081
426;0,008
427;0,0078
428;0,0078
429;0,0076
430;0,0076
431;0,0073
432;0,0073
433;0,0073
434;0,0069
435;0,0068
436;0,0069
437;0,0068
438;0,0068
439;0,0066
440;0,0066
441;0,0064
442;0,0062
443;0,0061
444;0,0062
445;0,0061
446;0,0059
447;0,0059
448;0,0059
449;0,0056
450;0,0055
451;0,0055
452;0,0054
453;0,0054
454;0,0052
455;0,0052
456;0,0054
457;0,0046
458;0,005
459;0,005
460;0,0051
461;0,005
462;0,0049
463;0,0047
464;0,0047
465;0,0048
466;0,0044
467;0,0045
468;0,0046
469;0,0043
470;0,0042
471;0,0045
472;0,0043
473;0,0043
474;0,0041
475;0,004
476;0,0043
477;0,0042
478;0,004
479;0,0038
480;0,004
481;0,0039
482;0,0039
483;0,0032
484;0,0036
485;0,0036
486;0,0037
487;0,0035
488;0,0034
489;0,0034
490;0,0034
491;0,0033
492;0,0032
493;0,0034
494;0,0035
495;0,0032
496;0,0033
497;0,0036
498;0,0031
499;0,0036
500;0,003
501;0,0029
502;0,003
503;0,0032
504;0,0026
505;0,003
506;0,0028
507;0,0028
508;0,003
509;0,0026
510;0,0027
511;0,0026
512;0,0028
513;0,0028
514;0,003
515;0,0029
516;0,0026
517;0,0028
518;0,0027
519;0,0025
520;0,0025
521;0,0027
522;0,0026
523;0,0027
524;0,0025
525;0,0026
526;0,0025
527;0,0026
528;0,0026
529;0,0023
530;0,0024
531;0,0024
532;0,0024
533;0,0025
534;0,0026
535;0,0021
536;0,0023
537;0,0024
538;0,0022
539;0,0025
540;0,0023
541;0,0021
542;0,0024
543;0,0021
544;0,0019
545;0,0021
546;0,002
547;0,002
548;0,002
549;0,0024
550;0,002
551;0,0017
552;0,002
553;0,0018
554;0,002
555;0,0023
556;0,0026
557;0,0016
558;0,0018
559;0,002
560;0,0013
561;0,0018
562;0,0018
563;0,0019
564;0,0014
565;0,0016
566;0,0017
567;0,0018
568;0,0017
569;0,0016
570;0,0018
571;0,0012
572;0,0014
573;0,0015
574;0,0016
575;0,0016
576;0,0018
577;0,0019
578;0,0019
579;0,0017
580;0,0011
581;0,0018
582;0,001
583;0,0015
584;0,001
585;0,0011
586;0,0013
587;0,0021
588;0,0014
589;0,0012
590;0,0014
591;0,0009
592;0,0013
593;0,0017
594;0,0011
595;0,0013
596;0,0011
597;0,0016
598;0,0016
599;0,0009
600;0,0011
601;0,0012
602;0,0009
603;0,0012
604;0,0009
605;0,0009
606;0,0013
607;0,0009
608;0,0011
609;0,0015
610;0,0012
611;0,0016
612;0,0011
613;0,0012
614;0,0013
615;0,0017
616;0,0008
617;0,0013
618;0,0016
619;0,0008
620;0,0016
621;0,0006
622;0,0009
623;0,001
624;0,0009
625;0,0009
626;0,0014
627;0,0011
628;0,001
629;0,0013
630;0,001
631;0,0009
632;0,0014
633;0,0012
634;0,0013
635;0,0006
636;0,0014
637;0,0011
638;0,0006
639;0,0006
640;0,0008
641;0,0004
642;0,0008
643;0,0008
644;0,0013
645;0,0015
646;0,0003
647;0,0011
648;0,0009
649;0,0003
650;0,0007
651;0,0012
652;0,001
653;0,001
654;0,0011
655;0,0013
656;0,0016
657;0,0007
658;0,0009
659;0,0013
660;0,001
661;0,0012
662;0,0009
663;0,0008
664;0,0009
665;-0,0003
666;0,0007
667;0,0021
668;0,0001
669;0,0005
670;0,0016
671;0,0004
672;0,0005
673;0,0005
674;0,0011
675;0,0012
676;0,0015
677;0,0012
678;0,0011
679;0,0009
680;0,0006
681;0,0008
682;0,0007
683;0,0009
684;0,0011
685;0,0012
686;0,001
687;0,001
688;0,0008
689;0,0007
690;0,0002
691;0,0007
692;0,001
693;0,001
694;0,0016
695;0,001
696;0,0011
697;0,0013
698;0,0007
699;0,0006
700;0,0011
701;0,0004
702;0,0013
703;0,0008
704;0,0009
705;0,0008
706;0,0009
707;0,0016
708;0,001
709;0,0008
710;0,0005
711;0,0005
712;0,0011
713;0,0014
714;0,0009
715;0,0009
716;0,0005
717;0,0008
718;0,0014
719;-0,0002
720;0,0002
721;0,0004
722;-0,0002
723;0,0016
724;0,0001
725;0,0004
726;0,001
727;0,0007
728;0,0004
729;0,0007
730;0,0004
731;0,0009
732;0,0004
733;0,0008
734;0,0008
735;0,0001
736;0,0005
737;0,0014
738;-0,001
739;0,0007
740;0,0007
741;-0,0001
742;0,001
743;0,001
744;0,0005
745;0,0009
746;-0,0006
747;0,0001
748;-0,0001
749;0,0006
750;0,0009
751;-0,0002
752;0,0005
753;0,0004
754;0,0006
755;0,0005
756;0,0005
757;0,0005
758;0,0012
759;-0,0001
760;0,0007
761;0,0009
762;0,0004
763;0,0001
764;-0,0001
765;0,0004
766;0,0007
767;0,0005
768;0,0006
769;-0,0005
770;0,0003
771;-0,0013
772;0,0007
773;-0,0002
774;0,0005
775;-0,0003
776;0,0004
777;-0,0004
778;0,0002
779;0,0014
780;0,0001
781;0
782;0,0004
783;-0,0001
784;0,0002
785;-0,0001
786;0,0004
787;0,0009
788;-0,0003
789;0,0009
790;0,0002
791;0,0011
792;0,0006
793;0
794;0,0002
795;0,0003
796;-0,0007
797;-0,0001
798;-0,0001
799;-0,0002
800;0,001
801;0,0004
802;-0,0003
803;-0,0002
804;0,0008
805;0,0001
806;0,0005
807;-0,0001
808;0,0008
809;0,0003
810;-0,0001
811;-0,0004
812;-0,0003
813;0,0008
814;-0,0001
815;0,0004
816;0,0007
817;0,0013
818;0,0001
819;0,0002
820;-0,0002
821;0,0002
822;0,0006
823;0,0004
824;0,0003
825;0,0005
826;-0,0002
827;0,0004
828;0,0005
829;0,0008
830;0,0005
831;0,0005
832;0,0002
833;0,0003
834;0,0002
835;0,0005
836;-0,0003
837;0
838;0,0002
839;0,0006
840;-0,0003
841;0,0004
842;0,0002
843;0,0005
844;-0,0008
845;0,0001
846;-0,0013
847;0,0014
848;0,0002
849;0,0011
850;-0,0003
851;0,0005
852;-0,0004
853;0,0004
854;-0,0002
855;0,0003
856;0,001
857;0,0017
858;0,0009
859;0,0007
860;-0,0001
861;-0,0006
862;-0,0005
863;-0,0002
864;0,0004
865;0,0006
866;0,0008
867;0,0003
868;0,0001
869;0,0004
870;0
871;0,0005
872;0,0003
873;0,0001
874;0,0001
875;-0,0006
876;0,0001
877;0,0004
878;-0,0006
879;-0,0004
880;0,0006
881;0,0004
882;0,0005
883;0,0003
884;0,0005
885;0,0003
886;0,0003
887;0,0002
888;0,0001
889;0,0004
890;0,0006
891;0
892;0,0002
893;-0,0002
894;0,0008
895;0
896;0,0003
897;0,0004
898;-0,0002
899;0,001
900;-0,0004
901;0,0004
902;0,0012
903;-0,0006
904;0,0008
905;0,0001
906;0,0003
907;0,0001
908;0,0004
909;0,0004
910;-0,0003
911;-0,0003
912;-0,0002
913;-0,0001
914;0,0003
915;0,0004
916;0,0002
917;0,0005
918;0,0003
919;0,0006
920;0,0002
921;0
922;0,0003
923;0,0002
924;-0,0006
925;-0,0008
926;-0,0008
927;0,0003
928;0,0009
929;-0,0005
930;-0,0004
931;0,001
932;0,0002
933;-0,0007
934;0
935;-0,0003
936;0
937;0,0001
938;0
939;0,0008
940;-0,0003
941;0,0003
942;0,0003
943;-0,0002
944;-0,0002
945;0,0001
946;0,0006
947;-0,0001
948;-0,0001
949;-0,0004
950;-0,0003
951;0,0005
952;0,0001
953;0,0005
954;0,0002
955;-0,0004
956;-0,0001
957;-0,0006
958;0,0002
959;-0,0007
960;0,0001
961;-0,0011
962;-0,0009
963;-0,0003
964;-0,0005
965;-0,0002
966;0,0004
967;-0,0005
968;-0,0003
969;0
970;0,0002
971;0,0004
972;0,0001
973;-0,0005
974;-0,0005
975;-0,0001
976;-0,0003
977;-0,0004
978;0
979;-0,0003
980;0,0003
981;0,0002
982;0,0002
983;0,0004
984;-0,0008
985;-0,0002
986;0,0002
987;0
988;-0,0001
989;-0,0004
990;-0,0002
991;-0,0004
992;0,0001
993;0,0002
994;0
995;0
996;0,0001
997;0
998;0,0002
999;-0,0002
1000;-0,0002
1001;-0,0003
1002;-0,0002
1003;0,0004
1004;0,0003
1005;0,0004
1006;-0,0008
1007;0,0001
1008;-0,0008
1009;-0,0002
1010;-0,0008
1011;-0,0001
1012;0,0005
1013;0,0001
1014;-0,0003
1015;-0,0004
1016;-0,0013
1017;-0,0005
1018;0,0004
1019;-0,0004
1020;-0,0011
1021;-0,0004
1022;0,0011
1023;0,0014
1024;0,0009
1025;-0,0023
1026;0,0005
1027;-0,0004
1028;-0,0007
1029;-0,0005
1030;0,0009
1031;-0,0007
1032;-0,0015
1033;-0,0007
1034;-0,0019
1035;-0,0006
1036;-0,0009
1037;-0,0014
1038;0,0003
1039;-0,0008
1040;0,0012
1041;-0,0008
1042;0,0009
1043;-0,0016
1044;0,0006
1045;-0,0015
1046;0,0015
1047;-0,0027
1048;0,0005
1049;-0,0039
1050;-0,0003
1051;-0,0009
1052;-0,0017
1053;-0,0004
1054;-0,0003
1055;0
1056;0,0027
1057;-0,0018
1058;-0,0017
1059;-0,0035
1060;-0,0015
1061;0,0023
1062;-0,0011
1063;0
1064;-0,0028
1065;0,0007
1066;-0,0031
1067;-0,0006
1068;-0,0016
1069;-0,0034
1070;-0,0025
1071;0
1072;0,0037
1073;-0,0045
1074;0,0001
1075;0,0028
1076;-0,0016
1077;-0,0026
1078;0,0014
1079;-0,0018
1080;-0,003
1081;0
1082;0,0001
1083;-0,0023
1084;0,0003
1085;0,0007
1086;0,0011
1087;-0,0005
1088;0,0007
1089;0,0019
1090;0,0002
1091;-0,0001
1092;0,0014
1093;-0,0035
1094;-0,0057
1095;-0,0045
1096;-0,0075
1097;0,001
1098;-0,0059
1099;-0,0076
1100;0,0029
