SP01_1006.csv;;Schick;17.06.2025 11:08:24;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
371;0,0381
372;0,0377
373;0,0368
374;0,0364
375;0,0358
376;0,0353
377;0,0353
378;0,0353
379;0,0346
380;0,034
381;0,0338
382;0,033
383;0,0326
384;0,0323
385;0,0317
386;0,0314
387;0,0311
388;0,0309
389;0,0302
390;0,0297
391;0,0296
392;0,0297
393;0,029
394;0,0288
395;0,0287
396;0,0282
397;0,0278
398;0,0274
399;0,0273
400;0,027
401;0,0269
402;0,0259
403;0,0259
404;0,0258
405;0,0258
406;0,0255
407;0,0251
408;0,0249
409;0,0243
410;0,0243
411;0,0243
412;0,0237
413;0,0234
414;0,0232
415;0,0232
416;0,0228
417;0,0226
418;0,0225
419;0,0224
420;0,0222
421;0,0221
422;0,0218
423;0,0216
424;0,0215
425;0,0215
426;0,0212
427;0,021
428;0,0207
429;0,0204
430;0,0202
431;0,0201
432;0,0196
433;0,0197
434;0,0194
435;0,0194
436;0,0191
437;0,0188
438;0,0186
439;0,0184
440;0,0183
441;0,0184
442;0,0184
443;0,018
444;0,0179
445;0,0178
446;0,0175
447;0,0177
448;0,0176
449;0,0172
450;0,0173
451;0,017
452;0,0169
453;0,0169
454;0,0168
455;0,0168
456;0,0166
457;0,0161
458;0,0161
459;0,0163
460;0,0161
461;0,0164
462;0,0162
463;0,0158
464;0,0158
465;0,0158
466;0,0156
467;0,0154
468;0,0157
469;0,0151
470;0,0155
471;0,0152
472;0,0152
473;0,0151
474;0,015
475;0,0149
476;0,0149
477;0,0149
478;0,0149
479;0,0146
480;0,0146
481;0,0142
482;0,0141
483;0,0132
484;0,0141
485;0,0147
486;0,0143
487;0,0138
488;0,0142
489;0,0142
490;0,0138
491;0,0137
492;0,0139
493;0,0142
494;0,0139
495;0,0135
496;0,0135
497;0,0135
498;0,0136
499;0,0135
500;0,0134
501;0,0131
502;0,0134
503;0,0131
504;0,0133
505;0,0134
506;0,013
507;0,0131
508;0,0131
509;0,0128
510;0,013
511;0,013
512;0,0126
513;0,0129
514;0,0131
515;0,0129
516;0,0128
517;0,0122
518;0,0124
519;0,0128
520;0,0126
521;0,0125
522;0,0124
523;0,0123
524;0,012
525;0,0121
526;0,0121
527;0,0119
528;0,012
529;0,0127
530;0,0125
531;0,012
532;0,0117
533;0,0123
534;0,0126
535;0,0119
536;0,012
537;0,0124
538;0,0117
539;0,0117
540;0,0116
541;0,0122
542;0,0124
543;0,0121
544;0,0121
545;0,0119
546;0,012
547;0,0119
548;0,0123
549;0,0119
550;0,0118
551;0,012
552;0,0115
553;0,0118
554;0,0116
555;0,0114
556;0,0119
557;0,0115
558;0,0116
559;0,0124
560;0,0113
561;0,0117
562;0,0125
563;0,0119
564;0,0117
565;0,012
566;0,012
567;0,0118
568;0,0118
569;0,0118
570;0,0117
571;0,012
572;0,0121
573;0,0119
574;0,0118
575;0,0117
576;0,0121
577;0,0118
578;0,0116
579;0,0119
580;0,0113
581;0,0116
582;0,0113
583;0,0114
584;0,0118
585;0,0112
586;0,012
587;0,0119
588;0,0118
589;0,0115
590;0,0119
591;0,0116
592;0,0112
593;0,0118
594;0,0109
595;0,011
596;0,0113
597;0,0116
598;0,0115
599;0,0115
600;0,0114
601;0,0112
602;0,0111
603;0,0109
604;0,0117
605;0,0114
606;0,012
607;0,0111
608;0,0112
609;0,0117
610;0,0113
611;0,011
612;0,0113
613;0,0108
614;0,0114
615;0,0118
616;0,0109
617;0,0112
618;0,0109
619;0,011
620;0,0117
621;0,0112
622;0,0114
623;0,0115
624;0,011
625;0,0117
626;0,0113
627;0,0111
628;0,011
629;0,0113
630;0,0113
631;0,0113
632;0,0108
633;0,0109
634;0,0114
635;0,0106
636;0,011
637;0,0113
638;0,0111
639;0,0115
640;0,0114
641;0,0112
642;0,0112
643;0,0111
644;0,0113
645;0,0116
646;0,0119
647;0,0111
648;0,0117
649;0,0108
650;0,0107
651;0,011
652;0,0121
653;0,0121
654;0,0113
655;0,0108
656;0,011
657;0,011
658;0,0111
659;0,0105
660;0,0111
661;0,011
662;0,0114
663;0,0115
664;0,011
665;0,0102
666;0,0107
667;0,0105
668;0,01
669;0,0105
670;0,0108
671;0,0112
672;0,0102
673;0,0109
674;0,0109
675;0,011
676;0,0106
677;0,0109
678;0,0107
679;0,0106
680;0,0111
681;0,011
682;0,0111
683;0,0111
684;0,0111
685;0,0106
686;0,0111
687;0,0104
688;0,0111
689;0,0111
690;0,0105
691;0,0114
692;0,0104
693;0,0101
694;0,0112
695;0,0111
696;0,0108
697;0,0109
698;0,0105
699;0,0106
700;0,0114
701;0,011
702;0,0112
703;0,0109
704;0,0106
705;0,011
706;0,011
707;0,0107
708;0,011
709;0,0108
710;0,0112
711;0,0108
712;0,0113
713;0,0111
714;0,0116
715;0,0107
716;0,011
717;0,0105
718;0,0111
719;0,0112
720;0,0115
721;0,011
722;0,0109
723;0,0111
724;0,011
725;0,0102
726;0,0113
727;0,0106
728;0,0116
729;0,011
730;0,0106
731;0,0111
732;0,0121
733;0,011
734;0,0109
735;0,012
736;0,0104
737;0,0112
738;0,0107
739;0,0115
740;0,0119
741;0,0113
742;0,0115
743;0,0111
744;0,012
745;0,0114
746;0,0091
747;0,0116
748;0,0109
749;0,0103
750;0,0114
751;0,0108
752;0,0111
753;0,0114
754;0,011
755;0,0115
756;0,0112
757;0,0107
758;0,0109
759;0,0109
760;0,0112
761;0,0121
762;0,0109
763;0,011
764;0,0103
765;0,0109
766;0,011
767;0,0107
768;0,0113
769;0,0112
770;0,0103
771;0,0116
772;0,0109
773;0,0113
774;0,0119
775;0,0114
776;0,0108
777;0,0113
778;0,0111
779;0,0111
780;0,0109
781;0,0115
782;0,0115
783;0,0107
784;0,0109
785;0,0111
786;0,0099
787;0,0117
788;0,0103
789;0,0106
790;0,0112
791;0,0099
792;0,0106
793;0,0108
794;0,0119
795;0,0109
796;0,0103
797;0,0112
798;0,0111
799;0,0109
800;0,0103
801;0,0115
802;0,0115
803;0,0118
804;0,011
805;0,0113
806;0,0122
807;0,0093
808;0,0102
809;0,0095
810;0,0113
811;0,0118
812;0,0121
813;0,0117
814;0,0111
815;0,0112
816;0,0118
817;0,0105
818;0,011
819;0,0106
820;0,0101
821;0,0108
822;0,0094
823;0,0096
824;0,0111
825;0,0114
826;0,0113
827;0,0096
828;0,0101
829;0,0115
830;0,0117
831;0,0115
832;0,0109
833;0,0104
834;0,0103
835;0,0104
836;0,0115
837;0,0119
838;0,0107
839;0,0115
840;0,0101
841;0,0116
842;0,0118
843;0,0114
844;0,0113
845;0,0124
846;0,011
847;0,0118
848;0,0123
849;0,0124
850;0,0111
851;0,0115
852;0,0121
853;0,0107
854;0,0132
855;0,0112
856;0,0124
857;0,0115
858;0,0106
859;0,0117
860;0,0113
861;0,0118
862;0,0117
863;0,0117
864;0,0115
865;0,0104
866;0,0127
867;0,0118
868;0,0117
869;0,0126
870;0,0119
871;0,0122
872;0,0115
873;0,0111
874;0,0103
875;0,0109
876;0,0104
877;0,011
878;0,0107
879;0,0112
880;0,0107
881;0,0093
882;0,0097
883;0,0112
884;0,012
885;0,011
886;0,0107
887;0,0111
888;0,0109
889;0,0117
890;0,0116
891;0,0115
892;0,0123
893;0,0107
894;0,0113
895;0,01
896;0,0106
897;0,0122
898;0,0112
899;0,011
900;0,0114
901;0,0115
902;0,0115
903;0,0105
904;0,0102
905;0,0104
906;0,0117
907;0,0119
908;0,0105
909;0,0119
910;0,0105
911;0,0111
912;0,0114
913;0,0112
914;0,0117
915;0,0105
916;0,0095
917;0,0107
918;0,0122
919;0,0116
920;0,0117
921;0,0108
922;0,011
923;0,0115
924;0,0107
925;0,0121
926;0,0116
927;0,012
928;0,0117
929;0,0106
930;0,0107
931;0,0114
932;0,0111
933;0,0117
934;0,012
935;0,0113
936;0,0102
937;0,0101
938;0,0113
939;0,0116
940;0,0114
941;0,0121
942;0,0116
943;0,0118
944;0,0108
945;0,0112
946;0,0112
947;0,0114
948;0,0114
949;0,0109
950;0,0108
951;0,0106
952;0,0111
953;0,0122
954;0,0114
955;0,0122
956;0,0116
957;0,0117
958;0,0118
959;0,0109
960;0,0118
961;0,0115
962;0,0118
963;0,0119
964;0,0118
965;0,0119
966;0,0112
967;0,0111
968;0,0112
969;0,0118
970;0,0114
971;0,0116
972;0,0114
973;0,0114
974;0,0122
975;0,0119
976;0,012
977;0,0118
978;0,0109
979;0,01
980;0,01
981;0,0115
982;0,0127
983;0,0116
984;0,0118
985;0,0115
986;0,0117
987;0,0115
988;0,0119
989;0,0122
990;0,0119
991;0,0115
992;0,0094
993;0,0101
994;0,0123
995;0,0122
996;0,0124
997;0,0121
998;0,0123
999;0,0125
1000;0,0121
1001;0,0114
1002;0,0114
1003;0,0117
1004;0,012
1005;0,0119
1006;0,0118
1007;0,0117
1008;0,0124
1009;0,012
1010;0,0114
1011;0,0114
1012;0,0119
1013;0,0123
1014;0,0123
1015;0,0134
1016;0,0134
1017;0,0128
1018;0,0128
1019;0,0122
1020;0,0127
1021;0,0127
1022;0,0143
1023;0,0103
1024;0,0136
1025;0,0126
1026;0,0125
1027;0,0115
1028;0,0123
1029;0,0125
1030;0,0145
1031;0,0143
1032;0,0121
1033;0,0121
1034;0,0113
1035;0,0125
1036;0,0134
1037;0,0129
1038;0,0135
1039;0,0116
1040;0,0138
1041;0,0132
1042;0,0143
1043;0,0132
1044;0,0128
1045;0,0121
1046;0,0125
1047;0,0151
1048;0,0132
1049;0,0137
1050;0,0122
1051;0,0129
1052;0,0124
1053;0,0144
1054;0,0141
1055;0,0144
1056;0,0116
1057;0,0129
1058;0,0166
1059;0,0109
1060;0,0134
1061;0,0134
1062;0,0151
1063;0,0145
1064;0,0148
1065;0,0135
1066;0,0114
1067;0,0146
1068;0,0124
1069;0,0161
1070;0,0114
1071;0,0125
1072;0,0152
1073;0,0143
1074;0,0128
1075;0,0147
1076;0,012
1077;0,012
1078;0,0128
1079;0,0141
1080;0,0122
1081;0,0154
1082;0,0118
1083;0,016
1084;0,0149
1085;0,0099
1086;0,0173
1087;0,0124
1088;0,0115
1089;0,0103
1090;0,0148
1091;0,0143
1092;0,0123
1093;0,0095
1094;0,0193
1095;0,0098
1096;0,0107
1097;0,0122
1098;0,0118
1099;0,0117
1100;0,0131
