SP02_080725.csv;;Schick;30.07.2025 16:06:23;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
626;0,0011
627;0,0015
628;0,0017
629;0,002
630;0,0014
631;0,0015
632;0,0012
633;0,0011
634;0,0016
635;0,0017
636;0,0015
637;0,002
638;0,001
639;0,0015
640;0,0007
641;0,0006
642;0,0013
643;0,0008
644;0,0017
645;0,0022
646;0,0017
647;0,0019
648;0,0014
649;0,0018
650;0,0016
651;0,0016
652;0,0015
653;0,0018
654;0,0017
655;0,0014
656;0,0014
657;0,0011
658;0,0018
659;0,002
660;0,0009
661;0,0013
662;0,0017
663;0,0009
664;0,0011
665;0,0005
666;0,0014
667;0,002
668;0,0003
669;0,001
670;0,0021
671;0,0012
672;0,001
673;0,0013
674;0,0014
675;0,0018
676;0,0014
677;0,0017
678;0,0014
679;0,0015
680;0,0014
681;0,0015
682;0,0011
683;0,0014
684;0,0009
685;0,0011
686;0,0012
687;0,0012
688;0,0015
689;0,0013
690;0,0012
691;0,0012
692;0,0011
693;0,0012
694;0,0019
695;0,001
696;0,0011
697;0,0012
698;0,0011
699;0,0011
700;0,0006
701;0,001
702;0,0016
703;0,0006
704;0,0011
705;0,0014
706;0,0007
707;0,001
708;0,0009
709;0,001
710;0,0016
711;0,0009
712;0,001
713;0,0006
714;0,0004
715;0,0007
716;0,001
717;0,0006
718;0,0011
719;0,0007
720;0,0015
721;0,0013
722;0,0015
723;0,0015
724;0,0002
725;0
726;0,0013
727;0,0008
728;0
729;0,0012
730;0,0005
731;0,0013
732;0,0012
733;0,0002
734;0,0008
735;0,0007
736;0,0002
737;0,0011
738;0,0007
739;0,001
740;0,0011
741;0,0013
742;0,0006
743;0,0016
744;0,0013
745;0,0005
746;0,0006
747;0,0003
748;0,001
749;0,0008
750;0,0004
751;0,0004
752;0,001
753;0,0008
754;0,0006
755;0,0016
756;0,0011
757;0,0008
758;0,0013
759;0,0002
760;0,0013
761;0,0006
762;0,0003
763;0,0009
764;0,0003
765;0,0003
766;0,0011
767;0,0004
768;0,0007
769;0,0009
770;0,0006
771;0,0005
772;-0,0003
773;0,0013
774;0,0002
775;0,0006
776;0,0007
777;0,0008
778;0,0017
779;0,0006
780;0,0003
781;0,0003
782;0
783;-0,0005
784;0,0002
785;0,0007
786;0,0004
787;0,0009
788;0,0011
789;0,0007
790;0,0006
791;-0,0004
792;0,0009
793;0,0004
794;0,0011
795;0,0003
796;0,0001
797;-0,0001
798;0,0007
799;0,0003
800;0,0006
801;0,0004
802;0,0005
803;0,0002
804;0,0004
805;-0,0003
806;-0,0003
807;0,0005
808;-0,0001
809;0,0007
810;0,0003
811;0,0009
812;0,0009
813;0,0017
814;0,0008
815;0
816;0,0016
817;-0,0003
818;0,0012
819;0,0007
820;0,0007
821;0,0004
822;0,001
823;0,0005
824;0,0007
825;0,0003
826;0,0008
827;0,0006
828;0,0006
829;0,0006
830;0,0011
831;0,0003
832;0,0004
833;0,0006
834;0,0008
835;0,0003
836;0,0006
837;0,0007
838;0,0001
839;-0,0005
840;0,0011
841;0,0005
842;-0,0002
843;0,0004
844;0,0012
845;0,0006
846;0,0005
847;0,0012
848;0,0005
849;-0,0004
850;-0,0003
851;0,0007
852;0,0013
853;0,0009
854;0,0003
855;-0,0004
856;-0,0001
857;0,002
858;0
859;0,0008
860;-0,0017
861;-0,001
862;-0,0004
863;-0,0005
864;0,0006
865;0
866;0,0014
867;-0,0002
868;-0,0003
869;0,0003
870;-0,0004
871;0
872;0,0011
873;0,0003
874;0,0003
875;0,0009
876;0,0009
877;0,0001
878;0,0002
879;-0,0004
880;0,0008
881;0,0007
882;0,0009
883;0,0008
884;0,0007
885;0,0007
886;0,0009
887;0,0017
888;0,0003
889;0,0005
890;0,0006
891;0,0006
892;0,0011
893;0,0014
894;0,0007
895;0,001
896;0,0008
897;0,0006
898;0,0008
899;0,0003
900;0,0006
901;0,0012
902;0,0003
903;0,0013
904;0,0002
905;0,0006
906;0,0005
907;0,001
908;0,0002
909;0,0004
910;0,001
911;0,0002
912;0,0004
913;0,0007
914;0,001
915;0,0009
916;0,0005
917;0,0006
918;0,0008
919;0,0008
920;0,0008
921;0,0011
922;0,0009
923;0,0013
924;0,0013
925;0,0008
926;0,002
927;0,002
928;0,0008
929;0,0015
930;0,0006
931;0,0012
932;0,0003
933;0,0007
934;0,0016
935;0,0007
936;0,0017
937;0,0001
938;0,0012
939;0,0008
940;0,0003
941;0,0006
942;0,0001
943;0,0006
944;0,0007
945;0,0009
946;0,0008
947;0,0006
948;0,0015
949;0,0006
950;0,0015
951;0,0002
952;0,0004
953;0,0006
954;0
955;-0,0001
956;0,0005
957;0,0003
958;-0,0003
959;-0,0001
960;-0,0001
961;-0,0002
962;0,0003
963;0,0005
964;0,0003
965;-0,0002
966;-0,001
967;0,0003
968;-0,0002
969;-0,0001
970;0,0004
971;-0,0003
972;-0,0002
973;-0,0007
974;-0,0005
975;0,0002
976;-0,0014
977;-0,0003
978;0
979;0,0002
980;0
981;0
982;0
983;0
984;0,0001
985;0,0001
986;0,0002
987;0,0009
988;0,0004
989;0,0011
990;0,0007
991;0,0006
992;0,0001
993;0,0002
994;0,0004
995;0,0003
996;0,0012
997;0,001
998;0,001
999;0,0002
1000;0,001
1001;0,0017
1002;-0,0007
1003;0,0001
1004;0,0003
1005;0,0015
1006;0,0004
1007;0,0021
1008;0,0016
1009;0,0012
1010;0,0006
1011;0,0009
1012;0,0009
1013;0,0007
1014;0,0015
1015;0,0014
1016;0,0007
1017;0,0013
1018;0,0015
1019;0,0014
1020;0,001
1021;0,0001
1022;0,0013
1023;0,001
1024;0,0015
1025;0,0013
1026;0,0022
1027;0,0018
1028;0,0025
1029;0,0018
1030;0,001
1031;0,001
1032;0,0023
1033;0,0008
1034;0,001
1035;0,0015
1036;-0,0016
1037;0,0001
1038;-0,0003
1039;0,0009
1040;-0,0003
1041;-0,0001
1042;0,0009
1043;0,0004
1044;0,0007
1045;0,0007
1046;0,0024
1047;0,0016
1048;0,0011
1049;0,0021
1050;0,0012
1051;0,0026
1052;0,0017
1053;0,0009
1054;0,0027
1055;0,0031
1056;0,0007
1057;0,0017
1058;0,0028
1059;0,0017
1060;0,0029
1061;0,0009
1062;0,0021
1063;0,0003
1064;0,0016
1065;0,0013
1066;0,0017
1067;0,0048
1068;0,0033
1069;0,0025
1070;-0,0005
1071;0,0024
1072;0,0016
1073;0,0022
1074;0,0025
1075;0,0034
1076;0,0037
1077;-0,0001
1078;0,0055
1079;0,004
1080;0,0038
1081;-0,0006
1082;0,0046
1083;0,0049
1084;0,0027
1085;0,0022
1086;0,0038
1087;0,0082
1088;0,0008
1089;0,0054
1090;0,0018
1091;0,0035
1092;0,0004
1093;0,0038
1094;0,0056
1095;0,0012
1096;0,0047
1097;-0,0035
1098;0,0021
1099;0,0046
1100;0,0074
