Location,Date,Wavelength_nm,Absorbance,PercentAbsorbed
AP,2025-05-27,311,0.06695000000000001,14.227808143346476
AP,2025-05-27,312,0.06555,13.950865125259522
AP,2025-05-27,313,0.065,13.842915703039067
AP,2025-05-27,314,0.06425,13.693634951578664
AP,2025-05-27,315,0.06375,13.594941930374166
AP,2025-05-27,316,0.06290000000000001,13.426027609855202
AP,2025-05-27,317,0.06205,13.2575036598294
AP,2025-05-27,318,0.06155,13.158298119315438
AP,2025-05-27,319,0.06075,12.998182365971756
AP,2025-05-27,320,0.059899999999999995,12.827376128602712
AP,2025-05-27,321,0.05935,12.718698433426116
AP,2025-05-27,322,0.05845,12.537635525990481
AP,2025-05-27,323,0.05790000000000001,12.426444328575826
AP,2025-05-27,324,0.0572,12.285892177242385
AP,2025-05-27,325,0.0564,12.12416791172527
AP,2025-05-27,326,0.05555,11.952365535729175
AP,2025-05-27,327,0.055,11.841145125955226
AP,2025-05-27,328,0.0543,11.698935263600756
AP,2025-05-27,329,0.05355,11.546668667716448
AP,2025-05-27,330,0.053099999999999994,11.456030199595235
AP,2025-05-27,331,0.052500000000000005,11.333617644506289
AP,2025-05-27,332,0.0517,11.170841422556443
AP,2025-05-27,333,0.0512,11.069214091799346
AP,2025-05-27,334,0.0508,10.987268079282709
AP,2025-05-27,335,0.049999999999999996,10.8238465741149
AP,2025-05-27,336,0.04955,10.731049300389007
AP,2025-05-27,337,0.048850000000000005,10.58774532927459
AP,2025-05-27,338,0.04835,10.485439040828348
AP,2025-05-27,339,0.0479,10.392293177196592
AP,2025-05-27,340,0.04725,10.259114936084984
AP,2025-05-27,341,0.0465,10.104347657704066
AP,2025-05-27,342,0.045950000000000005,9.99077260204001
AP,2025-05-27,343,0.0456,9.91922679433268
AP,2025-05-27,344,0.0451,9.814776627916526
AP,2025-05-27,345,0.044649999999999995,9.722302525803588
AP,2025-05-27,346,0.044199999999999996,9.62904988252012
AP,2025-05-27,347,0.0434,9.461748030251565
AP,2025-05-27,348,0.043,9.380345243867383
AP,2025-05-27,349,0.042499999999999996,9.275955430704101
AP,2025-05-27,350,0.04185,9.141067520498003
AP,2025-05-27,351,0.04145,9.056679629915326
AP,2025-05-27,352,0.041,8.963395644322226
AP,2025-05-27,353,0.04065,8.890986154653724
AP,2025-05-27,354,0.04025,8.80703299588308
AP,2025-05-27,355,0.039400000000000004,8.628703085716555
AP,2025-05-27,356,0.039099999999999996,8.566216038076291
AP,2025-05-27,357,0.03865,8.471751031949925
AP,2025-05-27,358,0.03825,8.387411565487735
AP,2025-05-27,359,0.0378,8.293404655387638
AP,2025-05-27,360,0.03735,8.198652930938794
AP,2025-05-27,361,0.03685,8.093540004535466
AP,2025-05-27,362,0.03645,8.008852032375607
AP,2025-05-27,363,0.0359,7.893228792445262
AP,2025-05-27,364,0.0354,7.787753942531661
AP,2025-05-27,365,0.0349,7.681529534998772
AP,2025-05-27,366,0.0344,7.575807364500426
AP,2025-05-27,367,0.03395,7.480301962459001
AP,2025-05-27,368,0.0337,7.42795354281387
AP,2025-05-27,369,0.0332,7.321926250988125
AP,2025-05-27,370,0.032799999999999996,7.237736820922924
AP,2025-05-27,371,0.0325,7.173636782786413
AP,2025-05-27,372,0.032,7.067897012813129
AP,2025-05-27,373,0.03145,6.950426529288639
AP,2025-05-27,374,0.031100000000000003,6.876286453801334
AP,2025-05-27,375,0.0307,6.790476833230463
AP,2025-05-27,376,0.03025,6.6947163308548605
AP,2025-05-27,377,0.029949999999999997,6.63024105786606
AP,2025-05-27,378,0.029650000000000003,6.566295732836763
AP,2025-05-27,379,0.02905,6.438258800586672
AP,2025-05-27,380,0.02865,6.351479660470349
AP,2025-05-27,381,0.02855,6.331040894026274
AP,2025-05-27,382,0.02785,6.180499621867513
AP,2025-05-27,383,0.0274,6.084063933304601
AP,2025-05-27,384,0.02715,6.029711426441092
AP,2025-05-27,385,0.02675,5.944752049312497
AP,2025-05-27,386,0.0265,5.890861421606908
AP,2025-05-27,387,0.02605,5.79409432499633
AP,2025-05-27,388,0.02575,5.728996709441236
AP,2025-05-27,389,0.02545,5.664899238731613
AP,2025-05-27,390,0.0251,5.589101851345557
AP,2025-05-27,391,0.0247,5.5031280275212255
AP,2025-05-27,392,0.024599999999999997,5.4808582595297475
AP,2025-05-27,393,0.024050000000000002,5.3623449174858
AP,2025-05-27,394,0.023849999999999996,5.318752629995288
AP,2025-05-27,395,0.0235,5.24365159404187
AP,2025-05-27,396,0.02325,5.1893328824090865
AP,2025-05-27,397,0.0228,5.091284759793735
AP,2025-05-27,398,0.0225,5.026182298728698
AP,2025-05-27,399,0.02215,4.9493716278097395
AP,2025-05-27,400,0.02185,4.8846432630120225
AP,2025-05-27,401,0.02175,4.863208647753176
AP,2025-05-27,402,0.0213,4.764813171102228
AP,2025-05-27,403,0.021150000000000002,4.732605675483209
AP,2025-05-27,404,0.02085,4.667679174080225
AP,2025-05-27,405,0.02055,4.6018031896965015
AP,2025-05-27,406,0.0204,4.569951613008494
AP,2025-05-27,407,0.0202,4.5255565304332
AP,2025-05-27,408,0.01995,4.47080086058183
AP,2025-05-27,409,0.01965,4.40565540427601
AP,2025-05-27,410,0.0195,4.372846134325581
AP,2025-05-27,411,0.019200000000000002,4.306766416134117
AP,2025-05-27,412,0.01905,4.274343135416797
AP,2025-05-27,413,0.01885,4.230666003220341
AP,2025-05-27,414,0.01855,4.164488036543834
AP,2025-05-27,415,0.018349999999999998,4.121162325419564
AP,2025-05-27,416,0.01815,4.076998320589542
AP,2025-05-27,417,0.0179,4.021966322056064
AP,2025-05-27,418,0.0177,3.9781562245255637
AP,2025-05-27,419,0.017599999999999998,3.956043832232098
AP,2025-05-27,420,0.01735,3.9013308996417697
AP,2025-05-27,421,0.0172,3.868328158465373
AP,2025-05-27,422,0.017,3.824047692384447
AP,2025-05-27,423,0.016649999999999998,3.7470837631017773
AP,2025-05-27,424,0.016550000000000002,3.7249181582817146
AP,2025-05-27,425,0.01635,3.6809494970235557
AP,2025-05-27,426,0.01615,3.6365827200078136
AP,2025-05-27,427,0.01585,3.5703674188036603
AP,2025-05-27,428,0.0158,3.5598151633623454
AP,2025-05-27,429,0.015600000000000001,3.515392589077609
AP,2025-05-27,430,0.015300000000000001,3.4490812190227813
AP,2025-05-27,431,0.015099999999999999,3.404963543644824
AP,2025-05-27,432,0.015,3.3827191536629053
AP,2025-05-27,433,0.014950000000000001,3.3724626952521763
AP,2025-05-27,434,0.014450000000000001,3.260808452490499
AP,2025-05-27,435,0.014350000000000002,3.238874560903893
AP,2025-05-27,436,0.0143,3.228239865261606
AP,2025-05-27,437,0.01395,3.150052093834288
AP,2025-05-27,438,0.01395,3.1503858358993995
AP,2025-05-27,439,0.013600000000000001,3.072136445948559
AP,2025-05-27,440,0.01355,3.061471863202353
AP,2025-05-27,441,0.0134,3.027820829895872
AP,2025-05-27,442,0.013399999999999999,3.0284685944175544
AP,2025-05-27,443,0.0129,2.9167617017701764
AP,2025-05-27,444,0.013,2.939429831661333
AP,2025-05-27,445,0.01285,2.9060568634067865
AP,2025-05-27,446,0.012700000000000001,2.8726711331589216
AP,2025-05-27,447,0.01265,2.861642144402066
AP,2025-05-27,448,0.0126,2.8506106158343094
AP,2025-05-27,449,0.0122,2.761091502771756
AP,2025-05-27,450,0.01215,2.7500472663735676
AP,2025-05-27,451,0.01195,2.7055508672327866
AP,2025-05-27,452,0.01205,2.7279511630248776
AP,2025-05-27,453,0.0119,2.6944964540310923
AP,2025-05-27,454,0.01165,2.6386132420256283
AP,2025-05-27,455,0.0117,2.6499668970433268
AP,2025-05-27,456,0.0113,2.5602628991568785
AP,2025-05-27,457,0.01125,2.549472259451957
AP,2025-05-27,458,0.011349999999999999,2.571908489534358
AP,2025-05-27,459,0.01115,2.5270308626418436
AP,2025-05-27,460,0.010950000000000001,2.4821325640789205
AP,2025-05-27,461,0.0111,2.516224915494142
AP,2025-05-27,462,0.010849999999999999,2.4599549055391634
AP,2025-05-27,463,0.01085,2.4604978823192347
AP,2025-05-27,464,0.01075,2.437767031458188
AP,2025-05-27,465,0.010700000000000001,2.426669262119346
AP,2025-05-27,466,0.010499999999999999,2.3817247346876016
AP,2025-05-27,467,0.0103,2.3370261591888486
AP,2025-05-27,468,0.0104,2.359772717389891
AP,2025-05-27,469,0.010249999999999999,2.3259130471191214
AP,2025-05-27,470,0.01015,2.3036791448405927
AP,2025-05-27,471,0.0101,2.2925583534529723
AP,2025-05-27,472,0.0099,2.2475520514423697
AP,2025-05-27,473,0.009899999999999999,2.2478034033259044
AP,2025-05-27,474,0.0097,2.202525018490642
AP,2025-05-27,475,0.009649999999999999,2.1916403202060284
AP,2025-05-27,476,0.00945,2.1465875330208495
AP,2025-05-27,477,0.0095,2.1577288285424547
AP,2025-05-27,478,0.00945,2.1465875330208495
AP,2025-05-27,479,0.0094,2.1354436718257706
AP,2025-05-27,480,0.0091,2.0680593076080003
AP,2025-05-27,481,0.00925,2.101996688290675
AP,2025-05-27,482,0.0093,2.113615319716733
AP,2025-05-27,483,0.0085,1.932904393087137
AP,2025-05-27,484,0.00895,2.034581504071664
AP,2025-05-27,485,0.00895,2.034581504071664
AP,2025-05-27,486,0.00885,2.012021535633229
AP,2025-05-27,487,0.00875,1.9896850063247096
AP,2025-05-27,488,0.00875,1.9896850063247096
AP,2025-05-27,489,0.00855,1.9445391938622714
AP,2025-05-27,490,0.0085,1.9333619250964218
AP,2025-05-27,491,0.0086,1.9563766373802138
AP,2025-05-27,492,0.00835,1.8998146726823373
AP,2025-05-27,493,0.008199999999999999,1.8658176083531708
AP,2025-05-27,494,0.008199999999999999,1.8658176083531708
AP,2025-05-27,495,0.00825,1.8770051765063134
AP,2025-05-27,496,0.008,1.8208307557910808
AP,2025-05-27,497,0.00795,1.8094194407880126
AP,2025-05-27,498,0.00795,1.8096328787601923
AP,2025-05-27,499,0.00795,1.8098411107791312
AP,2025-05-27,500,0.0079,1.7986380757477105
AP,2025-05-27,501,0.00775,1.7648155776641306
AP,2025-05-27,502,0.00775,1.7650134889299507
AP,2025-05-27,503,0.0074,1.6859106146814573
AP,2025-05-27,504,0.0075,1.70835024472481
AP,2025-05-27,505,0.007599999999999999,1.7311755025858633
AP,2025-05-27,506,0.0077,1.753604801176778
AP,2025-05-27,507,0.0072,1.6404293221223665
AP,2025-05-27,508,0.00715,1.629203046671085
AP,2025-05-27,509,0.00705,1.6067427394439504
AP,2025-05-27,510,0.00715,1.629203046671085
AP,2025-05-27,511,0.0072,1.6404293221223665
AP,2025-05-27,512,0.00705,1.6069305365314812
AP,2025-05-27,513,0.00685,1.5617910830169945
AP,2025-05-27,514,0.007050000000000001,1.6065497256461392
AP,2025-05-27,515,0.00675,1.5389395314737375
AP,2025-05-27,516,0.0069,1.5733877287948062
AP,2025-05-27,517,0.0066,1.505018450040141
AP,2025-05-27,518,0.0063999999999999994,1.4598296305822434
AP,2025-05-27,519,0.006750000000000001,1.5391222380265912
AP,2025-05-27,520,0.0064,1.4594639228672435
AP,2025-05-27,521,0.006500000000000001,1.4825167312683851
AP,2025-05-27,522,0.00645,1.4714343703863986
AP,2025-05-27,523,0.0063,1.4371373053966519
AP,2025-05-27,524,0.00615,1.4031772314280044
AP,2025-05-27,525,0.00635,1.448744717598549
AP,2025-05-27,526,0.00625,1.4260498397235366
AP,2025-05-27,527,0.00625,1.426217077847236
AP,2025-05-27,528,0.0062,1.4149493669887714
AP,2025-05-27,529,0.0063,1.437482194518075
AP,2025-05-27,530,0.00605,1.3808117190561464
AP,2025-05-27,531,0.00615,1.4033497355581015
AP,2025-05-27,532,0.005849999999999999,1.3353854455091518
AP,2025-05-27,533,0.006149999999999999,1.403517012194233
AP,2025-05-27,534,0.0059499999999999996,1.3582633210237671
AP,2025-05-27,535,0.0056500000000000005,1.290257485723062
AP,2025-05-27,536,0.00595,1.3581011972291446
AP,2025-05-27,537,0.0056,1.2784900874806882
AP,2025-05-27,538,0.0056,1.278319981809517
AP,2025-05-27,539,0.0055,1.2562350251658194
AP,2025-05-27,540,0.0055,1.25592091203936
AP,2025-05-27,541,0.005600000000000001,1.2789689998455311
AP,2025-05-27,542,0.00555,1.2673690721311304
AP,2025-05-27,543,0.0052,1.1880016845409735
AP,2025-05-27,544,0.005399999999999999,1.2333413407150884
AP,2025-05-27,545,0.0055000000000000005,1.2560805862535995
AP,2025-05-27,546,0.00505,1.1540894071161878
AP,2025-05-27,547,0.0053,1.2109006410643053
AP,2025-05-27,548,0.0052,1.1881509912611776
AP,2025-05-27,549,0.00545,1.245365440459495
AP,2025-05-27,550,0.0054,1.233789054656237
AP,2025-05-27,551,0.00545,1.2452293093699163
AP,2025-05-27,552,0.00515,1.1769883636395195
AP,2025-05-27,553,0.00505,1.1540894071161878
AP,2025-05-27,554,0.005200000000000001,1.188295059077793
AP,2025-05-27,555,0.00505,1.1540894071161878
AP,2025-05-27,556,0.00515,1.1769883636395195
AP,2025-05-27,557,0.00485,1.10855870004119
AP,2025-05-27,558,0.0049,1.1200147709737873
AP,2025-05-27,559,0.005,1.1429190007838042
AP,2025-05-27,560,0.00475,1.0860634281132153
AP,2025-05-27,561,0.00475,1.0859270774293217
AP,2025-05-27,562,0.0046,1.0515430332320719
AP,2025-05-27,563,0.00455,1.0405013867027413
AP,2025-05-27,564,0.0046,1.0516873002232974
AP,2025-05-27,565,0.0047,1.0747411011024999
AP,2025-05-27,566,0.00495,1.1317355382637062
AP,2025-05-27,567,0.00475,1.0860634281132153
AP,2025-05-27,568,0.00425,0.9723762355196175
AP,2025-05-27,569,0.00455,1.0407584734945907
AP,2025-05-27,570,0.0047,1.074869600107925
AP,2025-05-27,571,0.00435,0.9951755635767057
AP,2025-05-27,572,0.00475,1.0864410142954806
AP,2025-05-27,573,0.0044,1.0067523634095354
AP,2025-05-27,574,0.00435,0.9952962924769382
AP,2025-05-27,575,0.005,1.143422159309898
AP,2025-05-27,576,0.0043,0.9835855983016117
AP,2025-05-27,577,0.00425,0.9722502284735868
AP,2025-05-27,578,0.00465,1.063778103333246
AP,2025-05-27,579,0.0047,1.0749928542037102
AP,2025-05-27,580,0.00445,1.018205796787991
AP,2025-05-27,581,0.00435,0.9954117722486333
AP,2025-05-27,582,0.0045,1.0297641621504205
AP,2025-05-27,583,0.00435,0.9955220028979084
AP,2025-05-27,584,0.00425,0.972722754620603
AP,2025-05-27,585,0.00385,0.8814732461656261
AP,2025-05-27,586,0.0043,0.9840685695194529
AP,2025-05-27,587,0.00415,0.9494456210552227
AP,2025-05-27,588,0.0039,0.8929372334055552
AP,2025-05-27,589,0.00395,0.9041831707777059
AP,2025-05-27,590,0.0037,0.846947160874717
AP,2025-05-27,591,0.004,0.9155342118206844
AP,2025-05-27,592,0.0042,0.9610356443587154
AP,2025-05-27,593,0.004,0.9155342118206844
AP,2025-05-27,594,0.0039,0.8928295157600075
AP,2025-05-27,595,0.004,0.9157548508631264
AP,2025-05-27,596,0.0034999999999999996,0.801614205918294
AP,2025-05-27,597,0.0041,0.9385672149749558
AP,2025-05-27,598,0.00415,0.9496924416295349
AP,2025-05-27,599,0.00395,0.9041831707777059
AP,2025-05-27,600,0.00415,0.9499182560179342
AP,2025-05-27,601,0.00365,0.8355908912803356
AP,2025-05-27,602,0.0036,0.8244528488593084
AP,2025-05-27,603,0.004,0.9158572903628759
AP,2025-05-27,604,0.00425,0.972827760328987
AP,2025-05-27,605,0.0036,0.8242320065071751
AP,2025-05-27,606,0.00355,0.8129809398417731
AP,2025-05-27,607,0.0040999999999999995,0.9384595469238033
AP,2025-05-27,608,0.0034999999999999996,0.801614205918294
AP,2025-05-27,609,0.00395,0.9046822924090259
AP,2025-05-27,610,0.00405,0.9273133612954731
AP,2025-05-27,611,0.0036,0.8244528488593084
AP,2025-05-27,612,0.00345,0.7902448544062635
AP,2025-05-27,613,0.0037,0.846947160874717
AP,2025-05-27,614,0.0034999999999999996,0.8019061002641714
AP,2025-05-27,615,0.0039499999999999995,0.9047663549171081
AP,2025-05-27,616,0.0033499999999999997,0.7674982962052213
AP,2025-05-27,617,0.0037,0.8475779935683325
AP,2025-05-27,618,0.0036999999999999997,0.8471784663510507
AP,2025-05-27,619,0.0032,0.7328456700170183
AP,2025-05-27,620,0.0037,0.8472862336138254
AP,2025-05-27,621,0.0030499999999999998,0.6992747088239715
AP,2025-05-27,622,0.0034999999999999996,0.8019061002641714
AP,2025-05-27,623,0.00385,0.8818621251070913
AP,2025-05-27,624,0.0030499999999999998,0.698927231576113
AP,2025-05-27,625,0.00375,0.8588527311406524
AP,2025-05-27,626,0.0037,0.8473887439007233
AP,2025-05-27,627,0.003,0.6874447516725779
AP,2025-05-27,628,0.0034,0.7789702052227565
AP,2025-05-27,629,0.0033,0.7561210883102076
AP,2025-05-27,630,0.00335,0.76739833387654
AP,2025-05-27,631,0.00345,0.7904394730397057
AP,2025-05-27,632,0.0031,0.7103096800755826
AP,2025-05-27,633,0.0029,0.6647641564187179
AP,2025-05-27,634,0.0028,0.6417965523685287
AP,2025-05-27,635,0.0031999999999999997,0.733358811915169
AP,2025-05-27,636,0.0029000000000000002,0.6646719904478349
AP,2025-05-27,637,0.0036999999999999997,0.8474859972171733
AP,2025-05-27,638,0.0030499999999999998,0.698927231576113
AP,2025-05-27,639,0.003,0.6877211859314336
AP,2025-05-27,640,0.0033,0.7564578419893053
AP,2025-05-27,641,0.00265,0.6076098700421695
AP,2025-05-27,642,0.00285,0.6531868663011808
AP,2025-05-27,643,0.0030499999999999998,0.6986113428172624
AP,2025-05-27,644,0.00335,0.7676824372491231
AP,2025-05-27,645,0.0034999999999999996,0.8022216613971012
AP,2025-05-27,646,0.0031,0.7100991118159761
AP,2025-05-27,647,0.00355,0.8132806887618305
AP,2025-05-27,648,0.0028,0.6414883835372087
AP,2025-05-27,649,0.00275,0.630403615417191
AP,2025-05-27,650,0.0025,0.5736130589391208
AP,2025-05-27,651,0.00315,0.7218842610888287
AP,2025-05-27,652,0.0032500000000000003,0.7449938547493762
AP,2025-05-27,653,0.0033499999999999997,0.7679875850139739
AP,2025-05-27,654,0.0032500000000000003,0.7447412604146386
AP,2025-05-27,655,0.0026,0.5964383168001741
AP,2025-05-27,656,0.0035,0.8019928796090869
AP,2025-05-27,657,0.0036500000000000005,0.8363690074990049
AP,2025-05-27,658,0.0032500000000000003,0.7447412604146386
AP,2025-05-27,659,0.0033,0.7561210883102076
AP,2025-05-27,660,0.0025,0.5733178563433972
AP,2025-05-27,661,0.0027,0.6192530656615014
AP,2025-05-27,662,0.00255,0.5842205582057558
AP,2025-05-27,663,0.0033,0.7562999887496535
AP,2025-05-27,664,0.003,0.6876343066205715
AP,2025-05-27,665,0.0018,0.41328815634233407
AP,2025-05-27,666,0.0027500000000000003,0.6307302589050157
AP,2025-05-27,667,0.0032500000000000003,0.7447412604146386
AP,2025-05-27,668,0.0027,0.6192530656615014
AP,2025-05-27,669,0.0025,0.5733178563433972
AP,2025-05-27,670,0.00335,0.7679191898524951
AP,2025-05-27,671,0.0027,0.6193900608700287
AP,2025-05-27,672,0.0028,0.6420573103615601
AP,2025-05-27,673,0.0029,0.6647641564187179
AP,2025-05-27,674,0.0026,0.5963671682841454
AP,2025-05-27,675,0.0029000000000000002,0.6649326884060391
AP,2025-05-27,676,0.00305,0.6993484160668639
AP,2025-05-27,677,0.0030499999999999998,0.6992747088239715
AP,2025-05-27,678,0.0028,0.6420573103615601
AP,2025-05-27,679,0.00285,0.6535345036050744
AP,2025-05-27,680,0.0028,0.642133693972885
AP,2025-05-27,681,0.0028,0.642133693972885
AP,2025-05-27,682,0.0030499999999999998,0.6992747088239715
AP,2025-05-27,683,0.0030499999999999998,0.6991957367577739
AP,2025-05-27,684,0.0031000000000000003,0.710586050690426
AP,2025-05-27,685,0.00295,0.6763282489800959
AP,2025-05-27,686,0.00275,0.6307987486232014
AP,2025-05-27,687,0.0028,0.6420573103615601
AP,2025-05-27,688,0.0030499999999999998,0.6992747088239715
AP,2025-05-27,689,0.0029999999999999996,0.6875421618692479
AP,2025-05-27,690,0.00255,0.5848056253421108
AP,2025-05-27,691,0.0027,0.6187156223124657
AP,2025-05-27,692,0.003,0.6879502312658992
AP,2025-05-27,693,0.00265,0.6077732293922999
AP,2025-05-27,694,0.0032,0.7337403783944485
AP,2025-05-27,695,0.0024,0.5505031074820699
AP,2025-05-27,696,0.0030499999999999998,0.6991957367577739
AP,2025-05-27,697,0.00315,0.7219737422083039
AP,2025-05-27,698,0.0023,0.5276778496210166
AP,2025-05-27,699,0.00265,0.6076941845566342
AP,2025-05-27,700,0.0026,0.5962090604099801
AP,2025-05-27,701,0.00255,0.5848846883806103
AP,2025-05-27,702,0.0026,0.5964383168001741
AP,2025-05-27,703,0.00255,0.5850902521826351
AP,2025-05-27,704,0.00265,0.6077732293922999
AP,2025-05-27,705,0.00255,0.5850902521826351
AP,2025-05-27,706,0.0022,0.5047708638431292
AP,2025-05-27,707,0.00275,0.6306565007293707
AP,2025-05-27,708,0.0025,0.5733995642339562
AP,2025-05-27,709,0.0027,0.6193241977968611
AP,2025-05-27,710,0.0026000000000000003,0.5962907494887648
AP,2025-05-27,711,0.0023,0.5277490473016788
AP,2025-05-27,712,0.0026000000000000003,0.5962907494887648
AP,2025-05-27,713,0.00235,0.5390917924790017
AP,2025-05-27,714,0.0022,0.5046126102791482
AP,2025-05-27,715,0.002,0.45869565961789704
