AP01_080725.csv;;Schick;30.07.2025 16:06:22;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
462;0,0063
463;0,0062
464;0,0062
465;0,0064
466;0,006
467;0,0062
468;0,006
469;0,0058
470;0,0058
471;0,0057
472;0,0056
473;0,0056
474;0,0057
475;0,0054
476;0,0054
477;0,0054
478;0,0053
479;0,0052
480;0,0049
481;0,0051
482;0,0052
483;0,0045
484;0,0047
485;0,0051
486;0,0049
487;0,0047
488;0,0048
489;0,0049
490;0,0047
491;0,0043
492;0,0043
493;0,0045
494;0,0044
495;0,0042
496;0,0041
497;0,004
498;0,0041
499;0,0041
500;0,0038
501;0,0034
502;0,0036
503;0,0035
504;0,0036
505;0,0037
506;0,0034
507;0,0033
508;0,0033
509;0,0037
510;0,0035
511;0,0033
512;0,0031
513;0,0031
514;0,0035
515;0,003
516;0,0033
517;0,0034
518;0,0028
519;0,0031
520;0,0032
521;0,0028
522;0,0031
523;0,0029
524;0,0028
525;0,0031
526;0,0032
527;0,0031
528;0,0031
529;0,0031
530;0,003
531;0,0031
532;0,0027
533;0,0029
534;0,0031
535;0,0027
536;0,0027
537;0,0025
538;0,0027
539;0,0027
540;0,0026
541;0,0028
542;0,0026
543;0,0025
544;0,0023
545;0,0024
546;0,0024
547;0,0024
548;0,0024
549;0,0021
550;0,0022
551;0,0022
552;0,0024
553;0,0023
554;0,002
555;0,0022
556;0,0018
557;0,002
558;0,0017
559;0,0019
560;0,0017
561;0,0017
562;0,0018
563;0,0017
564;0,0018
565;0,0017
566;0,0015
567;0,0014
568;0,0013
569;0,0016
570;0,0018
571;0,0017
572;0,0018
573;0,0015
574;0,0012
575;0,0018
576;0,0016
577;0,0014
578;0,0015
579;0,0015
580;0,0013
581;0,0009
582;0,0017
583;0,0009
584;0,0012
585;0,001
586;0,0014
587;0,0014
588;0,0012
589;0,0009
590;0,0015
591;0,0008
592;0,0007
593;0,0014
594;0,0007
595;0,0008
596;0,0012
597;0,0009
598;0,0013
599;0,0012
600;0,0006
601;0,0011
602;0,001
603;0,0012
604;0,0009
605;0,0007
606;0,0008
607;0,0012
608;0,0009
609;0,0015
610;0,0014
611;0,0013
612;0,0006
613;0,0006
614;0,0004
615;0,0009
616;0,0005
617;0,001
618;0,0009
619;0,0001
620;0,0009
621;0,0009
622;0,0009
623;0,0012
624;0,0008
625;0,001
626;0,001
627;0,0009
628;0,0011
629;0,0004
630;0,0004
631;0,0008
632;0,0004
633;0,0006
634;0,0007
635;0,0004
636;0,0007
637;0,0008
638;0,0005
639;0,0005
640;0,0011
641;0,0003
642;0,0014
643;0,0007
644;0,0005
645;0,0006
646;0,0003
647;0,0003
648;0,0012
649;0,0008
650;0,0006
651;0,0011
652;0,0013
653;0,0009
654;0,0006
655;0,0007
656;0,0008
657;0,001
658;0,0009
659;0,001
660;0,0008
661;0,0008
662;0,001
663;0,0002
664;0,0006
665;0,0003
666;-0,0001
667;0,001
668;-0,0001
669;0,0002
670;0,0019
671;0,0013
672;0,0009
673;0,0005
674;0,0007
675;0,0008
676;0,001
677;0,0007
678;0,0009
679;0,001
680;0,0011
681;0,001
682;0,0008
683;0,0012
684;0,0013
685;0,0011
686;0,0006
687;0,001
688;0,0012
689;0,0008
690;0,001
691;0,0014
692;0,0009
693;0,0001
694;0,0005
695;0,0007
696;0,0007
697;0,0007
698;0,0004
699;0,0014
700;0,0011
701;0,0007
702;0,0011
703;-0,0005
704;0,0008
705;0,0003
706;0,0008
707;-0,0001
708;0,0001
709;-0,0005
710;0,0011
711;-0,0007
712;0,0005
713;0,0008
714;0,0009
715;0
716;0,0004
717;0,0011
718;0,0008
719;0,0003
720;-0,0002
721;0,0006
722;-0,0005
723;0,0003
724;0,0004
725;-0,0002
726;0
727;0,0006
728;0
729;0,0003
730;0,0003
731;0,0003
732;0,0006
733;0,0002
734;0,0006
735;0,0007
736;0,0009
737;0,0008
738;-0,0007
739;0,0001
740;0,001
741;0,0001
742;0,0007
743;0
744;0,0005
745;-0,0004
746;-0,0005
747;0
748;0
749;0,0001
750;-0,0004
751;-0,0007
752;-0,0008
753;0
754;-0,0009
755;-0,0016
756;0,0004
757;-0,0005
758;0,0002
759;-0,0005
760;-0,0008
761;0,0003
762;-0,0009
763;0,0003
764;0,0002
765;0
766;-0,0003
767;-0,0004
768;-0,0006
769;0,0005
770;-0,0008
771;-0,0005
772;0,0002
773;-0,0006
774;-0,0007
775;-0,0007
776;-0,0009
777;0
778;-0,0005
779;0,0002
780;-0,0006
781;-0,0004
782;-0,0003
783;-0,0009
784;0,0003
785;0,0005
786;-0,0007
787;-0,0008
788;-0,0012
789;-0,0002
790;-0,0001
791;-0,0001
792;0
793;0
794;-0,0001
795;-0,0004
796;-0,0011
797;0,0003
798;-0,0007
799;-0,0002
800;-0,0002
801;-0,0008
802;-0,0007
803;0,0001
804;-0,0003
805;-0,0004
806;0,0004
807;-0,0015
808;0
809;-0,0008
810;0,0001
811;-0,0002
812;-0,0009
813;-0,0002
814;-0,0008
815;-0,0001
816;-0,001
817;-0,001
818;0,0002
819;-0,0012
820;0,0002
821;0,0001
822;0,0004
823;0,0006
824;0,001
825;0,0003
826;0,0006
827;0,0001
828;0,0003
829;0
830;-0,0005
831;-0,0007
832;-0,0006
833;0,0002
834;-0,0001
835;0,0005
836;0,0004
837;-0,0007
838;-0,0008
839;0,0001
840;-0,0007
841;0
842;-0,0004
843;-0,001
844;-0,0008
845;-0,0004
846;0,0004
847;-0,0011
848;-0,002
849;0,0004
850;0,0004
851;-0,0008
852;-0,0001
853;-0,0011
854;-0,0013
855;-0,0014
856;-0,0007
857;-0,0009
858;-0,0014
859;0,0008
860;-0,0011
861;-0,0013
862;-0,0002
863;0,0006
864;-0,001
865;0,0001
866;-0,0012
867;0
868;-0,0003
869;-0,0008
870;-0,0001
871;-0,0014
872;-0,0006
873;-0,0005
874;0,0011
875;0,0002
876;0
877;0,0003
878;0,0002
879;0,0002
880;0,0005
881;0,0005
882;0,0011
883;0,0011
884;0,0008
885;0,0002
886;0,0004
887;0,0007
888;-0,0005
889;0,0002
890;-0,0004
891;0,0002
892;0,0006
893;0
894;0,0001
895;-0,0001
896;0,0005
897;0,0005
898;0,0006
899;0,0005
900;-0,0007
901;0
902;-0,0001
903;-0,0004
904;0,0003
905;0,0004
906;0,0004
907;0,0004
908;0
909;0,0004
910;0,0002
911;0
912;0,0003
913;0,0006
914;0,0006
915;0,0004
916;0,0008
917;0,001
918;0,0011
919;0,0017
920;0,0016
921;0,0014
922;0,0019
923;0,0023
924;0,003
925;0,0018
926;0,0017
927;0,0033
928;0,0022
929;0,0031
930;0,0019
931;0,0028
932;0,0029
933;0,0022
934;0,0016
935;0,0017
936;0,0019
937;0,0017
938;0,0012
939;0,0018
940;0,0018
941;0,0009
942;0,0018
943;0,0028
944;0,0015
945;0,0015
946;0,0014
947;0,0012
948;0,002
949;0,0019
950;0,0019
951;0,0009
952;0,0014
953;0,0013
954;0,0014
955;0,0013
956;0,0005
957;0,0017
958;0,0012
959;0,0018
960;0,0021
961;0,0015
962;0,001
963;0,0021
964;0,0014
965;0,0017
966;0,0019
967;0,0013
968;0,0014
969;0,0009
970;0,0006
971;0,0016
972;0,0012
973;0,0009
974;0,0012
975;0,0011
976;0,0008
977;0,001
978;0,0016
979;0,0009
980;0,0009
981;0,0006
982;0,0008
983;0,001
984;0,0019
985;0,0011
986;0,0031
987;0,0027
988;0,001
989;0,0019
990;0,0017
991;0,0016
992;0,001
993;0,0008
994;0,0009
995;0,0014
996;0,0018
997;0,002
998;0,001
999;0,0009
1000;0,002
1001;0,0011
1002;0,0012
1003;0,0012
1004;0,0019
1005;0,0005
1006;0,0012
1007;0,0023
1008;0,0007
1009;0,0023
1010;0,0021
1011;0,0009
1012;0,0018
1013;0,0015
1014;0,0011
1015;0,0014
1016;0,0019
1017;0,002
1018;0,0007
1019;0,0017
1020;0,0017
1021;0,0019
1022;0,0015
1023;0,003
1024;0,0036
1025;0,0035
1026;0,0032
1027;0,0024
1028;0,0034
1029;0,0036
1030;0,0025
1031;0,0031
1032;0,0028
1033;-0,0004
1034;0,0013
1035;0,0029
1036;0,0004
1037;0,0013
1038;0,0012
1039;0,0026
1040;0,0042
1041;0,0027
1042;0,002
1043;0,003
1044;-0,0004
1045;0,0009
1046;0,0037
1047;0,0038
1048;0,0035
1049;0,0035
1050;0,0026
1051;0,0036
1052;0,002
1053;0,0029
1054;0,004
1055;0,0023
1056;0,005
1057;0,0026
1058;0,002
1059;0,0042
1060;0,0031
1061;0,0056
1062;0,0026
1063;0,0038
1064;0,0049
1065;0,0022
1066;0,0021
1067;0,0052
1068;0,0026
1069;0,0067
1070;0,0035
1071;0,0045
1072;0,0027
1073;0,0037
1074;0,0088
1075;0,0026
1076;0,0034
1077;0,0042
1078;0,0058
1079;0,0085
1080;0,0045
1081;0,0017
1082;0,006
1083;0,0053
1084;0,0023
1085;0,0068
1086;0,0025
1087;0,006
1088;0,0017
1089;0,004
1090;-0,0002
1091;0,004
1092;0,0017
1093;0,0075
1094;0,0083
1095;0,0057
1096;0,0048
1097;0,0073
1098;0,0096
1099;0,0082
1100;0,0078
