AP02_2705.csv;;Schick;17.06.2025 11:08:25;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
627;0,0049
628;0,0052
629;0,0051
630;0,0053
631;0,0052
632;0,005
633;0,0046
634;0,0046
635;0,0049
636;0,0047
637;0,0055
638;0,0049
639;0,0046
640;0,0047
641;0,0043
642;0,0047
643;0,0052
644;0,005
645;0,0048
646;0,0052
647;0,0053
648;0,0049
649;0,0045
650;0,0037
651;0,0049
652;0,0047
653;0,0046
654;0,005
655;0,0039
656;0,0051
657;0,0051
658;0,005
659;0,0051
660;0,0041
661;0,0041
662;0,0047
663;0,0049
664;0,0047
665;0,0029
666;0,0041
667;0,005
668;0,0041
669;0,0041
670;0,0047
671;0,0039
672;0,0043
673;0,0046
674;0,004
675;0,0044
676;0,0044
677;0,0045
678;0,0043
679;0,0043
680;0,0042
681;0,0042
682;0,0045
683;0,0046
684;0,0047
685;0,0045
686;0,004
687;0,0043
688;0,0045
689;0,0048
690;0,0041
691;0,0047
692;0,0043
693;0,0041
694;0,0044
695;0,0039
696;0,0046
697;0,0048
698;0,0037
699;0,0042
700;0,0042
701;0,004
702;0,0039
703;0,0037
704;0,0041
705;0,0037
706;0,0036
707;0,0042
708;0,004
709;0,004
710;0,0041
711;0,0036
712;0,0041
713;0,0038
714;0,0038
715;0,0037
716;0,004
717;0,004
718;0,0039
719;0,0036
720;0,0029
721;0,0046
722;0,0039
723;0,0036
724;0,0037
725;0,0041
726;0,0032
727;0,0039
728;0,0038
729;0,0039
730;0,0034
731;0,0041
732;0,0033
733;0,0037
734;0,0033
735;0,0036
736;0,0042
737;0,0035
738;0,0029
739;0,0032
740;0,0045
741;0,0028
742;0,003
743;0,0039
744;0,0032
745;0,0045
746;0,0028
747;0,0027
748;0,0032
749;0,0015
750;0,0031
751;0,0032
752;0,0022
753;0,0026
754;0,0029
755;0,0026
756;0,0035
757;0,0031
758;0,003
759;0,004
760;0,0033
761;0,0035
762;0,003
763;0,0021
764;0,0027
765;0,0029
766;0,0027
767;0,0035
768;0,0035
769;0,003
770;0,0026
771;0,0025
772;0,0029
773;0,0018
774;0,0032
775;0,0033
776;0,0026
777;0,0025
778;0,003
779;0,0026
780;0,0026
781;0,0021
782;0,0029
783;0,0025
784;0,0026
785;0,0024
786;0,0033
787;0,0028
788;0,0027
789;0,0023
790;0,0024
791;0,0014
792;0,0022
793;0,0027
794;0,0035
795;0,0034
796;0,0023
797;0,0027
798;0,0027
799;0,0028
800;0,002
801;0,0012
802;0,0018
803;0,0026
804;0,0023
805;0,0029
806;0,003
807;0,0023
808;0,0032
809;0,0016
810;0,0022
811;0,003
812;0,0026
813;0,0029
814;0,0018
815;0,0021
816;0,0023
817;0,0011
818;0,0025
819;0,0029
820;0,002
821;0,0016
822;0,0018
823;0,0025
824;0,0023
825;0,0026
826;0,0026
827;0,0024
828;0,0021
829;0,0025
830;0,0026
831;0,0017
832;0,0022
833;0,0022
834;0,0021
835;0,0019
836;0,0026
837;0,0025
838;0,0018
839;0,0018
840;0,0011
841;0,0032
842;0,0024
843;0,0015
844;0,0015
845;0,0009
846;0,0026
847;0,0019
848;0,0019
849;0,001
850;0,0004
851;0,002
852;0,0018
853;0,0011
854;0,0013
855;0,0017
856;0,0013
857;0,0015
858;0,0014
859;0,0021
860;-0,0001
861;0,0023
862;0,001
863;0,0017
864;0,0018
865;0,0021
866;0,0024
867;0,0014
868;0,0025
869;0,0021
870;0,0019
871;0,0021
872;0,0017
873;0,0018
874;0,0017
875;0,0011
876;0,0022
877;0,0017
878;0,0021
879;0,0011
880;0,0015
881;0,0016
882;0,0022
883;0,0024
884;0,0023
885;0,0022
886;0,0022
887;0,002
888;0,0017
889;0,0021
890;0,0014
891;0,0015
892;0,002
893;0,0029
894;0,002
895;0,0013
896;0,0015
897;0,0021
898;0,0023
899;0,0022
900;0,002
901;0,0023
902;0,0019
903;0,0017
904;0,002
905;0,0015
906;0,0021
907;0,0018
908;0,0017
909;0,0016
910;0,0015
911;0,0019
912;0,0025
913;0,0018
914;0,0017
915;0,0021
916;0,0017
917;0,0018
918;0,0022
919;0,0029
920;0,0022
921;0,0022
922;0,0031
923;0,002
924;0,0034
925;0,0026
926;0,0035
927;0,0028
928;0,0025
929;0,0025
930;0,0021
931;0,0031
932;0,0028
933;0,0034
934;0,0028
935;0,002
936;0,003
937;0,0026
938;0,0026
939;0,0024
940;0,0023
941;0,0025
942;0,0025
943;0,0025
944;0,0016
945;0,0025
946;0,0021
947;0,0021
948;0,003
949;0,0026
950;0,0016
951;0,0014
952;0,0016
953;0,0021
954;0,0011
955;0,0021
956;0,0017
957;0,0022
958;0,0022
959;0,0019
960;0,0021
961;0,0022
962;0,0023
963;0,0019
964;0,002
965;0,002
966;0,0012
967;0,002
968;0,0017
969;0,0016
970;0,0017
971;0,0014
972;0,0013
973;0,0011
974;0,0023
975;0,0017
976;0,0021
977;0,0017
978;0,0021
979;0,0021
980;0,0015
981;0,0014
982;0,0015
983;0,0024
984;0,0022
985;0,0021
986;0,0025
987;0,002
988;0,0018
989;0,0029
990;0,0029
991;0,0026
992;0,0016
993;0,0015
994;0,0018
995;0,002
996;0,0027
997;0,0025
998;0,0016
999;0,0018
1000;0,0025
1001;0,0022
1002;0,0027
1003;0,0023
1004;0,0025
1005;0,0028
1006;0,0025
1007;0,0031
1008;0,0028
1009;0,0016
1010;0,0019
1011;0,002
1012;0,0021
1013;0,0019
1014;0,0029
1015;0,0032
1016;0,0036
1017;0,0036
1018;0,0033
1019;0,0034
1020;0,0047
1021;0,0026
1022;0,0032
1023;0,0027
1024;0,0028
1025;0,0017
1026;0,0029
1027;0,0037
1028;0,0023
1029;0,0033
1030;0,0027
1031;0,0029
1032;0,0026
1033;0,0046
1034;0,0026
1035;0,0036
1036;0,0051
1037;0,0022
1038;0,0026
1039;0,0041
1040;0,0056
1041;0,0031
1042;0,0051
1043;0,005
1044;0,0061
1045;0,0053
1046;0,0056
1047;0,0059
1048;0,0038
1049;0,0061
1050;0,0048
1051;0,0049
1052;0,0042
1053;0,0054
1054;0,0054
1055;0,0051
1056;0,0057
1057;0,0053
1058;0,0056
1059;0,002
1060;0,0052
1061;0,006
1062;0,0067
1063;0,0066
1064;0,0056
1065;0,004
1066;0,0052
1067;0,0058
1068;0,0076
1069;0,0039
1070;0,0048
1071;0,0063
1072;0,0043
1073;0,0014
1074;0,0072
1075;0,0044
1076;0,0058
1077;0,0056
1078;0,0076
1079;0,0072
1080;0,0086
1081;0,0095
1082;0,0068
1083;0,0047
1084;0,0025
1085;0,0022
1086;0,0039
1087;0,0095
1088;0,0049
1089;0,0076
1090;0,0058
1091;0,0075
1092;0,0039
1093;0,0102
1094;0,0129
1095;0,0064
1096;0,0122
1097;0,0041
1098;0,0082
1099;0,0083
1100;0,0066
