SP01_010725.csv;;Schick;30.07.2025 16:06:23;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
394;0,0285
395;0,0279
396;0,0273
397;0,0269
398;0,0265
399;0,026
400;0,0256
401;0,0253
402;0,0247
403;0,0245
404;0,0241
405;0,0235
406;0,0233
407;0,0226
408;0,0224
409;0,0222
410;0,022
411;0,0211
412;0,0211
413;0,0207
414;0,0203
415;0,0201
416;0,0199
417;0,0195
418;0,0193
419;0,0193
420;0,0189
421;0,0186
422;0,0183
423;0,0182
424;0,0179
425;0,0177
426;0,0174
427;0,0172
428;0,0168
429;0,0165
430;0,0163
431;0,016
432;0,0157
433;0,0155
434;0,0154
435;0,0153
436;0,015
437;0,0147
438;0,0146
439;0,0145
440;0,0142
441;0,0139
442;0,0138
443;0,0135
444;0,0133
445;0,0133
446;0,013
447;0,0129
448;0,0127
449;0,0124
450;0,0121
451;0,0118
452;0,0119
453;0,0119
454;0,0112
455;0,0114
456;0,0112
457;0,0107
458;0,0107
459;0,0107
460;0,0108
461;0,0107
462;0,0104
463;0,0103
464;0,0103
465;0,0103
466;0,0099
467;0,0099
468;0,0099
469;0,0096
470;0,0096
471;0,0095
472;0,0095
473;0,0094
474;0,0093
475;0,009
476;0,0092
477;0,0091
478;0,0089
479;0,0088
480;0,0085
481;0,0085
482;0,0086
483;0,0078
484;0,0082
485;0,0083
486;0,0082
487;0,0081
488;0,0081
489;0,0081
490;0,0081
491;0,0077
492;0,0075
493;0,0075
494;0,0076
495;0,0073
496;0,0074
497;0,0071
498;0,0071
499;0,0069
500;0,0071
501;0,0069
502;0,0069
503;0,0063
504;0,0065
505;0,0065
506;0,0063
507;0,006
508;0,0064
509;0,006
510;0,0063
511;0,0061
512;0,0059
513;0,0057
514;0,0061
515;0,006
516;0,0059
517;0,0058
518;0,0055
519;0,0055
520;0,0054
521;0,0055
522;0,0057
523;0,0052
524;0,0053
525;0,0055
526;0,0054
527;0,0052
528;0,0052
529;0,0054
530;0,0052
531;0,0049
532;0,0049
533;0,0049
534;0,0049
535;0,0047
536;0,0047
537;0,0047
538;0,0048
539;0,0047
540;0,0046
541;0,0048
542;0,0046
543;0,0044
544;0,0043
545;0,0044
546;0,0044
547;0,004
548;0,0049
549;0,0044
550;0,0041
551;0,004
552;0,0039
553;0,004
554;0,0039
555;0,004
556;0,0039
557;0,0042
558;0,0036
559;0,0043
560;0,0038
561;0,0037
562;0,0035
563;0,0036
564;0,0036
565;0,0035
566;0,0034
567;0,0035
568;0,0034
569;0,0032
570;0,0038
571;0,0035
572;0,0031
573;0,0034
574;0,003
575;0,0034
576;0,0035
577;0,0032
578;0,0033
579;0,0033
580;0,003
581;0,0032
582;0,003
583;0,0028
584;0,0031
585;0,0023
586;0,0028
587;0,0031
588;0,0025
589;0,0028
590;0,0034
591;0,0024
592;0,0029
593;0,003
594;0,0027
595;0,0028
596;0,0025
597;0,0029
598;0,0028
599;0,0024
600;0,0029
601;0,0027
602;0,0027
603;0,003
604;0,0024
605;0,0023
606;0,0022
607;0,0022
608;0,0023
609;0,0025
610;0,0025
611;0,0026
612;0,0022
613;0,002
614;0,0022
615;0,0026
616;0,0019
617;0,0022
618;0,0019
619;0,0021
620;0,0025
621;0,0024
622;0,0024
623;0,0021
624;0,0023
625;0,0024
626;0,002
627;0,0017
628;0,0027
629;0,0021
630;0,0017
631;0,002
632;0,0014
633;0,0022
634;0,0023
635;0,0014
636;0,0023
637;0,0023
638;0,0014
639;0,002
640;0,002
641;0,0015
642;0,0025
643;0,0024
644;0,0015
645;0,0014
646;0,0015
647;0,0017
648;0,0023
649;0,0012
650;0,0017
651;0,0014
652;0,0019
653;0,0017
654;0,0025
655;0,0022
656;0,0012
657;0,0019
658;0,0024
659;0,0019
660;0,0017
661;0,0017
662;0,0022
663;0,0017
664;0,0024
665;0,0003
666;0,0017
667;0,0021
668;0,0004
669;0,001
670;0,0009
671;0,0016
672;0,0015
673;0,0016
674;0,0019
675;0,0018
676;0,0015
677;0,002
678;0,0019
679;0,0018
680;0,0017
681;0,0019
682;0,0014
683;0,0019
684;0,0019
685;0,002
686;0,0024
687;0,0016
688;0,0018
689;0,0019
690;0,002
691;0,0021
692;0,0015
693;0,0018
694;0,0014
695;0,0021
696;0,0016
697;0,002
698;0,0016
699;0,0019
700;0,0017
701;0,0018
702;0,0017
703;0,0009
704;0,0018
705;0,0007
706;0,0016
707;0,0013
708;0,0014
709;0,0012
710;0,0019
711;0,001
712;0,0015
713;0,0013
714;0,0011
715;0,0015
716;0,0009
717;0,0013
718;0,0018
719;0,0016
720;0,0011
721;0,0014
722;0,0006
723;0,0013
724;0,0011
725;0,0009
726;0,0014
727;0,001
728;0,0006
729;0,0003
730;0,0011
731;0,001
732;0,0011
733;0,0008
734;0,0012
735;0,0019
736;0,0016
737;0,0016
738;0,0008
739;0,0013
740;0,0016
741;0,0009
742;0,0018
743;-0,0001
744;0,0014
745;0,0001
746;0,0013
747;0,0005
748;0,0015
749;0,0016
750;0,0011
751;0,0008
752;0,0001
753;0,0006
754;0,0004
755;-0,0002
756;0,0013
757;0,0014
758;0,0012
759;-0,0001
760;0,0013
761;0,0011
762;0,0006
763;0,0008
764;0,0009
765;0,0009
766;0,001
767;0,0007
768;0,0008
769;0,0013
770;0,0007
771;0,0004
772;0,0013
773;0,001
774;-0,0003
775;-0,0003
776;0,0004
777;0,0014
778;0,0009
779;0,0007
780;0,0003
781;0,0011
782;0,0013
783;0,0007
784;0,0016
785;0,0013
786;0,0007
787;0,0009
788;-0,0001
789;0,0019
790;0,0012
791;0,0002
792;0,0002
793;0,0011
794;0,0002
795;0,0007
796;0,0014
797;0,0016
798;0,001
799;0,0015
800;0,0007
801;-0,0002
802;0,0003
803;0,0012
804;0,0003
805;0,0005
806;0,0004
807;0,0005
808;0,0006
809;0,0004
810;0,0002
811;0,0001
812;0,0005
813;0,0007
814;-0,0001
815;0,001
816;0,0004
817;0,0003
818;0,0014
819;0
820;0,0013
821;0,0011
822;0,0009
823;0,0009
824;0,0008
825;0,0013
826;0,0013
827;0,0007
828;0,0009
829;0,0011
830;0,0002
831;0,0014
832;0,0004
833;0,0009
834;0,0006
835;0,001
836;0,0012
837;0,0002
838;0,0001
839;0,0006
840;0,0003
841;0,0002
842;0,0006
843;0
844;-0,0002
845;-0,001
846;0,0007
847;0,0015
848;-0,0004
849;0,0003
850;-0,0002
851;0,0001
852;0,0007
853;-0,0009
854;0
855;-0,001
856;-0,0007
857;-0,0003
858;-0,0005
859;0,0012
860;-0,0003
861;0,0009
862;0,0006
863;-0,0003
864;-0,001
865;0,0005
866;0,0002
867;0,0005
868;-0,0012
869;0,0007
870;0,0003
871;0,0001
872;0,0008
873;0,0009
874;0,0014
875;0,0006
876;0,0004
877;0,0012
878;0,0003
879;0,0013
880;0,0011
881;0,0011
882;0,0013
883;0,0012
884;0,0012
885;0,001
886;0,0008
887;0,0007
888;0,0007
889;0,0006
890;0,0005
891;0,0016
892;0,0012
893;0,0007
894;0,0009
895;0,0007
896;0,0006
897;0,0009
898;0,0003
899;0,0008
900;0
901;0,0008
902;0,0006
903;0,0009
904;0,0011
905;0,0003
906;0,0009
907;0,0005
908;0,0006
909;0,0011
910;0,0006
911;0,0005
912;0,0001
913;0,0005
914;0,0012
915;0,0008
916;0,0011
917;0,0008
918;0,0014
919;0,0011
920;0,0013
921;0,0018
922;0,0014
923;0,0012
924;0,0021
925;0,0019
926;0,002
927;0,0006
928;0,0016
929;0,002
930;0,002
931;0,0017
932;0,0021
933;0,0018
934;0,0019
935;0,001
936;0,0021
937;0,0017
938;0,0012
939;0,0013
940;0,0017
941;0,0011
942;0,0013
943;0,0026
944;0,001
945;0,0013
946;0,0018
947;0,0015
948;0,002
949;0,0017
950;0,0012
951;0,001
952;0,0011
953;0,0015
954;0,001
955;0,0011
956;0,0007
957;0,0013
958;0,0007
959;0,0011
960;0,0013
961;0,0008
962;0,0004
963;0,0014
964;0,0009
965;0,0008
966;0,0014
967;0,0013
968;0,0009
969;0,0012
970;0,0003
971;0,0013
972;0,0009
973;0,0007
974;0,0008
975;0,001
976;0,0011
977;0,0008
978;0,0018
979;0,0011
980;0,0009
981;0,0007
982;0,0008
983;0,0008
984;0,001
985;0,0002
986;0,002
987;0,0014
988;0,0004
989;0,0015
990;0,0008
991;0,0012
992;0,001
993;0,0009
994;0,0007
995;0,0012
996;0,0015
997;0,002
998;0,0002
999;0,0004
1000;0,0016
1001;0,0008
1002;0,0005
1003;0,0005
1004;0,0021
1005;0,0002
1006;0,0005
1007;0,0015
1008;0,0003
1009;0,0007
1010;0,0008
1011;0,0011
1012;0,0007
1013;0,0012
1014;0,0013
1015;0,001
1016;0,0015
1017;0,0019
1018;0,0008
1019;0,0007
1020;0,0018
1021;0,002
1022;0,0015
1023;0,0021
1024;0,0015
1025;0,0014
1026;0,0014
1027;0,0015
1028;0,0028
1029;0,0023
1030;0,0018
1031;0,0006
1032;0,0024
1033;-0,0007
1034;0
1035;0,0015
1036;-0,0008
1037;0,0003
1038;0,0001
1039;0,0022
1040;0,0027
1041;0,0032
1042;0,0015
1043;0,0004
1044;0
1045;0,0004
1046;0,0023
1047;0,0024
1048;0,003
1049;0,0012
1050;0,0003
1051;0,0017
1052;-0,0002
1053;0,0008
1054;0,0024
1055;0,002
1056;0,0057
1057;0,0036
1058;0,0025
1059;0,0012
1060;0,0042
1061;0,0047
1062;0,0012
1063;0,0023
1064;-0,0006
1065;0,001
1066;-0,0001
1067;0,0028
1068;0,0009
1069;0,0013
1070;0,0016
1071;0,0015
1072;0,0006
1073;0,0018
1074;0,0067
1075;0,0022
1076;0,0019
1077;0,0006
1078;0,0037
1079;0,0022
1080;0,0037
1081;-0,0001
1082;-0,0003
1083;0,0023
1084;0,0014
1085;0,006
1086;0,002
1087;0,0085
1088;0,0007
1089;0,0035
1090;0,0027
1091;0,0025
1092;0,0031
1093;0,001
1094;0,0045
1095;-0,0007
1096;0,0028
1097;-0,0034
1098;0,0071
1099;0,0041
1100;0,0055
