AP01_010725.csv;;Schick;30.07.2025 13:39:23;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
570;0,0015
571;0,0014
572;0,0014
573;0,002
574;0,0015
575;0,0016
576;0,002
577;0,0016
578;0,0013
579;0,0015
580;0,0015
581;0,0016
582;0,0016
583;0,0012
584;0,0021
585;0,0014
586;0,0012
587;0,0016
588;0,0011
589;0,0013
590;0,0015
591;0,0012
592;0,0016
593;0,0017
594;0,001
595;0,0014
596;0,0009
597;0,001
598;0,0013
599;0,0013
600;0,0011
601;0,001
602;0,0013
603;0,001
604;0,0008
605;0,0011
606;0,0012
607;0,0013
608;0,001
609;0,0012
610;0,0015
611;0,0017
612;0,0008
613;0,0009
614;0,002
615;0,0015
616;0,0007
617;0,0009
618;0,0015
619;0,0004
620;0,0014
621;0,0007
622;0,0015
623;0,0014
624;0,0015
625;0,0009
626;0,001
627;0,0008
628;0,0013
629;0,0013
630;0,0006
631;0,0009
632;0,0014
633;0,0012
634;0,0012
635;0,0011
636;0,001
637;0,0015
638;0,0005
639;0,0012
640;0,0017
641;0,001
642;0,0003
643;0,0011
644;0,0007
645;0,0014
646;0,0004
647;0,0013
648;0,0006
649;0,001
650;0,0005
651;0,001
652;0,0011
653;0,0012
654;0,001
655;0,0012
656;0,0024
657;0,0002
658;0,0017
659;0,0011
660;0,0014
661;0,0016
662;0,001
663;0,0016
664;0,0012
665;0
666;0,0013
667;0,002
668;0,0003
669;0,0011
670;0,0016
671;0,0005
672;0,0011
673;0,0008
674;0,0009
675;0,0013
676;0,0014
677;0,0014
678;0,0013
679;0,0009
680;0,0008
681;0,0012
682;0,0013
683;0,001
684;0,001
685;0,0008
686;0,0008
687;0,0012
688;0,0007
689;0,0012
690;0,0008
691;0,0005
692;0,001
693;0,0011
694;0,0015
695;0,0009
696;0,0011
697;0,0013
698;0,0005
699;0,0012
700;0,0006
701;0,001
702;0,0011
703;0,001
704;0,0003
705;0,0007
706;0,0008
707;0,0015
708;0,0008
709;0
710;0,0004
711;0,0001
712;0,0009
713;0,0018
714;0,001
715;0,0013
716;0,0014
717;0,0007
718;0,0009
719;0,0007
720;0,0001
721;0,0006
722;0,0001
723;0,0011
724;0,0011
725;0,0003
726;0,0005
727;0,0007
728;0,0004
729;0,001
730;0,0005
731;0,0007
732;0,0001
733;0,0002
734;0,0007
735;0,0008
736;0,0004
737;0
738;-0,0009
739;0,0005
740;0,001
741;0,0011
742;-0,0002
743;0,0006
744;-0,0007
745;0,0006
746;-0,0006
747;-0,0002
748;-0,0006
749;0,0013
750;0,0005
751;0,0002
752;-0,0003
753;-0,0003
754;0,0009
755;0,0006
756;0,0006
757;0,0003
758;0,0009
759;-0,0001
760;0,0005
761;0,0005
762;0,0006
763;0,0001
764;0,0006
765;0,0005
766;-0,0002
767;0
768;0,0003
769;0,0002
770;-0,0002
771;-0,0006
772;0,0003
773;0,0003
774;0,0002
775;-0,0004
776;0,0002
777;0,0003
778;0,0005
779;0,0003
780;0,0011
781;-0,0002
782;0,0014
783;-0,0002
784;-0,0001
785;0,0007
786;0
787;-0,0001
788;0,0005
789;0,0004
790;0,0002
791;0
792;-0,0002
793;0,0002
794;-0,0002
795;0,0005
796;0
797;0,0002
798;0,0008
799;0,0004
800;0,0006
801;-0,0007
802;0,0002
803;0,0003
804;0,0014
805;0,0001
806;0,0009
807;0,0001
808;0,0009
809;-0,0003
810;0,0004
811;0
812;0,0002
813;0,0001
814;-0,0003
815;0,0006
816;0,0002
817;0,0003
818;-0,0007
819;0,0004
820;0,0002
821;0,0002
822;0,0007
823;0,0004
824;0,0002
825;0,0005
826;0,0004
827;0,0009
828;0,0004
829;0,0007
830;0,0011
831;0,0012
832;0
833;0,0008
834;0,0001
835;-0,0001
836;0,0002
837;-0,0001
838;0,0011
839;0,0003
840;0,0001
841;0,0002
842;-0,0008
843;-0,0001
844;0,0001
845;0,0001
846;-0,0012
847;0,0002
848;0,0005
849;0,0015
850;-0,0002
851;-0,0003
852;0,0003
853;0,0012
854;0
855;-0,0005
856;0,0012
857;-0,0002
858;0,0016
859;0,0007
860;-0,0001
861;-0,0001
862;-0,0008
863;0,0009
864;0,0002
865;0,0008
866;0,0004
867;-0,0001
868;0,0014
869;-0,0002
870;0
871;0,0003
872;0
873;0,0001
874;-0,0004
875;0,001
876;0
877;0,0007
878;-0,0001
879;0,0001
880;0,0005
881;0,0006
882;0,0007
883;0,0003
884;0,0005
885;0,0005
886;0,0005
887;0,0007
888;0,0005
889;0,0002
890;0,0002
891;0,0006
892;0,0007
893;0,001
894;0,0014
895;0,0003
896;0,0003
897;0,0003
898;0,0003
899;0,0011
900;0,0003
901;0,0011
902;0,0011
903;0,0003
904;0,0008
905;0,0006
906;0,0005
907;0
908;0,0004
909;0,001
910;0,0007
911;0,0005
912;0,0002
913;0,0001
914;0,001
915;0,0006
916;0,0006
917;0,0005
918;0,0004
919;0,0002
920;0
921;0,0003
922;0,0007
923;0,0006
924;-0,0007
925;-0,0007
926;0,001
927;0,0006
928;0,0007
929;0,0006
930;-0,0001
931;0,0003
932;-0,0008
933;0,0004
934;0,0006
935;0,0001
936;0,0005
937;0,0001
938;0,0003
939;0,0009
940;0
941;0,0006
942;0,0001
943;0,0005
944;-0,0003
945;0,0003
946;0,0007
947;-0,0004
948;-0,0001
949;0,0003
950;0,0007
951;0,0005
952;0
953;0,0004
954;0,0002
955;-0,0003
956;0,0002
957;-0,0008
958;-0,0001
959;-0,0008
960;-0,0002
961;-0,0016
962;-0,0005
963;-0,0004
964;-0,0007
965;0,0002
966;0
967;-0,0007
968;-0,0001
969;-0,0001
970;-0,0002
971;-0,0001
972;-0,0001
973;-0,0002
974;-0,0003
975;-0,0004
976;0,0001
977;0,0001
978;0,0001
979;-0,0003
980;0,0003
981;0
982;0,0002
983;0,0003
984;-0,0008
985;-0,0006
986;-0,0003
987;-0,001
988;0,0001
989;-0,0004
990;-0,0004
991;-0,0007
992;0,0002
993;0,0005
994;0
995;0,0001
996;0,0002
997;0,0004
998;-0,0005
999;-0,0012
1000;-0,0003
1001;-0,0002
1002;-0,0004
1003;0,0003
1004;-0,0001
1005;0,0006
1006;-0,0014
1007;0,0004
1008;-0,0008
1009;-0,0005
1010;-0,0008
1011;-0,0001
1012;0
1013;0,0002
1014;-0,0005
1015;-0,0004
1016;-0,0009
1017;-0,0006
1018;-0,0001
1019;-0,0006
1020;-0,0014
1021;-0,0009
1022;0,0011
1023;-0,0005
1024;-0,0002
1025;-0,0022
1026;0,0003
1027;-0,0006
1028;-0,0009
1029;-0,0009
1030;-0,0012
1031;-0,001
1032;-0,0009
1033;-0,0015
1034;-0,0022
1035;-0,0002
1036;-0,0006
1037;-0,0027
1038;0,0003
1039;-0,0009
1040;0,0007
1041;-0,0007
1042;0,0002
1043;-0,0007
1044;-0,0009
1045;-0,002
1046;0,001
1047;-0,0016
1048;-0,0006
1049;-0,0036
1050;0,0012
1051;-0,002
1052;-0,0025
1053;-0,001
1054;-0,001
1055;-0,0008
1056;0,0037
1057;-0,0035
1058;-0,0007
1059;-0,002
1060;-0,0005
1061;-0,0005
1062;-0,0006
1063;0,0008
1064;-0,0012
1065;-0,0004
1066;-0,0037
1067;-0,0024
1068;-0,0034
1069;-0,003
1070;-0,0012
1071;-0,0026
1072;0,0015
1073;-0,0078
1074;-0,004
1075;0,002
1076;-0,0017
1077;-0,0051
1078;0,0001
1079;-0,0009
1080;-0,0042
1081;0,0009
1082;-0,0043
1083;-0,0035
1084;0,0013
1085;0,0013
1086;-0,0005
1087;-0,002
1088;0,0003
1089;-0,0003
1090;-0,0013
1091;-0,0015
1092;0,0002
1093;-0,0054
1094;-0,0062
1095;-0,0065
1096;-0,0064
1097;-0,0053
1098;-0,0051
1099;-0,0102
1100;-0,0033
