SP01_080725.csv;;Schick;30.07.2025 16:06:23;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
680;0,0023
681;0,0024
682;0,0018
683;0,0026
684;0,0023
685;0,0018
686;0,0017
687;0,0022
688;0,0023
689;0,0024
690;0,0025
691;0,0021
692;0,0019
693;0,002
694;0,0019
695;0,0023
696;0,0021
697;0,0022
698;0,0021
699;0,0018
700;0,0018
701;0,0022
702;0,0017
703;0,002
704;0,0015
705;0,0024
706;0,0013
707;0,0019
708;0,0015
709;0,0024
710;0,0026
711;0,0014
712;0,0017
713;0,0015
714;0,0011
715;0,002
716;0,0022
717;0,0015
718;0,0019
719;0,0013
720;0,0017
721;0,0026
722;0,0017
723;0,0023
724;0,002
725;0,0008
726;0,0022
727;0,0013
728;0,0016
729;0,0016
730;0,0012
731;0,0025
732;0,0022
733;0,0001
734;0,0018
735;0,0014
736;0,0014
737;0,0009
738;0,002
739;0,0012
740;0,0017
741;0,0012
742;0,0014
743;0,0016
744;0,0023
745;0,0025
746;0,0012
747;0,0014
748;0,0012
749;0,0013
750;0,0015
751;0,001
752;0,0013
753;0,0017
754;0,0013
755;0,0012
756;0,0014
757;0,0014
758;0,0015
759;0,001
760;0,002
761;0,0011
762;0,0016
763;0,0005
764;0,0016
765;0,0009
766;0,0017
767;0,0007
768;0,0008
769;0,0011
770;0,0005
771;0,0017
772;0,0006
773;0,0009
774;0,0007
775;0,0012
776;0,0011
777;0,0014
778;0,0005
779;0,0015
780;0,0012
781;0,001
782;0,001
783;0,0008
784;0,0013
785;0,0017
786;0,0021
787;0,0016
788;0,0017
789;0,0015
790;0,0018
791;0,0005
792;0,0015
793;0,0008
794;0,0009
795;0,0012
796;0,001
797;0,0004
798;0,0005
799;0,0013
800;0,0013
801;0,0018
802;0,0007
803;0,0009
804;0,0007
805;0,001
806;0,0016
807;0,0018
808;0,0006
809;0,0006
810;0,0019
811;0,0017
812;0,0008
813;0,0008
814;0,0011
815;0,0017
816;0,0018
817;0,0003
818;0,0016
819;0,0009
820;0,0016
821;0,0011
822;0,0014
823;0,0014
824;0,0015
825;0,001
826;0,0017
827;0,0011
828;0,0011
829;0,0013
830;0,0014
831;0,0006
832;0,001
833;0,0008
834;0,0015
835;0,0015
836;0,0009
837;0,001
838;0,0007
839;0,0002
840;0
841;0,0009
842;0
843;-0,0005
844;0,0014
845;0,0016
846;0,0014
847;0,0013
848;-0,0002
849;0,0006
850;0,0002
851;0,0009
852;0,0011
853;0,0019
854;0,0009
855;-0,0006
856;0,0007
857;0,0012
858;-0,0003
859;0,0011
860;-0,0007
861;-0,0002
862;0,0003
863;0,0002
864;0,0019
865;0,0005
866;0,0014
867;0,0011
868;-0,0001
869;0,0006
870;-0,0002
871;0,0011
872;0,0014
873;0,001
874;0,0012
875;0,0012
876;0,0014
877;0,0013
878;0,0011
879;0,0015
880;0,001
881;0,0014
882;0,0017
883;0,0015
884;0,0014
885;0,0015
886;0,0018
887;0,0015
888;0,0014
889;0,0013
890;0,0015
891;0,002
892;0,0013
893;0,0019
894;0,0021
895;0,0013
896;0,0012
897;0,0012
898;0,0018
899;0,0009
900;0,0006
901;0,0017
902;0,001
903;0,0014
904;0,0007
905;0,0012
906;0,0011
907;0,001
908;0,001
909;0,0014
910;0,0017
911;0,0011
912;0,0017
913;0,0013
914;0,0015
915;0,0012
916;0,0013
917;0,0014
918;0,0017
919;0,0021
920;0,0025
921;0,0018
922;0,0022
923;0,0019
924;0,0035
925;0,0033
926;0,0041
927;0,0027
928;0,0032
929;0,003
930;0,0028
931;0,0021
932;0,0022
933;0,0022
934;0,0032
935;0,0023
936;0,003
937;0,0018
938;0,0017
939;0,0022
940;0,0016
941;0,0026
942;0,002
943;0,0029
944;0,0032
945;0,0022
946;0,0022
947;0,0023
948;0,0022
949;0,0018
950;0,0022
951;0,0015
952;0,0019
953;0,0018
954;0,0018
955;0,0017
956;0,0022
957;0,0014
958;0,0013
959;0,0011
960;0,0011
961;0,0015
962;0,0023
963;0,0016
964;0,0017
965;0,0013
966;0,0007
967;0,0021
968;0,0013
969;0,0013
970;0,0015
971;0,001
972;0,001
973;0,0007
974;0,0013
975;0,0014
976;0,0011
977;0,0013
978;0,0015
979;0,0013
980;0,0012
981;0,0009
982;0,0013
983;0,0014
984;0,002
985;0,002
986;0,0027
987;0,0028
988;0,0021
989;0,0029
990;0,0023
991;0,0022
992;0,0015
993;0,0012
994;0,0013
995;0,0014
996;0,0023
997;0,0025
998;0,0028
999;0,0021
1000;0,0028
1001;0,0038
1002;0,0011
1003;0,0024
1004;0,0025
1005;0,0031
1006;0,0021
1007;0,0035
1008;0,0034
1009;0,003
1010;0,0025
1011;0,0021
1012;0,0026
1013;0,0022
1014;0,0029
1015;0,0029
1016;0,0031
1017;0,0036
1018;0,0036
1019;0,0037
1020;0,0033
1021;0,0034
1022;0,0049
1023;0,004
1024;0,0044
1025;0,003
1026;0,0043
1027;0,0034
1028;0,0049
1029;0,004
1030;0,0037
1031;0,0028
1032;0,0039
1033;0,0024
1034;0,0049
1035;0,0039
1036;0,0036
1037;0,0033
1038;0,0044
1039;0,0053
1040;0,004
1041;0,0037
1042;0,0047
1043;0,0046
1044;0,0055
1045;0,0039
1046;0,0041
1047;0,0045
1048;0,0031
1049;0,0044
1050;0,0025
1051;0,005
1052;0,0043
1053;0,0032
1054;0,004
1055;0,0068
1056;0,004
1057;0,0042
1058;0,0069
1059;0,0056
1060;0,0076
1061;0,0032
1062;0,0043
1063;0,005
1064;0,0066
1065;0,0051
1066;0,0057
1067;0,0089
1068;0,0056
1069;0,0043
1070;0,0062
1071;0,0091
1072;0,0063
1073;0,0069
1074;0,0092
1075;0,0076
1076;0,0077
1077;0,0022
1078;0,0082
1079;0,0076
1080;0,0106
1081;0,0014
1082;0,0085
1083;0,0089
1084;0,0046
1085;0,0044
1086;0,0075
1087;0,0072
1088;0,0056
1089;0,011
1090;0,0076
1091;0,0054
1092;0,0031
1093;0,0041
1094;0,0035
1095;0,0012
1096;0,0033
1097;0,0006
1098;0,0021
1099;0,0095
1100;0,0142
