SP02_1006.csv;;Schick;17.06.2025 11:08:24;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
730;0,0049
731;0,0049
732;0,0051
733;0,0041
734;0,0048
735;0,0046
736;0,0036
737;0,0051
738;0,0035
739;0,0045
740;0,0049
741;0,0038
742;0,0047
743;0,0047
744;0,0047
745;0,0047
746;0,003
747;0,0042
748;0,003
749;0,0034
750;0,0042
751;0,0041
752;0,0043
753;0,0046
754;0,0037
755;0,0043
756;0,0044
757;0,0036
758;0,0043
759;0,0038
760;0,0041
761;0,0042
762;0,0042
763;0,0042
764;0,0038
765;0,0044
766;0,0039
767;0,0039
768;0,004
769;0,0045
770;0,004
771;0,0038
772;0,0042
773;0,004
774;0,0051
775;0,0038
776;0,0044
777;0,0034
778;0,0042
779;0,0043
780;0,0035
781;0,0037
782;0,0048
783;0,004
784;0,0037
785;0,0039
786;0,0039
787;0,0037
788;0,0037
789;0,0036
790;0,0045
791;0,0031
792;0,004
793;0,0038
794;0,004
795;0,0042
796;0,0027
797;0,004
798;0,0036
799;0,0037
800;0,0046
801;0,0042
802;0,0046
803;0,0049
804;0,0031
805;0,0036
806;0,0045
807;0,0026
808;0,0041
809;0,0026
810;0,0046
811;0,0056
812;0,0045
813;0,0032
814;0,0032
815;0,0038
816;0,0042
817;0,003
818;0,0037
819;0,0029
820;0,0034
821;0,0043
822;0,0032
823;0,0033
824;0,0037
825;0,0034
826;0,0032
827;0,0029
828;0,003
829;0,0039
830;0,0031
831;0,0042
832;0,0029
833;0,0031
834;0,0031
835;0,0035
836;0,0035
837;0,0043
838;0,0041
839;0,0034
840;0,0035
841;0,0048
842;0,0048
843;0,0027
844;0,0031
845;0,0039
846;0,0032
847;0,0048
848;0,0059
849;0,0042
850;0,0024
851;0,0031
852;0,0044
853;0,0042
854;0,0045
855;0,0035
856;0,0037
857;0,0038
858;0,0022
859;0,0038
860;0,0042
861;0,004
862;0,0032
863;0,0031
864;0,0041
865;0,0029
866;0,0047
867;0,0043
868;0,0044
869;0,0042
870;0,0037
871;0,0048
872;0,0038
873;0,003
874;0,003
875;0,0029
876;0,0044
877;0,0033
878;0,0041
879;0,0043
880;0,0038
881;0,0026
882;0,0035
883;0,0039
884;0,0037
885;0,0037
886;0,0033
887;0,0032
888;0,0033
889;0,0041
890;0,0039
891;0,004
892;0,0037
893;0,0027
894;0,0033
895;0,0029
896;0,0032
897;0,0032
898;0,0032
899;0,003
900;0,0031
901;0,0039
902;0,0043
903;0,0031
904;0,0028
905;0,0032
906;0,0032
907;0,0037
908;0,0029
909;0,0042
910;0,0025
911;0,0031
912;0,004
913;0,0036
914;0,0039
915;0,0029
916;0,0028
917;0,0036
918;0,0034
919;0,0031
920;0,0033
921;0,0031
922;0,0037
923;0,0029
924;0,0038
925;0,004
926;0,0051
927;0,0037
928;0,0042
929;0,004
930;0,0037
931;0,0038
932;0,0035
933;0,0038
934;0,0036
935;0,0042
936;0,0033
937;0,003
938;0,0032
939;0,0037
940;0,0031
941;0,0038
942;0,0032
943;0,0036
944;0,0027
945;0,0034
946;0,0033
947;0,003
948;0,0028
949;0,0026
950;0,0035
951;0,0026
952;0,0031
953;0,0038
954;0,0029
955;0,0042
956;0,0034
957;0,0032
958;0,0034
959;0,0029
960;0,0028
961;0,0029
962;0,0035
963;0,0047
964;0,0038
965;0,0034
966;0,0031
967;0,0035
968;0,0031
969;0,0039
970;0,0033
971;0,0034
972;0,0032
973;0,0031
974;0,004
975;0,0037
976;0,0036
977;0,004
978;0,0033
979;0,003
980;0,0028
981;0,0036
982;0,0036
983;0,0032
984;0,0035
985;0,0031
986;0,0038
987;0,0036
988;0,0038
989;0,004
990;0,0031
991;0,0039
992;0,0025
993;0,0032
994;0,0039
995;0,0033
996;0,0037
997;0,0032
998;0,0038
999;0,0043
1000;0,004
1001;0,0036
1002;0,0045
1003;0,0045
1004;0,0041
1005;0,0032
1006;0,0034
1007;0,0038
1008;0,0034
1009;0,0034
1010;0,0038
1011;0,0037
1012;0,0036
1013;0,0031
1014;0,0039
1015;0,005
1016;0,0042
1017;0,0044
1018;0,0035
1019;0,0049
1020;0,0043
1021;0,005
1022;0,0061
1023;0,0033
1024;0,0051
1025;0,0042
1026;0,0047
1027;0,004
1028;0,0047
1029;0,0049
1030;0,0047
1031;0,0056
1032;0,0049
1033;0,0043
1034;0,0046
1035;0,0041
1036;0,0047
1037;0,005
1038;0,0072
1039;0,0036
1040;0,0068
1041;0,0058
1042;0,0058
1043;0,004
1044;0,0044
1045;0,004
1046;0,006
1047;0,0058
1048;0,0051
1049;0,0043
1050;0,0042
1051;0,0049
1052;0,0064
1053;0,0064
1054;0,006
1055;0,005
1056;0,0026
1057;0,0044
1058;0,0079
1059;0,0034
1060;0,0049
1061;0,0052
1062;0,0071
1063;0,0066
1064;0,0062
1065;0,0043
1066;0,0018
1067;0,0041
1068;0,0039
1069;0,0066
1070;0,006
1071;0,0029
1072;0,0035
1073;0,0069
1074;0,004
1075;0,0082
1076;0,0045
1077;0,0044
1078;0,0053
1079;0,0026
1080;0,0035
1081;0,0078
1082;0,0042
1083;0,0114
1084;0,0097
1085;0,0051
1086;0,0126
1087;0,0068
1088;0,0053
1089;0,0017
1090;0,0105
1091;0,0068
1092;0,0077
1093;0,0041
1094;0,0092
1095;0,0028
1096;0,0041
1097;0,0075
1098;0,0102
1099;0,0079
1100;0,0057
