AP01_0206.csv;;Schick;17.06.2025 11:08:25;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
363;0,0816
364;0,0808
365;0,0798
366;0,0789
367;0,0783
368;0,0778
369;0,0772
370;0,0765
371;0,0758
372;0,0753
373;0,0743
374;0,0736
375;0,073
376;0,0724
377;0,072
378;0,0715
379;0,0704
380;0,0697
381;0,0694
382;0,0688
383;0,068
384;0,0677
385;0,0669
386;0,0663
387;0,0657
388;0,0653
389;0,0647
390;0,0642
391;0,0638
392;0,0635
393;0,0629
394;0,0624
395;0,0617
396;0,0611
397;0,0605
398;0,0605
399;0,0598
400;0,0595
401;0,0587
402;0,0584
403;0,0582
404;0,0577
405;0,0572
406;0,057
407;0,0566
408;0,056
409;0,0554
410;0,0553
411;0,055
412;0,0544
413;0,0543
414;0,0537
415;0,0534
416;0,0532
417;0,0528
418;0,0525
419;0,0521
420;0,0516
421;0,0514
422;0,0513
423;0,0507
424;0,0507
425;0,0502
426;0,05
427;0,0495
428;0,0493
429;0,0489
430;0,0486
431;0,0483
432;0,0478
433;0,0478
434;0,0471
435;0,047
436;0,0468
437;0,0463
438;0,0462
439;0,0458
440;0,0457
441;0,0455
442;0,0452
443;0,0448
444;0,0447
445;0,0444
446;0,0442
447;0,0441
448;0,0437
449;0,0436
450;0,0436
451;0,0431
452;0,0432
453;0,0429
454;0,0426
455;0,0426
456;0,0424
457;0,0417
458;0,0419
459;0,0418
460;0,0414
461;0,0416
462;0,0413
463;0,0412
464;0,0412
465;0,041
466;0,0405
467;0,0407
468;0,0406
469;0,0403
470;0,04
471;0,0398
472;0,0397
473;0,0395
474;0,0395
475;0,0393
476;0,0393
477;0,0391
478;0,039
479;0,0389
480;0,0385
481;0,0386
482;0,0382
483;0,0375
484;0,0378
485;0,0381
486;0,038
487;0,0376
488;0,0377
489;0,0375
490;0,0373
491;0,0371
492;0,037
493;0,0371
494;0,0369
495;0,0366
496;0,0365
497;0,0361
498;0,0363
499;0,0364
500;0,036
501;0,0357
502;0,0358
503;0,0353
504;0,0355
505;0,0357
506;0,0351
507;0,0352
508;0,0348
509;0,0348
510;0,0349
511;0,0348
512;0,0342
513;0,0341
514;0,0341
515;0,034
516;0,034
517;0,0337
518;0,0337
519;0,0337
520;0,0334
521;0,0335
522;0,0337
523;0,0327
524;0,0331
525;0,033
526;0,0327
527;0,0323
528;0,0324
529;0,0325
530;0,0325
531;0,0324
532;0,032
533;0,0319
534;0,032
535;0,0317
536;0,0318
537;0,0314
538;0,0315
539;0,0313
540;0,0309
541;0,0311
542;0,0312
543;0,0309
544;0,0308
545;0,0306
546;0,0301
547;0,0303
548;0,0306
549;0,0302
550;0,0301
551;0,03
552;0,0292
553;0,0292
554;0,0288
555;0,0283
556;0,028
557;0,0273
558;0,0267
559;0,0266
560;0,0256
561;0,0261
562;0,0262
563;0,026
564;0,0257
565;0,0254
566;0,0255
567;0,0258
568;0,0251
569;0,0254
570;0,0253
571;0,025
572;0,0253
573;0,0251
574;0,0243
575;0,0253
576;0,0249
577;0,0246
578;0,0249
579;0,0251
580;0,0248
581;0,0247
582;0,0247
583;0,0244
584;0,025
585;0,0238
586;0,0242
587;0,0249
588;0,0239
589;0,0242
590;0,0235
591;0,024
592;0,0241
593;0,024
594;0,024
595;0,024
596;0,0233
597;0,0238
598;0,0236
599;0,0237
600;0,0235
601;0,0234
602;0,0232
603;0,0233
604;0,0236
605;0,0233
606;0,0226
607;0,0236
608;0,0229
609;0,0231
610;0,023
611;0,023
612;0,023
613;0,0232
614;0,0226
615;0,0229
616;0,0227
617;0,023
618;0,0223
619;0,023
620;0,0233
621;0,0219
622;0,0227
623;0,0226
624;0,0226
625;0,0225
626;0,0225
627;0,0219
628;0,0221
629;0,023
630;0,0223
631;0,0217
632;0,0216
633;0,0223
634;0,022
635;0,0218
636;0,0221
637;0,0217
638;0,0211
639;0,0224
640;0,0221
641;0,0219
642;0,0217
643;0,0215
644;0,0216
645;0,0219
646;0,0217
647;0,022
648;0,0215
649;0,021
650;0,0211
651;0,0212
652;0,0219
653;0,0217
654;0,0215
655;0,0203
656;0,0217
657;0,0214
658;0,0216
659;0,0213
660;0,021
661;0,0206
662;0,0212
663;0,0211
664;0,0204
665;0,0201
666;0,0211
667;0,0216
668;0,0207
669;0,0209
670;0,0213
671;0,0201
672;0,0204
673;0,0207
674;0,0203
675;0,0206
676;0,0206
677;0,021
678;0,0206
679;0,0206
680;0,0207
681;0,0208
682;0,0205
683;0,0208
684;0,0206
685;0,0203
686;0,0204
687;0,0201
688;0,021
689;0,0209
690;0,0206
691;0,0206
692;0,0199
693;0,0201
694;0,0204
695;0,0204
696;0,0206
697;0,0205
698;0,02
699;0,0201
700;0,0199
701;0,0198
702;0,0197
703;0,02
704;0,0202
705;0,0197
706;0,0204
707;0,0196
708;0,0202
709;0,02
710;0,02
711;0,0201
712;0,0194
713;0,0204
714;0,0196
715;0,0184
716;0,0203
717;0,0198
718;0,0191
719;0,0192
720;0,0192
721;0,0193
722;0,0193
723;0,0199
724;0,0193
725;0,0199
726;0,0187
727;0,019
728;0,0194
729;0,0194
730;0,0189
731;0,0194
732;0,0196
733;0,0187
734;0,0192
735;0,0198
736;0,0196
737;0,0187
738;0,0184
739;0,0192
740;0,0193
741;0,0186
742;0,0191
743;0,0188
744;0,0194
745;0,0189
746;0,0185
747;0,0181
748;0,0182
749;0,0178
750;0,0178
751;0,0184
752;0,0179
753;0,0192
754;0,0183
755;0,0178
756;0,0186
757;0,0182
758;0,0185
759;0,0188
760;0,0184
761;0,0193
762;0,0182
763;0,0173
764;0,0179
765;0,0181
766;0,0185
767;0,019
768;0,0187
769;0,0189
770;0,0177
771;0,0183
772;0,0183
773;0,0184
774;0,0182
775;0,0168
776;0,0179
777;0,0177
778;0,0184
779;0,0177
780;0,0175
781;0,0169
782;0,0184
783;0,017
784;0,0178
785;0,0176
786;0,0183
787;0,0181
788;0,0173
789;0,0172
790;0,0175
791;0,0166
792;0,0173
793;0,0183
794;0,0175
795;0,0182
796;0,0178
797;0,0168
798;0,0172
799;0,017
800;0,0168
801;0,0169
802;0,0177
803;0,0173
804;0,0171
805;0,0173
806;0,0177
807;0,017
808;0,017
809;0,0164
810;0,0167
811;0,0168
812;0,0176
813;0,0166
814;0,016
815;0,0172
816;0,0165
817;0,0164
818;0,0167
819;0,0176
820;0,0174
821;0,0167
822;0,0163
823;0,0163
824;0,0164
825;0,0166
826;0,0163
827;0,0162
828;0,0165
829;0,0168
830;0,0169
831;0,0162
832;0,0163
833;0,0162
834;0,0167
835;0,0156
836;0,0161
837;0,0158
838;0,0155
839;0,0153
840;0,0149
841;0,0171
842;0,016
843;0,0159
844;0,0159
845;0,0151
846;0,0168
847;0,0154
848;0,0163
849;0,0157
850;0,016
851;0,0167
852;0,0154
853;0,0153
854;0,0145
855;0,016
856;0,0145
857;0,0154
858;0,0169
859;0,0158
860;0,0143
861;0,015
862;0,0156
863;0,0145
864;0,0149
865;0,0155
866;0,0162
867;0,0154
868;0,0167
869;0,0158
870;0,0155
871;0,0166
872;0,0153
873;0,0163
874;0,0153
875;0,015
876;0,0148
877;0,015
878;0,0147
879;0,0138
880;0,0147
881;0,0152
882;0,0153
883;0,0151
884;0,0154
885;0,0152
886;0,0153
887;0,0146
888;0,0146
889;0,0143
890;0,0152
891;0,015
892;0,0153
893;0,0154
894;0,0154
895;0,0146
896;0,0148
897;0,0151
898;0,0154
899;0,015
900;0,0149
901;0,0151
902;0,0153
903;0,0151
904;0,0153
905;0,0143
906;0,0151
907;0,0148
908;0,0152
909;0,0151
910;0,0135
911;0,0154
912;0,014
913;0,0149
914;0,0144
915;0,015
916;0,0145
917;0,0144
918;0,0145
919;0,0153
920;0,0147
921;0,0144
922;0,0148
923;0,0148
924;0,0157
925;0,0146
926;0,0151
927;0,0149
928;0,0149
929;0,0145
930;0,0146
931;0,0154
932;0,0154
933;0,0148
934;0,0149
935;0,0141
936;0,0148
937;0,0143
938;0,0147
939;0,0148
940;0,0138
941;0,014
942;0,0141
943;0,0149
944;0,0135
945;0,0143
946;0,0144
947;0,0144
948;0,0143
949;0,0141
950;0,0142
951;0,0138
952;0,0135
953;0,0139
954;0,0135
955;0,0142
956;0,0139
957;0,014
958;0,0146
959;0,0136
960;0,0148
961;0,0137
962;0,014
963;0,0138
964;0,0139
965;0,0144
966;0,0131
967;0,0138
968;0,0136
969;0,0137
970;0,0136
971;0,0131
972;0,0133
973;0,013
974;0,0135
975;0,0134
976;0,0139
977;0,0136
978;0,0134
979;0,0138
980;0,0133
981;0,0128
982;0,0128
983;0,0136
984;0,0134
985;0,014
986;0,0132
987;0,0129
988;0,0135
989;0,0139
990;0,0138
991;0,0138
992;0,0137
993;0,0133
994;0,0128
995;0,0135
996;0,014
997;0,0134
998;0,0131
999;0,0128
1000;0,0135
1001;0,0138
1002;0,0136
1003;0,0141
1004;0,0139
1005;0,0146
1006;0,0133
1007;0,014
1008;0,0142
1009;0,0128
1010;0,0134
1011;0,0131
1012;0,0132
1013;0,013
1014;0,0143
1015;0,0142
1016;0,0141
1017;0,0137
1018;0,0144
1019;0,0137
1020;0,0152
1021;0,013
1022;0,0144
1023;0,0139
1024;0,0142
1025;0,0131
1026;0,0145
1027;0,0139
1028;0,0132
1029;0,0146
1030;0,0149
1031;0,0142
1032;0,0136
1033;0,0145
1034;0,0129
1035;0,0144
1036;0,0135
1037;0,0132
1038;0,015
1039;0,0142
1040;0,0168
1041;0,0145
1042;0,0151
1043;0,0131
1044;0,0159
1045;0,0134
1046;0,0142
1047;0,016
1048;0,0119
1049;0,0151
1050;0,0152
1051;0,0146
1052;0,0137
1053;0,0144
1054;0,0139
1055;0,0135
1056;0,0136
1057;0,0145
1058;0,0135
1059;0,0121
1060;0,015
1061;0,0148
1062;0,0147
1063;0,0156
1064;0,0135
1065;0,0144
1066;0,0147
1067;0,0154
1068;0,0145
1069;0,0156
1070;0,0132
1071;0,0154
1072;0,0145
1073;0,0129
1074;0,0153
1075;0,0134
1076;0,0168
1077;0,0134
1078;0,0152
1079;0,0139
1080;0,0143
1081;0,0149
1082;0,0142
1083;0,0152
1084;0,0113
1085;0,0125
1086;0,0124
1087;0,0193
1088;0,0143
1089;0,0206
1090;0,0177
1091;0,0186
1092;0,0154
1093;0,0177
1094;0,0202
1095;0,0136
1096;0,0171
1097;0,0058
1098;0,017
1099;0,0147
1100;0,0182
