SP01_150725.csv;;Schick;30.07.2025 16:06:24;GENESYS 10S UV-Vis;2L9S114206;4.005
nm;A
400;0,0526
401;0,0522
402;0,0517
403;0,0514
404;0,0509
405;0,0504
406;0,0504
407;0,05
408;0,0492
409;0,0491
410;0,0488
411;0,0484
412;0,048
413;0,0478
414;0,0471
415;0,0468
416;0,0465
417;0,0461
418;0,0456
419;0,0452
420;0,0449
421;0,0445
422;0,0441
423;0,0435
424;0,0432
425;0,0428
426;0,0422
427;0,0419
428;0,0416
429;0,0411
430;0,041
431;0,0402
432;0,0402
433;0,0399
434;0,0396
435;0,0394
436;0,0391
437;0,0388
438;0,0385
439;0,0384
440;0,0378
441;0,0372
442;0,0368
443;0,0361
444;0,0355
445;0,0349
446;0,0343
447;0,0337
448;0,033
449;0,0323
450;0,0318
451;0,0309
452;0,0306
453;0,03
454;0,0292
455;0,0288
456;0,0288
457;0,0278
458;0,0278
459;0,0274
460;0,0271
461;0,0269
462;0,0267
463;0,0262
464;0,026
465;0,0256
466;0,0254
467;0,0253
468;0,025
469;0,0247
470;0,0246
471;0,0243
472;0,0241
473;0,024
474;0,0236
475;0,0235
476;0,0233
477;0,0232
478;0,023
479;0,0229
480;0,0226
481;0,0224
482;0,0222
483;0,0216
484;0,0219
485;0,0219
486;0,0218
487;0,0216
488;0,0214
489;0,0213
490;0,0211
491;0,021
492;0,0207
493;0,0204
494;0,0205
495;0,0203
496;0,0202
497;0,0202
498;0,0198
499;0,0198
500;0,0195
501;0,0197
502;0,0194
503;0,019
504;0,0189
505;0,019
506;0,0189
507;0,0189
508;0,0185
509;0,0182
510;0,0182
511;0,0185
512;0,0179
513;0,018
514;0,0179
515;0,0175
516;0,0173
517;0,0172
518;0,017
519;0,0172
520;0,017
521;0,0166
522;0,0164
523;0,0167
524;0,0164
525;0,0161
526;0,0164
527;0,0158
528;0,016
529;0,0157
530;0,0156
531;0,0158
532;0,0151
533;0,0152
534;0,0153
535;0,0151
536;0,0149
537;0,0146
538;0,0149
539;0,0146
540;0,0143
541;0,0145
542;0,0143
543;0,0141
544;0,0142
545;0,0143
546;0,0135
547;0,0139
548;0,0138
549;0,0135
550;0,0134
551;0,0138
552;0,0136
553;0,0134
554;0,013
555;0,0129
556;0,0131
557;0,0128
558;0,013
559;0,0131
560;0,0128
561;0,0123
562;0,0126
563;0,0118
564;0,0123
565;0,012
566;0,0116
567;0,012
568;0,0116
569;0,0119
570;0,0116
571;0,0118
572;0,0119
573;0,0121
574;0,0115
575;0,0115
576;0,012
577;0,0114
578;0,0116
579;0,0115
580;0,0113
581;0,0116
582;0,0111
583;0,011
584;0,0109
585;0,0106
586;0,0116
587;0,0113
588;0,0112
589;0,0111
590;0,0112
591;0,0106
592;0,0101
593;0,0102
594;0,0105
595;0,0109
596;0,0109
597;0,0102
598;0,0107
599;0,0103
600;0,0106
601;0,0105
602;0,0101
603;0,01
604;0,0101
605;0,0102
606;0,0103
607;0,01
608;0,0103
609;0,0102
610;0,0102
611;0,0098
612;0,0102
613;0,0094
614;0,0097
615;0,0106
616;0,0097
617;0,0104
618;0,0103
619;0,0101
620;0,0103
621;0,0096
622;0,0097
623;0,01
624;0,0099
625;0,0098
626;0,0097
627;0,0101
628;0,0101
629;0,0099
630;0,0104
631;0,0099
632;0,0098
633;0,0093
634;0,0102
635;0,0094
636;0,0095
637;0,01
638;0,0094
639;0,0102
640;0,0089
641;0,0085
642;0,01
643;0,0088
644;0,0084
645;0,0093
646;0,0092
647;0,0097
648;0,0093
649;0,0092
650;0,0095
651;0,0096
652;0,0096
653;0,0101
654;0,0098
655;0,0097
656;0,0103
657;0,0098
658;0,0108
659;0,0107
660;0,0103
661;0,0106
662;0,0112
663;0,0109
664;0,0115
665;0,0094
666;0,0116
667;0,0124
668;0,0114
669;0,0115
670;0,0137
671;0,0127
672;0,0134
673;0,0124
674;0,013
675;0,0137
676;0,0133
677;0,0137
678;0,0136
679;0,0131
680;0,0129
681;0,013
682;0,0122
683;0,0125
684;0,0125
685;0,0119
686;0,0113
687;0,011
688;0,0109
689;0,0106
690;0,0105
691;0,0092
692;0,0091
693;0,0095
694;0,0095
695;0,0085
696;0,0083
697;0,0086
698;0,0076
699;0,0081
700;0,0079
701;0,0079
702;0,0079
703;0,0066
704;0,0073
705;0,0072
706;0,0072
707;0,007
708;0,0061
709;0,0065
710;0,0066
711;0,0068
712;0,0062
713;0,0062
714;0,0064
715;0,0062
716;0,0065
717;0,0062
718;0,0057
719;0,0057
720;0,0057
721;0,0064
722;0,0062
723;0,0064
724;0,0056
725;0,0056
726;0,006
727;0,006
728;0,0054
729;0,0065
730;0,0049
731;0,0061
732;0,0063
733;0,0048
734;0,0054
735;0,0055
736;0,0056
737;0,0053
738;0,0054
739;0,0057
740;0,0049
741;0,0052
742;0,0054
743;0,0053
744;0,0051
745;0,0061
746;0,0052
747;0,0055
748;0,0056
749;0,0057
750;0,0043
751;0,0047
752;0,0056
753;0,0049
754;0,0053
755;0,0052
756;0,0051
757;0,005
758;0,0053
759;0,0046
760;0,0048
761;0,0046
762;0,0052
763;0,005
764;0,0057
765;0,0047
766;0,0049
767;0,0049
768;0,0048
769;0,0047
770;0,0047
771;0,0041
772;0,0033
773;0,0052
774;0,0041
775;0,0046
776;0,0053
777;0,0038
778;0,0048
779;0,0048
780;0,004
781;0,0053
782;0,005
783;0,0046
784;0,005
785;0,0051
786;0,005
787;0,0052
788;0,0045
789;0,0043
790;0,0048
791;0,0038
792;0,004
793;0,0046
794;0,0049
795;0,005
796;0,0045
797;0,0041
798;0,0048
799;0,004
800;0,0043
801;0,0043
802;0,0047
803;0,0036
804;0,0043
805;0,0047
806;0,0042
807;0,0051
808;0,0055
809;0,0046
810;0,0048
811;0,0043
812;0,0049
813;0,005
814;0,0041
815;0,0045
816;0,0044
817;0,0037
818;0,0054
819;0,0045
820;0,0043
821;0,0042
822;0,005
823;0,0046
824;0,0048
825;0,0044
826;0,0046
827;0,0045
828;0,0044
829;0,0048
830;0,0045
831;0,0047
832;0,0047
833;0,0041
834;0,0049
835;0,0046
836;0,0048
837;0,0041
838;0,0049
839;0,0038
840;0,0042
841;0,0043
842;0,0049
843;0,0042
844;0,0043
845;0,0041
846;0,0042
847;0,0046
848;0,0043
849;0,0055
850;0,0042
851;0,0044
852;0,0044
853;0,0051
854;0,0058
855;0,0029
856;0,0035
857;0,0058
858;0,0041
859;0,005
860;0,0037
861;0,0037
862;0,004
863;0,0049
864;0,0048
865;0,0045
866;0,0038
867;0,0035
868;0,0038
869;0,0034
870;0,0045
871;0,0053
872;0,0052
873;0,0053
874;0,0049
875;0,0044
876;0,0045
877;0,0045
878;0,0042
879;0,0048
880;0,0044
881;0,0045
882;0,0045
883;0,0045
884;0,0045
885;0,0044
886;0,0047
887;0,0046
888;0,0044
889;0,004
890;0,0044
891;0,0044
892;0,0039
893;0,0039
894;0,0046
895;0,0044
896;0,004
897;0,0037
898;0,0041
899;0,0042
900;0,0045
901;0,0037
902;0,0036
903;0,004
904;0,0043
905;0,0039
906;0,0043
907;0,0043
908;0,0038
909;0,004
910;0,004
911;0,0038
912;0,0035
913;0,0034
914;0,0035
915;0,004
916;0,0038
917;0,004
918;0,0045
919;0,0046
920;0,0052
921;0,0047
922;0,0046
923;0,0046
924;0,0058
925;0,005
926;0,0057
927;0,005
928;0,0048
929;0,0055
930;0,0055
931;0,0053
932;0,0049
933;0,0041
934;0,0059
935;0,0053
936;0,0053
937;0,0048
938;0,0042
939;0,0047
940;0,0045
941;0,0046
942;0,004
943;0,0043
944;0,0049
945;0,0044
946;0,0045
947;0,0045
948;0,0043
949;0,0036
950;0,004
951;0,0036
952;0,004
953;0,0039
954;0,004
955;0,004
956;0,0041
957;0,0032
958;0,0037
959;0,003
960;0,0031
961;0,003
962;0,0038
963;0,0035
964;0,0035
965;0,0031
966;0,003
967;0,0036
968;0,0027
969;0,0035
970;0,0038
971;0,0033
972;0,0031
973;0,0029
974;0,0031
975;0,0037
976;0,0025
977;0,0037
978;0,0034
979;0,0035
980;0,0031
981;0,003
982;0,003
983;0,003
984;0,0037
985;0,0032
986;0,0038
987;0,0042
988;0,0039
989;0,0041
990;0,0036
991;0,0033
992;0,0034
993;0,003
994;0,0033
995;0,0032
996;0,004
997;0,0038
998;0,0037
999;0,004
1000;0,0037
1001;0,0043
1002;0,0024
1003;0,0029
1004;0,0029
1005;0,0044
1006;0,0035
1007;0,0048
1008;0,0049
1009;0,0039
1010;0,0034
1011;0,0031
1012;0,0036
1013;0,0028
1014;0,0037
1015;0,0039
1016;0,003
1017;0,0034
1018;0,0037
1019;0,0039
1020;0,0042
1021;0,0033
1022;0,0049
1023;0,0037
1024;0,0039
1025;0,0042
1026;0,004
1027;0,0035
1028;0,0043
1029;0,0048
1030;0,004
1031;0,003
1032;0,0033
1033;0,0036
1034;0,0037
1035;0,0035
1036;0,0019
1037;0,0037
1038;0,0029
1039;0,004
1040;0,0027
1041;0,0032
1042;0,0027
1043;0,0038
1044;0,0055
1045;0,0035
1046;0,0032
1047;0,0039
1048;0,0017
1049;0,0037
1050;0,0024
1051;0,0039
1052;0,004
1053;0,0037
1054;0,0047
1055;0,0063
1056;0,0043
1057;0,0048
1058;0,0061
1059;0,0022
1060;0,0046
1061;0,0034
1062;0,0018
1063;0,0007
1064;0,0051
1065;0,0037
1066;0,0047
1067;0,0036
1068;0,0062
1069;0,0035
1070;0,0036
1071;0,0063
1072;0,0047
1073;0,0047
1074;0,0053
1075;0,0036
1076;0,0034
1077;0,0032
1078;0,007
1079;0,0042
1080;0,0058
1081;0,0023
1082;0,0058
1083;0,0065
1084;0,0026
1085;0,0035
1086;0,0068
1087;0,0086
1088;0,003
1089;0,0091
1090;0,0092
1091;0,0047
1092;0,004
1093;0,003
1094;0,008
1095;0,0063
1096;0,0074
1097;0,0022
1098;0,003
1099;0,0076
1100;0,0078
