285,-26.903,-21.544,-19.141,-15.990,-9.360,-9.727,-14.292,-10.539,-8.728,-7.912,-7.278,-8.555,-6.862,-3.873,-4.362,49.400,725.516,2355.470,2164.145,576.992,37.540,3.195,2.222,2.961,3.733,8.049,7.977,6.788,7.519,8.981,15.641,18.225,35.804,47.431,47.612,56.032,60.780,58.968,60.186,65.898,75.461,78.647,83.863,84.293,101.118,94.865,93.761,90.690,83.316,83.318,80.864,86.066,73.489,73.521,71.765,66.265,65.925,62.536,60.213,58.836,56.278,52.279,51.814,52.935,52.324,53.267,44.197,43.201,40.524,36.976,38.977,36.437,39.341,33.625,39.836,36.613,32.546,38.644,35.360,28.963,32.753,29.376,31.778,29.855,31.605,32.962,27.446,28.964,31.622,30.085,29.691,28.767,28.176,29.376,29.820,26.970,26.237,29.299,28.503,28.006,29.970,28.883,27.812,25.083,28.627,22.942,26.101,27.821,22.521,23.787,25.866,25.755,25.046,21.925,20.744,24.179,21.588,22.404,20.168,17.384,19.160,19.527,22.986,15.740,17.014,18.496,13.795,15.443,13.028,17.022,18.936,11.242,14.572,11.171,13.711,9.185,13.349,11.185,7.714,11.331,10.326,9.832,12.087,7.241,8.524,8.307,5.838,7.527,7.641,6.926,8.012,7.492,5.444,5.382,5.843,4.304,15.530,47.687,202.339,425.441,643.129,556.220,299.219,95.096,10.931,2.540,2.750,2.806,0.783,2.342,0.836,-0.297,3.118,-0.929,1.134,1.524,
290,-21.206,-21.217,-13.282,-13.576,-13.259,-11.348,-11.075,-10.268,-9.199,-9.756,-7.420,-5.819,-5.272,-4.578,-5.104,-5.882,-5.831,10.812,266.296,1746.049,2641.417,1328.740,173.920,7.341,3.201,2.066,3.976,4.170,5.479,6.463,11.597,10.082,18.274,28.040,50.768,76.502,94.258,100.561,85.866,82.109,91.000,84.824,101.914,111.690,115.713,112.605,115.441,106.258,108.060,105.697,113.877,93.763,100.826,94.791,91.195,88.928,81.119,73.539,76.502,75.174,70.185,68.647,66.048,62.867,58.622,57.147,53.889,49.535,51.409,47.787,45.517,43.498,40.676,40.957,43.562,36.890,37.607,39.359,37.335,37.692,32.150,35.100,36.532,33.590,37.734,35.495,32.964,32.332,29.253,31.980,26.753,32.011,29.853,26.135,31.166,36.312,30.560,32.988,26.088,28.413,28.681,28.738,25.778,27.838,27.045,27.186,28.647,22.602,26.650,25.727,23.620,24.808,21.608,24.896,22.085,22.072,20.817,20.883,17.591,20.612,21.735,17.546,16.596,17.422,17.417,15.511,14.719,17.285,16.046,17.972,15.907,12.574,13.914,14.143,15.562,12.970,13.980,11.901,10.628,10.392,11.383,10.706,7.373,7.867,9.924,7.832,10.312,6.812,7.469,5.727,8.650,6.782,3.527,3.945,5.387,3.613,1.433,4.413,2.809,4.573,4.883,13.176,71.291,218.440,487.920,652.584,555.452,275.366,72.459,10.369,1.009,0.477,0.024,2.796,-1.633,-0.202,
295,-21.271,-18.029,-13.361,-13.164,-10.491,-11.463,-10.936,-7.491,-8.212,-5.707,-6.668,-8.103,-6.377,-6.640,-5.772,-6.154,-5.418,-4.798,-4.040,-0.469,79.259,875.397,2545.720,2118.019,583.317,27.059,1.298,1.323,2.213,3.408,4.223,6.338,12.143,22.710,41.820,65.998,76.758,95.542,107.655,106.757,109.079,116.693,113.537,127.660,135.760,129.597,126.090,123.334,118.224,112.679,111.385,111.977,114.658,104.472,101.479,99.055,88.866,93.870,91.028,79.172,78.891,76.217,72.309,66.046,62.692,60.968,56.554,59.544,53.338,51.803,52.671,42.794,45.516,43.075,45.583,41.947,39.405,45.287,38.848,41.385,38.620,38.784,37.870,38.733,36.838,35.777,35.619,33.028,32.745,35.783,34.315,30.950,35.433,30.454,31.668,30.554,28.940,33.132,32.359,28.706,27.192,29.284,29.075,27.077,27.221,25.781,30.351,26.126,25.270,26.236,24.049,22.575,25.341,22.872,19.449,22.132,22.811,18.287,19.739,17.892,17.917,20.653,16.520,17.707,16.230,16.877,15.581,18.190,16.528,16.021,14.376,15.825,11.640,13.010,14.099,10.477,10.481,12.605,9.523,9.749,6.698,9.369,6.963,9.343,8.812,7.860,7.501,7.429,5.985,8.147,4.358,6.449,7.299,5.388,3.149,3.763,4.806,3.386,4.010,2.694,3.865,3.008,3.759,6.180,1.808,2.083,13.477,69.478,243.965,497.081,659.023,516.733,233.788,64.671,8.944,1.635,
300,-21.015,-18.142,-12.570,-11.108,-9.291,-9.434,-9.326,-7.536,-7.647,-5.681,-5.179,-7.284,-5.255,-5.658,-5.289,-3.231,-4.093,-5.347,-2.428,-2.829,-2.172,-2.902,10.194,239.078,1472.917,2593.855,1326.291,182.155,6.520,0.437,3.839,7.016,9.773,24.983,42.360,60.000,75.699,91.411,92.611,87.270,110.208,123.203,137.746,146.842,141.783,144.333,139.802,124.789,126.792,125.720,123.159,118.965,123.530,116.111,113.194,103.271,90.977,98.502,90.093,82.602,81.356,78.623,77.372,73.088,73.785,64.206,66.551,59.973,55.434,54.221,56.170,52.459,53.164,51.296,47.229,43.770,42.463,44.391,39.641,42.281,41.482,39.643,40.283,37.730,39.672,35.505,36.547,33.574,36.416,34.806,33.061,34.439,33.202,34.875,32.272,33.285,31.302,30.884,29.388,31.153,30.813,25.925,29.199,28.462,26.392,27.135,25.615,27.282,22.802,24.719,23.645,22.789,22.061,22.377,21.401,22.875,20.972,19.414,19.808,18.415,17.603,17.715,16.190,16.701,18.068,17.631,15.625,15.311,14.911,12.707,13.561,16.235,15.564,11.869,11.658,9.748,9.271,6.302,7.748,11.596,9.964,11.618,9.698,7.147,9.092,6.059,4.772,6.626,7.750,5.842,7.677,7.173,6.422,5.579,3.913,3.816,3.382,5.864,3.495,2.913,3.579,2.982,1.737,2.809,0.463,1.139,0.754,0.261,2.306,2.007,1.137,14.227,58.651,206.196,466.061,604.038,
305,-12.443,-16.018,-12.611,-9.180,-7.208,-6.919,-6.365,-7.442,-5.187,-6.998,-5.180,-5.035,-5.533,-4.673,-4.103,-4.389,-3.496,-3.274,-3.192,-2.143,-2.779,-3.320,-2.864,-1.709,0.217,70.801,790.422,2238.813,1969.065,533.636,29.184,5.847,8.600,19.606,39.579,59.646,81.858,83.800,92.918,87.954,99.077,105.569,118.941,138.940,151.642,152.987,143.704,126.886,115.577,122.578,115.523,116.421,120.242,112.816,109.432,100.383,98.938,93.470,90.445,81.945,84.352,79.382,76.880,75.873,68.591,61.738,61.798,63.373,58.767,53.425,50.976,52.190,49.150,54.645,45.622,44.726,46.872,42.468,39.719,42.373,44.006,40.033,40.963,37.054,41.947,39.576,35.342,35.525,34.488,37.789,35.338,36.030,34.844,35.045,33.794,33.777,32.978,30.460,33.126,29.155,31.314,29.327,29.562,29.560,27.995,27.488,28.334,25.821,23.553,22.620,24.794,22.361,24.909,20.995,22.184,21.609,20.304,19.508,19.435,20.232,17.721,18.058,18.052,18.505,15.726,15.377,17.289,16.012,15.110,13.159,16.012,13.042,12.400,14.355,11.400,10.703,10.650,12.549,10.865,8.770,11.208,9.379,8.876,7.790,6.339,7.116,5.790,5.460,5.409,4.513,6.169,5.060,3.595,4.351,5.380,5.753,2.406,4.279,3.918,2.893,1.974,3.428,2.032,2.022,0.351,1.381,0.474,0.940,1.327,0.603,2.565,1.809,0.734,0.221,0.212,2.779,
310,-10.611,-9.533,-8.841,-7.372,-6.023,-7.778,-6.659,-6.713,-5.980,-5.011,-4.731,-4.602,-5.072,-4.171,-3.955,-3.124,-3.526,-3.118,-2.957,-2.869,-1.494,-2.757,-1.947,-2.067,-1.724,0.282,-0.941,7.861,232.698,1350.976,2284.813,1119.668,164.371,20.709,31.570,40.611,57.959,63.278,62.727,66.392,73.880,78.766,87.804,105.612,108.386,101.178,111.024,104.696,104.654,105.941,99.148,94.656,90.483,86.448,85.899,81.460,80.187,72.009,68.155,70.160,68.249,66.229,63.576,58.062,60.974,57.251,55.333,52.609,52.193,45.308,43.930,47.211,46.026,42.113,42.330,42.126,41.379,41.557,40.297,37.352,42.882,40.394,39.299,38.683,36.481,34.896,37.742,37.265,36.566,35.322,36.170,34.699,33.373,36.139,31.142,31.590,33.575,32.541,31.000,32.301,28.981,30.175,26.745,27.496,28.221,25.505,25.756,26.621,24.777,24.047,26.738,23.289,22.961,23.733,22.291,21.883,19.228,19.163,18.486,19.060,17.130,16.908,15.352,17.012,16.786,16.840,15.654,15.659,13.310,13.117,16.184,13.478,12.042,11.071,10.358,10.470,9.660,11.922,9.217,8.783,9.854,8.360,10.527,8.834,8.018,9.566,8.352,8.059,7.764,7.707,5.212,4.741,2.355,5.706,3.559,4.291,4.087,4.952,3.328,3.685,3.722,4.045,2.224,2.340,4.379,2.474,1.124,2.969,0.885,2.626,0.272,0.904,2.115,0.856,0.590,-0.351,
315,-12.916,-9.670,-9.548,-7.223,-5.280,-6.783,-4.834,-4.604,-4.723,-5.364,-4.568,-4.244,-3.495,-2.542,-3.159,-3.022,-2.828,-1.892,-2.507,-1.923,-2.780,-2.073,-1.438,-2.485,-2.093,-2.321,-0.912,-0.975,-0.891,0.202,31.376,542.512,1807.209,1942.698,577.149,79.296,47.568,49.725,49.664,56.671,59.040,61.522,69.996,79.570,81.470,80.814,81.728,79.151,73.690,78.604,80.153,85.781,86.573,77.801,68.820,68.309,62.981,63.640,57.539,57.466,54.493,50.062,52.637,52.311,47.606,49.701,45.972,47.868,38.519,44.135,42.421,39.343,39.296,39.421,41.075,38.748,37.097,40.684,35.254,35.750,37.129,36.620,37.709,36.415,36.852,36.773,35.032,34.065,32.445,33.302,34.174,32.091,32.514,30.567,31.814,29.877,30.712,26.419,31.685,28.415,30.409,25.251,29.127,27.719,25.186,26.375,26.324,24.435,22.555,24.874,25.003,21.431,22.108,21.706,19.545,20.407,19.576,18.851,15.275,16.250,17.625,15.302,16.362,15.928,15.699,15.669,13.317,15.728,11.377,12.996,15.373,12.694,11.956,11.775,10.156,10.827,10.634,10.624,9.148,9.406,11.210,7.597,7.411,6.633,8.977,6.849,7.525,7.465,7.349,6.371,6.540,4.659,5.594,6.089,5.648,5.735,5.171,3.808,5.341,5.430,1.827,2.737,2.715,2.033,1.273,1.588,1.322,1.038,1.018,1.731,0.733,0.835,1.515,1.618,0.648,0.737,
320,-10.758,-9.396,-8.029,-5.468,-6.385,-3.791,-4.011,-4.913,-4.806,-4.405,-4.744,-3.272,-3.367,-2.751,-3.107,-3.233,-2.423,-2.858,-2.215,-1.868,-2.612,-2.205,-1.208,-2.114,-0.745,-1.837,-1.647,-1.040,-0.115,-0.422,-0.594,0.900,8.544,170.373,1212.242,2045.716,1064.345,151.124,35.325,28.229,30.112,35.005,40.052,45.375,45.659,47.339,46.799,43.664,41.708,42.928,41.187,41.972,44.484,48.377,52.042,50.484,46.190,41.110,38.276,35.604,36.329,35.841,36.943,37.759,35.878,33.998,35.817,36.517,34.119,34.170,32.064,34.630,34.333,31.020,31.840,31.958,31.895,32.455,31.410,33.561,31.350,37.013,33.837,32.857,31.623,32.109,30.806,33.457,31.881,31.993,30.830,31.134,28.455,33.547,31.996,28.857,29.915,27.858,28.540,27.575,27.449,27.986,27.725,26.254,25.643,25.074,24.655,24.602,24.810,24.062,22.628,21.804,21.914,20.238,22.147,19.566,18.538,18.517,19.546,19.115,16.420,17.125,16.929,15.765,15.625,14.994,15.729,14.401,14.119,13.672,14.086,13.043,12.661,13.206,10.168,10.572,11.432,11.259,9.603,9.179,8.173,7.509,7.250,7.230,7.624,5.494,6.449,6.723,6.904,5.428,4.708,5.461,3.485,6.538,4.604,4.148,4.635,5.133,4.126,3.761,3.296,3.606,2.219,3.564,2.152,1.797,2.885,2.290,1.553,0.635,2.131,2.439,1.309,1.294,0.437,-0.646,
325,-8.192,-8.053,-6.819,-4.256,-5.854,-4.664,-5.139,-5.019,-3.905,-3.689,-3.289,-3.196,-2.894,-2.875,-3.024,-2.491,-2.566,-2.285,-2.511,-2.388,-2.081,-2.263,-1.990,-1.480,-1.149,-1.423,-1.310,-1.337,-1.320,-1.525,-1.545,-0.517,-0.441,-0.600,3.477,28.544,428.636,1626.266,1669.973,481.486,32.978,6.761,8.598,7.355,9.500,9.424,9.423,9.012,9.256,9.371,10.304,11.230,13.021,12.715,12.781,15.937,19.945,22.494,26.289,24.458,20.047,17.834,19.843,19.636,21.818,20.712,23.815,21.060,24.292,24.123,22.281,27.294,25.878,23.722,26.920,25.754,27.746,27.139,28.075,29.500,30.452,28.103,29.721,29.673,29.791,28.907,29.636,30.044,29.677,28.510,28.903,26.273,30.534,30.530,28.578,30.857,30.906,29.773,27.104,28.120,25.313,25.423,26.007,25.832,25.615,26.815,24.401,25.462,24.059,23.415,20.971,22.738,22.289,18.949,20.641,18.765,18.620,20.607,20.085,20.165,18.138,17.915,17.884,17.688,14.991,15.163,14.238,15.143,12.073,13.620,12.702,12.499,11.006,12.644,11.664,11.242,12.317,10.974,9.140,10.487,7.536,9.193,8.944,7.600,8.068,6.963,7.075,7.072,6.878,6.159,4.728,6.432,4.424,6.770,5.316,5.010,4.304,4.443,3.103,3.707,4.871,3.760,3.875,3.297,3.560,3.253,3.232,1.970,1.732,1.258,2.125,0.813,2.333,1.979,1.463,0.901,
330,-10.557,-7.018,-6.092,-5.580,-5.123,-3.932,-3.852,-3.356,-4.103,-3.702,-2.873,-3.471,-3.228,-2.497,-2.155,-2.384,-2.418,-2.468,-1.876,-2.253,-2.297,-1.899,-1.633,-1.852,-1.740,-1.379,-1.166,-1.426,-1.641,-0.900,-1.140,-1.320,-1.094,-0.550,-0.254,0.851,-0.269,4.799,109.017,896.825,1771.924,993.712,131.415,5.783,1.931,2.357,3.655,2.785,3.155,4.229,3.801,4.320,5.187,7.071,6.472,7.979,8.095,9.754,10.641,15.575,20.676,21.691,22.813,20.604,18.033,17.575,17.784,17.858,17.806,19.652,21.174,21.133,21.843,21.120,24.356,25.234,23.083,26.244,24.485,25.740,26.161,27.251,26.379,28.506,27.346,28.570,27.875,25.724,28.206,27.046,28.208,26.561,29.581,27.491,28.863,28.313,27.086,26.107,26.524,27.007,26.598,25.976,24.653,28.013,24.508,24.035,23.637,22.553,23.363,22.342,22.402,21.861,21.221,21.073,20.321,20.359,20.810,17.676,17.974,19.055,19.178,17.550,15.775,15.713,15.078,15.113,15.071,13.228,14.388,13.757,13.054,11.817,12.157,9.883,12.048,10.425,9.890,9.775,9.370,9.984,9.265,8.575,7.722,7.813,7.689,7.894,7.243,7.738,7.059,7.949,4.483,4.261,6.001,6.057,4.362,3.574,3.963,4.937,3.732,3.624,4.226,2.877,2.837,2.937,2.423,3.175,2.135,0.947,1.906,1.337,3.346,1.229,1.731,0.952,1.774,1.635,
335,-9.591,-6.921,-5.612,-4.467,-3.460,-4.093,-3.717,-2.984,-3.705,-2.635,-3.219,-2.470,-2.232,-2.572,-2.231,-2.354,-1.646,-2.357,-2.357,-1.707,-2.366,-2.294,-1.511,-1.747,-1.748,-1.841,-1.620,-1.491,-1.351,-1.381,-1.085,-0.485,-1.268,-0.677,0.095,-0.846,-0.385,-0.458,0.639,0.748,38.908,447.965,1523.081,1406.537,371.507,19.659,0.969,1.722,1.513,2.626,2.648,2.908,4.264,4.540,4.869,5.595,6.325,7.076,8.536,8.844,10.026,11.850,15.814,20.537,21.849,21.981,18.248,18.465,17.471,17.997,16.762,17.661,18.518,19.009,20.259,21.291,21.378,23.493,23.621,24.690,24.102,23.170,25.966,24.594,26.196,26.668,28.161,26.646,27.250,26.364,26.936,26.921,26.910,26.736,25.267,26.799,25.162,25.444,25.309,25.409,26.077,25.432,24.009,25.443,26.359,24.425,24.243,23.579,22.364,19.822,22.523,21.494,22.332,21.710,20.440,19.568,17.195,18.145,17.195,16.429,16.994,15.892,15.091,14.974,15.510,15.346,14.697,13.909,14.138,13.549,11.433,12.642,11.056,11.362,11.351,10.497,10.052,8.008,8.698,9.916,7.750,7.201,7.852,7.654,6.422,7.616,6.624,7.212,6.125,6.688,5.444,7.629,5.826,4.458,5.076,5.446,4.265,3.942,2.984,3.822,4.183,3.403,2.995,2.747,2.589,2.784,1.794,2.394,2.341,2.227,2.558,1.130,2.423,1.554,1.872,1.946,
340,-6.240,-6.325,-4.705,-4.642,-4.078,-3.336,-3.463,-3.117,-3.206,-2.667,-1.990,-2.627,-1.995,-2.031,-2.148,-1.617,-1.942,-1.437,-1.347,-1.612,-1.598,-1.778,-1.792,-1.748,-1.592,-1.647,-1.507,-1.201,-1.436,-1.202,-1.517,-0.902,-0.931,-0.605,-0.731,-0.758,-0.818,-0.165,-0.632,-0.416,-0.030,-0.011,3.405,127.246,849.077,1609.049,849.809,116.518,3.584,1.824,1.623,1.911,2.958,3.888,3.733,4.251,4.966,5.581,6.338,6.546,7.436,8.569,9.840,9.290,11.894,14.368,18.999,20.351,18.864,20.684,16.747,15.750,18.119,17.434,18.445,18.159,19.663,20.120,21.808,21.141,21.805,23.301,23.288,24.727,24.258,25.793,23.991,26.116,23.480,25.989,24.140,24.461,26.482,26.712,26.456,25.284,26.440,25.138,23.754,24.409,23.953,25.579,26.266,23.995,22.731,24.358,22.180,22.550,22.157,21.112,20.953,22.045,21.321,21.696,22.212,18.928,17.846,17.369,17.944,17.222,16.712,17.266,16.009,14.925,15.590,14.447,13.568,13.301,12.754,11.313,13.141,12.395,11.174,10.753,10.641,10.488,11.783,9.960,8.210,9.133,8.705,7.251,8.362,9.039,7.126,7.572,6.276,6.956,5.671,5.689,5.750,5.333,5.057,5.287,4.299,4.898,4.131,3.572,2.267,3.912,3.310,4.054,3.283,2.725,1.945,1.592,2.241,2.868,3.226,1.323,2.120,1.675,1.165,1.698,0.937,1.332,
345,-7.354,-4.143,-3.839,-4.571,-3.167,-3.594,-3.843,-3.037,-3.268,-2.437,-2.561,-1.978,-1.883,-2.202,-2.084,-2.017,-2.035,-1.497,-1.719,-1.524,-1.608,-1.182,-1.648,-1.364,-1.632,-1.585,-1.181,-1.420,-1.614,-1.409,-1.481,-1.012,-1.342,-1.127,-0.810,-1.106,-0.932,-0.813,-0.652,-0.596,-0.321,0.105,-0.221,-0.379,-0.101,31.854,404.446,1330.570,1226.016,292.666,16.024,2.126,1.754,2.300,2.120,2.662,3.061,3.964,4.521,5.788,5.684,5.819,7.414,8.086,9.262,10.060,11.680,12.059,14.155,17.347,19.873,20.108,18.683,17.485,16.394,18.484,16.868,18.243,18.642,21.259,19.917,20.294,22.466,21.343,22.407,23.798,23.099,24.205,24.188,23.388,23.413,22.681,24.389,24.307,23.795,24.477,25.471,22.946,22.842,24.582,23.589,24.078,23.413,22.820,22.835,23.787,22.039,23.041,21.573,20.416,19.193,20.828,18.642,18.666,18.446,17.671,17.754,18.095,17.554,16.296,16.792,16.799,14.774,15.534,13.585,16.157,12.341,13.525,14.540,12.542,11.465,11.584,11.073,10.548,11.215,10.084,10.943,7.981,8.272,8.575,8.692,8.813,8.722,7.235,7.599,7.149,7.864,6.424,6.289,6.138,5.076,5.823,5.092,4.209,5.048,4.684,4.592,4.049,4.585,3.984,3.108,3.997,3.232,2.628,2.368,2.917,3.189,2.630,2.639,2.422,1.653,1.547,0.627,1.149,1.184,0.594,
350,-5.572,-4.929,-2.572,-3.630,-3.290,-2.852,-2.993,-2.397,-2.044,-2.816,-2.585,-2.447,-1.538,-1.761,-2.055,-1.819,-2.016,-1.775,-1.408,-1.652,-1.247,-1.505,-1.297,-1.666,-1.697,-1.169,-1.316,-1.135,-0.907,-1.042,-0.841,-1.231,-1.227,-0.824,-0.894,-1.152,-0.911,-0.995,-0.670,-0.786,-0.628,-0.257,-0.785,-0.310,-0.440,-0.339,0.129,5.390,173.000,962.155,1445.003,565.660,52.105,2.220,1.788,1.807,2.248,2.088,3.702,3.113,4.902,4.817,6.374,6.175,6.941,7.559,8.690,9.083,9.575,10.168,10.828,13.531,17.188,17.919,19.616,17.307,16.659,16.312,16.219,17.558,17.224,20.599,19.015,18.239,19.388,21.766,21.726,20.675,20.623,21.306,21.902,23.046,22.506,23.121,21.672,23.801,22.294,19.630,21.032,23.375,21.778,22.562,21.772,21.065,21.113,20.530,20.645,20.794,20.446,20.529,19.047,18.488,18.562,17.408,18.531,20.900,16.326,17.720,15.411,16.397,15.771,14.320,15.320,14.950,13.863,14.080,13.128,14.011,12.052,11.445,11.127,11.719,10.333,11.088,9.359,11.529,9.396,9.818,9.495,9.486,8.214,7.595,7.899,7.950,7.909,6.561,6.251,7.034,5.593,5.908,6.112,6.671,5.213,4.019,4.564,3.994,5.094,4.024,4.563,4.213,3.412,3.055,3.283,3.668,2.714,2.693,1.925,2.375,2.171,2.225,1.841,1.813,0.916,1.099,1.321,2.376,
355,-5.336,-5.437,-4.879,-3.310,-3.379,-2.567,-2.834,-2.778,-1.701,-2.497,-1.868,-2.129,-1.797,-1.912,-1.462,-1.540,-1.754,-1.159,-1.483,-1.629,-1.689,-1.339,-1.358,-1.387,-0.955,-1.083,-1.145,-1.001,-1.110,-1.179,-0.904,-1.357,-1.093,-0.779,-0.851,-1.316,-0.937,-0.666,-0.618,-0.742,-0.599,-0.252,-0.419,-0.366,-0.589,-0.593,-0.528,-0.257,0.071,0.835,28.968,430.794,1254.337,1108.669,245.361,14.717,2.001,1.593,2.597,2.376,3.129,3.630,3.754,4.668,4.842,5.559,6.265,5.928,6.724,7.040,8.372,9.359,10.400,10.538,13.221,15.159,19.058,18.100,18.954,16.751,16.479,15.890,16.444,16.186,17.194,17.798,17.845,18.303,17.508,18.976,20.822,20.509,18.624,18.690,19.942,20.124,21.299,21.410,22.467,20.935,20.399,21.201,20.001,20.694,20.107,20.253,19.875,20.214,19.126,19.072,20.997,17.627,17.443,17.511,18.189,17.130,16.471,16.099,16.131,14.884,14.230,14.046,15.372,13.575,12.737,15.257,12.599,12.230,11.347,11.641,11.656,11.671,9.924,10.044,9.480,9.252,9.469,8.826,9.338,8.028,8.275,8.040,7.521,7.708,6.332,6.408,6.591,6.593,4.938,6.240,4.920,6.027,5.689,5.626,4.192,5.139,4.333,4.446,2.643,3.799,3.480,2.983,3.123,3.486,3.549,3.271,2.310,2.756,2.123,2.008,1.680,2.695,1.801,1.461,1.649,0.943,
360,-3.952,-2.854,-3.299,-3.029,-2.396,-2.542,-2.497,-2.574,-1.849,-2.237,-1.942,-1.462,-1.432,-1.577,-1.875,-1.298,-1.719,-1.568,-1.281,-1.335,-1.131,-1.202,-1.034,-1.214,-1.099,-1.092,-0.755,-0.823,-1.174,-0.719,-0.753,-1.174,-0.788,-0.872,-0.904,-0.744,-0.661,-0.711,-0.649,-0.689,-0.791,-0.537,-0.195,-0.519,-0.485,-0.474,-0.407,-0.380,-0.127,-0.269,0.313,0.053,6.497,139.893,847.867,1322.375,606.972,70.000,2.956,1.711,1.986,2.632,2.566,2.675,2.684,4.008,4.936,4.416,5.280,6.166,6.695,7.065,6.725,7.981,9.091,10.596,10.983,13.095,13.741,15.850,17.374,16.044,17.266,15.653,15.185,15.687,16.496,16.247,16.368,15.718,18.347,16.531,16.059,16.990,18.003,20.307,18.446,19.875,18.963,18.677,18.679,18.224,18.636,18.595,19.255,20.238,18.141,18.076,19.172,16.849,17.583,17.350,16.249,16.848,17.077,16.410,14.004,15.783,14.347,13.185,14.445,14.521,12.836,12.676,14.032,13.410,13.830,12.763,11.271,11.757,12.492,10.122,10.566,10.349,9.682,9.022,8.335,9.151,8.216,7.476,9.033,7.553,8.297,6.918,5.785,5.919,6.349,5.752,5.635,5.892,4.463,5.573,4.489,5.249,4.034,4.510,4.067,3.661,4.128,2.824,3.380,2.994,2.482,3.567,1.602,3.447,2.311,1.268,1.267,1.921,1.407,1.971,1.983,1.987,2.015,0.614,
365,-3.937,-4.238,-2.044,-2.073,-2.052,-2.515,-2.412,-2.546,-1.382,-1.327,-1.959,-1.219,-1.333,-1.711,-1.573,-1.443,-1.141,-1.243,-1.118,-0.900,-1.306,-1.369,-1.200,-0.889,-1.376,-1.179,-1.017,-0.891,-1.185,-0.647,-0.898,-1.040,-0.879,-0.819,-0.822,-0.774,-0.671,-0.781,-0.601,-0.420,-0.722,-0.841,-0.394,-0.570,-0.330,-0.386,-0.428,-0.259,-0.499,-0.305,-0.386,0.039,-0.351,-0.336,1.016,38.443,338.543,1167.157,1034.589,238.996,10.731,1.787,1.933,1.944,1.963,2.285,3.164,3.963,3.377,4.451,4.532,4.944,6.387,5.811,6.407,7.663,8.256,8.587,10.197,10.699,12.356,12.111,15.896,16.227,16.265,15.917,14.836,14.702,15.169,14.547,15.774,15.557,16.621,15.462,15.424,15.593,16.913,15.977,17.071,16.425,17.348,15.849,16.793,16.842,16.140,16.822,16.795,18.526,16.587,16.114,16.076,16.292,15.097,15.455,16.010,15.517,14.629,14.944,14.853,14.326,13.253,13.594,11.920,11.752,12.881,12.512,11.839,11.430,10.227,10.590,10.610,11.176,10.118,8.522,8.207,8.396,8.412,7.794,8.434,8.539,8.318,6.544,6.922,7.215,6.637,7.076,4.911,5.880,6.492,5.407,4.907,5.081,3.919,4.420,5.065,4.534,3.890,3.311,3.170,3.763,3.460,3.359,3.424,3.808,2.190,2.511,2.819,1.978,2.608,2.000,2.092,1.035,1.084,1.716,1.310,0.775,
370,-3.097,-4.294,-3.338,-2.960,-2.026,-2.514,-2.614,-2.377,-1.577,-1.593,-1.917,-1.616,-1.754,-1.072,-1.553,-1.561,-0.634,-1.546,-1.170,-0.608,-1.061,-1.201,-0.951,-1.103,-0.854,-0.913,-1.084,-1.083,-0.430,-1.004,-0.846,-1.030,-0.893,-0.786,-0.750,-0.831,-0.629,-0.660,-0.699,-0.857,-0.982,-0.624,-0.575,-0.896,-0.814,-0.460,-0.405,-0.353,-0.154,-0.497,-0.350,-0.094,0.057,-0.194,-0.068,-0.029,0.062,4.193,107.350,673.433,1234.252,652.568,94.451,3.518,2.255,1.810,2.167,2.085,2.807,3.446,3.302,4.128,3.958,4.034,4.796,5.582,5.889,6.445,7.025,6.911,8.088,9.261,10.270,10.250,11.986,12.744,14.636,15.630,14.188,15.290,13.273,13.239,13.442,14.288,13.321,13.342,14.260,14.628,15.495,15.247,15.732,14.849,16.081,15.624,15.482,15.575,15.545,14.766,15.931,15.134,14.478,13.827,13.929,14.744,14.416,13.119,13.439,13.202,12.078,14.839,12.951,12.807,11.118,11.628,11.868,11.996,10.315,10.509,10.706,9.922,10.348,9.866,10.450,9.098,7.947,8.133,7.500,7.793,8.767,7.583,7.269,6.242,6.836,6.314,6.349,5.895,5.330,5.717,5.869,4.955,4.406,4.042,5.622,4.834,5.521,3.312,3.731,3.831,3.064,2.463,3.029,4.175,2.828,2.511,1.973,2.785,1.481,1.856,2.120,2.066,1.529,1.915,1.633,1.119,1.628,0.728,
