285,-27.953,-22.591,-20.510,-19.019,-13.696,-14.718,-13.894,-13.923,-10.981,-10.273,-8.655,-8.473,-7.831,-7.752,-7.533,10.867,265.068,859.167,795.061,205.554,15.094,-0.974,-2.093,-2.703,-1.184,0.122,3.802,1.334,4.877,3.633,7.650,21.914,32.787,35.434,25.325,16.115,13.290,13.423,17.874,15.534,13.450,16.353,12.763,23.130,19.449,21.300,21.222,22.039,25.190,21.581,24.318,20.842,26.639,28.878,23.813,24.029,28.653,26.743,24.136,26.461,25.620,26.981,29.110,31.323,30.444,33.464,32.473,31.524,35.255,34.049,30.682,31.435,35.003,37.770,34.294,32.029,36.025,35.499,36.184,36.184,39.545,36.463,38.012,34.965,37.372,35.996,37.999,35.708,43.387,37.956,37.475,39.158,43.852,41.183,37.096,37.544,40.736,37.447,40.072,37.421,36.410,37.804,38.468,39.825,38.192,35.641,36.688,36.781,38.727,37.276,31.227,33.302,33.815,33.832,29.522,32.588,32.254,31.031,27.161,28.888,32.172,26.923,26.671,26.845,27.818,23.879,22.063,23.959,26.042,20.960,23.273,22.113,22.116,18.450,16.799,16.808,15.258,17.126,16.286,14.314,13.935,10.923,12.355,14.905,11.526,11.164,8.832,9.494,10.733,12.755,9.520,10.528,7.170,7.210,4.862,4.605,9.131,25.724,82.107,173.531,240.642,224.444,110.873,39.891,8.260,2.932,1.600,2.073,1.191,2.077,1.975,-2.349,-0.552,-0.735,-0.442,1.481,
290,-27.095,-18.781,-13.852,-12.023,-13.599,-10.208,-10.668,-9.278,-12.263,-8.827,-9.989,-8.759,-8.886,-6.415,-7.097,-6.350,-5.945,-1.323,101.514,633.994,979.451,468.572,62.249,2.194,-0.370,0.222,-2.377,0.270,-0.138,3.062,3.787,4.908,6.409,9.690,19.377,33.787,38.226,30.488,18.433,18.015,19.790,17.478,20.534,22.548,27.987,21.980,25.629,21.150,23.022,26.862,25.446,29.772,23.471,26.804,25.560,32.589,27.458,31.416,26.771,27.386,34.130,31.237,28.138,35.844,36.171,36.952,37.237,32.622,38.074,35.923,34.030,35.544,37.102,34.709,41.698,39.193,38.023,39.099,44.549,39.451,41.408,40.980,38.821,38.039,42.196,43.608,42.287,44.945,44.170,41.396,39.803,40.968,40.788,46.660,37.025,39.989,35.881,37.018,34.277,40.349,38.842,37.071,38.167,35.361,36.514,35.775,32.144,36.215,34.107,34.945,33.267,32.103,34.697,29.484,34.000,32.158,28.498,29.998,30.372,26.700,23.624,28.502,25.746,27.637,25.569,22.415,25.762,22.746,20.436,22.969,21.568,18.187,14.785,15.760,17.881,19.561,16.060,17.299,13.503,11.252,14.745,13.830,16.320,11.184,11.840,7.798,12.532,10.281,8.964,8.971,7.080,7.562,5.621,6.952,9.078,4.278,6.813,7.308,3.506,4.761,3.971,7.320,24.535,91.560,190.240,240.255,196.608,96.434,28.015,6.394,0.694,2.494,1.043,0.567,2.444,0.543,
295,-22.510,-17.136,-16.075,-12.821,-9.760,-11.936,-11.173,-9.745,-8.886,-8.574,-7.773,-7.492,-6.409,-7.502,-6.566,-5.497,-6.257,-4.505,-5.384,-4.088,28.707,277.732,895.689,734.458,194.027,12.391,-0.986,-2.869,0.355,0.813,0.384,-0.126,0.255,2.958,6.093,9.616,12.529,25.880,30.031,37.042,29.092,23.145,18.814,18.496,22.508,25.059,23.842,24.882,24.766,23.166,28.882,29.289,27.737,30.024,30.180,33.124,30.148,34.101,31.377,33.185,33.910,33.564,36.107,34.033,34.309,34.138,40.664,36.220,34.656,38.617,39.237,35.774,42.711,38.128,42.743,33.957,36.496,42.438,37.349,40.288,41.279,39.001,41.873,40.691,41.199,44.336,38.696,40.767,41.962,42.875,40.347,42.285,40.641,40.801,38.721,39.055,39.042,38.025,36.784,39.220,36.227,40.454,40.457,38.223,36.009,34.808,36.768,33.252,36.070,31.053,32.608,34.205,29.149,30.126,30.164,27.787,28.807,27.993,28.594,27.358,26.026,26.588,23.623,23.962,22.563,22.455,22.272,24.977,18.741,21.831,21.682,19.567,14.868,15.593,16.325,14.466,14.930,14.993,15.251,12.723,12.191,14.594,9.609,13.456,9.821,9.957,9.328,9.141,8.592,9.481,10.105,9.736,6.182,5.416,5.200,4.646,7.210,5.708,6.597,5.194,6.873,3.529,3.591,2.972,2.038,1.068,7.656,30.129,87.523,168.525,227.871,181.342,91.550,23.388,4.356,-1.198,
300,-21.453,-17.962,-11.712,-11.364,-10.412,-9.910,-9.813,-7.111,-7.174,-7.470,-6.761,-6.339,-5.564,-4.389,-6.033,-5.033,-4.771,-5.231,-3.802,-4.109,-3.338,-4.069,2.605,78.765,490.069,908.936,472.126,74.571,1.943,-1.154,-2.056,-0.771,-0.164,3.709,6.148,7.513,10.603,9.912,11.723,14.382,19.246,31.282,36.097,36.365,27.012,22.419,21.625,25.420,22.247,25.742,27.408,28.636,28.990,30.451,30.149,29.167,32.447,31.743,32.694,34.514,34.687,33.244,35.467,36.146,33.122,38.240,38.131,36.576,38.406,37.614,38.535,37.691,42.979,42.587,40.690,40.451,40.847,40.764,41.103,42.316,43.686,40.848,40.173,47.283,44.311,42.715,41.597,41.947,38.720,38.505,42.347,41.594,39.468,40.133,38.570,39.624,37.769,38.785,35.852,38.005,35.994,37.542,39.718,37.878,37.260,36.369,34.377,33.321,33.140,33.916,32.988,29.575,27.754,29.872,30.919,28.258,26.880,24.934,28.158,25.809,25.560,25.986,21.647,25.863,22.728,21.319,18.949,21.820,20.659,20.523,20.956,18.392,16.717,17.399,15.774,16.005,14.470,13.850,13.621,13.318,14.765,11.878,11.525,11.593,13.027,11.728,8.790,8.332,7.226,8.294,8.013,7.794,10.051,6.924,8.029,5.612,6.381,5.121,5.261,3.097,5.165,3.600,4.043,2.525,3.370,4.908,0.314,3.083,1.794,0.627,0.128,5.393,17.125,77.288,157.445,228.571,
305,-15.710,-13.938,-12.263,-10.961,-9.298,-9.580,-9.112,-8.900,-8.011,-7.135,-7.119,-6.850,-6.558,-5.114,-5.560,-4.065,-4.645,-5.053,-4.720,-3.947,-3.168,-3.870,-3.180,-3.641,-3.416,20.232,268.891,779.231,690.568,185.916,13.945,0.475,1.441,2.558,3.088,4.178,10.120,9.295,7.737,9.832,12.725,12.896,16.750,26.297,34.484,39.406,34.146,25.010,23.828,24.383,25.505,29.351,24.863,29.027,30.507,30.031,27.910,29.047,31.473,29.939,31.965,33.008,34.684,37.047,35.808,37.669,36.989,41.602,37.533,42.413,35.499,42.463,40.167,37.560,38.805,40.464,43.327,40.785,40.824,42.239,44.176,46.015,41.051,41.917,44.390,43.111,43.951,39.157,41.391,42.497,44.188,41.312,44.060,41.491,38.758,39.114,40.047,40.630,42.189,38.930,35.402,39.060,36.640,37.146,36.828,37.178,34.675,36.241,31.286,32.472,31.622,27.570,32.608,27.365,28.778,28.527,26.868,27.073,25.039,25.474,25.372,24.815,24.961,24.098,21.357,19.213,18.891,20.099,20.321,18.618,20.680,18.525,17.394,15.226,13.510,12.849,16.461,13.451,15.230,11.778,12.712,12.797,14.043,10.755,9.628,9.415,11.494,8.266,7.896,7.441,6.827,9.924,6.694,6.634,7.869,4.605,6.968,4.786,5.083,4.828,4.779,3.606,3.710,2.055,2.594,1.395,2.451,2.301,2.570,2.063,0.487,0.467,0.470,0.971,0.570,0.996,
310,-15.422,-13.127,-10.082,-8.797,-7.033,-6.337,-8.245,-7.143,-6.033,-5.580,-5.268,-5.468,-4.622,-4.404,-4.594,-3.259,-3.755,-3.552,-3.301,-3.216,-3.841,-2.968,-2.516,-3.254,-2.146,-3.153,-2.208,1.173,88.129,462.375,798.296,377.039,63.910,2.450,1.648,5.622,7.810,7.487,7.477,8.774,10.246,10.219,12.745,12.119,15.283,17.772,23.487,26.346,32.296,33.271,23.771,21.835,21.513,25.161,25.440,26.932,25.071,30.091,32.404,29.575,33.112,32.097,35.887,34.115,37.361,37.358,35.334,38.074,37.033,43.080,38.350,39.393,43.460,42.913,40.629,45.047,39.038,46.185,44.540,43.452,47.326,43.967,47.207,45.905,46.464,45.650,44.708,43.240,43.869,43.062,42.911,41.056,42.091,42.398,43.814,40.294,42.544,41.205,38.938,40.883,42.625,34.555,36.092,34.177,37.457,33.245,33.983,32.080,32.229,32.569,30.982,31.630,30.668,31.575,27.285,29.695,24.098,28.618,25.366,25.663,20.367,22.959,25.870,23.097,20.559,19.782,20.783,19.749,19.109,17.846,17.473,18.092,17.466,17.628,14.553,14.861,15.318,14.417,14.266,11.268,9.673,11.354,12.041,11.888,11.665,12.676,9.330,9.776,8.326,7.339,7.799,5.873,7.806,6.882,5.041,5.984,4.494,3.532,2.952,4.432,4.683,2.573,3.524,3.616,2.233,3.272,1.119,2.627,3.743,4.044,0.364,1.416,1.446,-0.292,2.046,-0.217,
315,-13.895,-11.355,-8.291,-6.727,-6.668,-7.442,-5.377,-5.544,-5.255,-4.813,-3.570,-3.588,-3.179,-3.203,-3.921,-3.868,-3.002,-3.358,-3.484,-3.127,-2.701,-2.402,-2.363,-2.889,-3.446,-2.752,-2.814,-2.350,-2.140,-1.546,10.137,194.564,610.979,676.753,195.377,21.129,5.323,5.009,6.459,5.928,6.923,8.567,8.827,10.386,10.349,12.497,15.123,12.913,17.103,22.294,27.756,31.290,30.808,24.450,24.304,22.031,26.770,25.762,30.201,29.304,30.681,32.448,30.849,33.693,32.293,36.872,37.774,39.885,39.072,37.604,38.755,42.738,40.566,38.747,41.948,44.308,43.201,41.929,45.694,42.667,43.426,45.028,45.611,46.846,43.959,45.502,44.148,48.105,44.475,41.500,39.745,44.538,43.620,43.069,38.516,40.532,38.834,37.411,40.853,36.704,35.841,38.182,35.468,35.367,34.703,33.040,33.731,35.859,33.352,31.758,30.152,30.284,27.921,29.247,26.703,24.790,25.931,25.332,26.597,24.571,23.740,23.159,23.334,19.639,21.745,20.568,21.534,18.670,18.591,17.457,17.712,17.176,15.464,15.701,14.992,14.087,15.592,14.474,13.583,12.924,13.316,11.027,11.677,10.191,10.669,8.695,10.674,10.542,9.335,6.399,8.188,8.423,6.547,4.637,6.164,5.823,3.733,4.151,5.775,3.409,3.780,2.956,4.571,4.324,1.772,2.787,3.054,2.631,2.395,2.566,1.717,2.851,1.326,0.593,1.131,1.392,
320,-11.752,-9.016,-8.254,-7.081,-6.620,-6.259,-5.570,-4.593,-4.084,-4.431,-4.374,-3.961,-3.477,-4.001,-3.630,-3.691,-3.611,-3.437,-2.925,-3.265,-2.685,-2.552,-2.275,-2.454,-2.503,-2.077,-2.602,-2.604,-1.881,-2.273,-1.466,-1.821,1.593,61.664,413.776,712.034,362.710,48.933,5.701,3.781,3.771,3.733,5.233,6.461,5.753,7.506,9.175,8.274,10.868,10.757,12.666,17.092,19.383,23.426,28.194,29.780,28.940,26.966,24.426,25.427,27.453,28.548,26.775,31.208,34.246,33.356,34.033,34.806,35.427,38.628,36.865,37.815,37.400,36.767,42.192,41.972,44.884,41.616,44.894,41.082,43.647,41.023,44.412,44.905,44.944,43.180,41.592,42.536,42.003,42.834,44.433,43.988,42.501,39.738,42.395,42.111,40.134,41.644,36.760,39.698,38.595,39.351,37.632,36.097,35.520,32.716,34.007,35.327,32.667,31.409,29.498,31.435,31.458,27.986,26.665,29.108,25.355,25.742,24.311,25.422,25.986,23.502,23.059,20.990,19.055,21.037,18.873,19.151,19.039,17.218,16.387,16.995,14.211,16.347,15.798,15.134,12.680,11.760,12.032,10.879,11.826,11.091,10.870,10.284,8.100,10.562,9.000,10.057,8.204,6.463,6.137,6.546,8.149,6.158,5.239,5.824,4.653,4.797,4.718,3.932,4.968,4.452,3.135,3.490,2.313,2.805,3.075,1.370,0.771,1.100,1.010,1.049,1.894,1.080,0.884,2.002,
325,-11.356,-7.955,-7.520,-6.046,-4.442,-3.977,-4.589,-4.012,-3.580,-3.505,-3.433,-4.118,-3.170,-3.317,-2.850,-3.034,-3.059,-2.776,-2.515,-2.366,-2.565,-2.679,-2.056,-2.366,-1.958,-1.633,-2.195,-1.873,-2.175,-1.051,-1.727,-1.499,-1.029,-1.336,-1.221,8.012,149.154,567.335,579.980,167.924,14.063,1.263,1.710,1.965,2.901,3.313,3.976,5.558,4.855,6.148,7.599,8.897,10.626,12.207,15.540,18.450,21.537,25.958,28.943,28.230,26.034,25.066,25.090,27.429,27.160,30.970,29.416,35.451,32.513,35.273,35.201,36.188,36.573,37.223,37.342,38.621,37.355,41.375,41.144,41.639,40.066,41.253,42.527,42.563,38.980,39.769,44.334,41.903,40.843,41.435,44.619,40.875,38.926,41.863,41.255,41.438,41.184,38.839,37.799,37.642,40.498,39.027,36.026,34.955,35.198,35.415,34.070,33.272,32.712,34.188,29.927,30.556,31.288,28.149,28.410,28.701,25.389,26.147,26.680,24.656,24.417,22.001,22.639,21.419,18.798,20.336,19.097,16.596,18.647,18.851,16.834,15.405,15.498,16.047,13.870,13.745,12.085,11.438,13.796,11.798,13.133,10.350,11.785,11.026,10.630,10.411,9.023,6.980,8.661,6.898,8.533,7.590,8.674,6.155,6.081,4.786,5.351,5.944,5.240,2.443,3.889,5.255,2.892,3.957,2.592,2.505,2.763,4.110,2.117,2.961,1.903,2.260,2.306,0.154,0.517,0.963,
330,-10.089,-7.049,-6.654,-5.733,-5.114,-5.346,-3.686,-4.189,-3.879,-3.951,-3.826,-3.413,-3.051,-3.165,-2.745,-2.531,-2.792,-2.680,-2.583,-2.460,-1.872,-2.172,-2.142,-2.191,-2.211,-1.746,-1.682,-1.549,-1.858,-1.825,-1.669,-1.906,-1.526,-1.925,-1.124,-1.213,-1.153,0.816,41.394,326.216,637.825,348.639,47.673,3.032,0.651,1.439,1.672,2.895,3.397,4.745,5.640,7.253,8.031,9.544,11.260,11.629,12.921,15.376,16.913,22.923,25.569,30.602,31.012,28.148,26.367,25.777,28.208,29.576,27.454,31.446,32.409,34.318,33.916,36.089,35.731,34.167,37.917,38.948,39.772,36.868,36.688,40.251,41.864,41.936,42.023,40.010,40.783,41.656,41.510,40.395,41.254,41.615,42.239,41.959,38.798,39.779,40.199,42.362,38.574,36.363,35.594,35.476,36.929,35.842,34.484,35.184,33.159,36.178,30.706,32.338,29.372,28.734,31.825,28.005,28.970,25.906,29.147,23.862,25.324,24.826,21.905,23.494,20.928,21.057,21.833,20.173,18.386,18.561,17.788,18.070,16.380,14.975,14.869,16.403,14.636,13.879,12.441,15.784,12.189,12.468,11.293,12.039,9.353,9.862,9.540,9.627,8.699,9.026,7.214,5.812,6.402,6.145,6.813,5.763,6.974,5.091,6.182,6.244,5.786,4.544,5.072,3.745,4.753,3.815,4.208,2.490,2.365,2.603,2.338,1.699,1.444,0.911,1.092,1.788,1.547,1.136,
335,-8.752,-7.458,-5.380,-5.208,-4.722,-4.877,-3.455,-3.544,-4.268,-3.133,-2.962,-2.846,-2.451,-3.230,-2.630,-2.584,-2.394,-2.271,-2.156,-2.146,-1.961,-1.692,-2.017,-1.774,-1.806,-1.865,-1.832,-1.725,-1.697,-1.546,-1.802,-1.440,-1.405,-1.182,-1.323,-0.912,-1.126,-0.908,-0.939,-0.954,13.336,155.878,524.270,487.063,128.793,7.010,1.733,1.517,1.569,2.728,3.147,4.428,6.466,6.782,7.311,10.649,11.194,12.252,13.161,14.762,17.143,19.530,23.085,27.617,31.005,30.746,28.371,28.026,28.816,27.577,29.256,31.157,30.730,33.168,34.128,35.723,34.420,35.774,39.045,37.064,36.251,37.023,42.070,39.117,38.414,40.507,40.761,40.176,40.366,37.555,39.044,37.751,39.769,40.964,41.066,39.449,37.406,36.937,37.313,37.265,37.542,38.362,36.394,32.891,35.617,33.608,32.583,33.027,31.801,29.339,29.287,28.650,31.033,28.677,29.120,25.991,25.989,25.122,23.591,22.759,22.512,22.928,22.226,20.345,21.266,18.913,19.118,19.021,16.297,16.117,16.593,15.490,15.862,14.767,14.554,12.841,12.730,13.313,11.837,11.649,10.696,12.120,9.672,9.866,9.859,9.977,9.330,8.314,7.189,8.457,7.599,7.781,7.247,5.961,6.504,4.588,5.355,5.606,4.316,5.172,4.737,3.731,3.722,4.456,4.594,3.819,2.868,2.790,2.612,3.245,3.281,0.848,1.794,1.911,2.289,1.680,
340,-8.102,-6.473,-5.338,-4.691,-3.923,-3.979,-3.671,-2.879,-3.510,-3.315,-3.267,-2.618,-2.173,-2.216,-2.093,-2.185,-1.770,-2.264,-2.141,-1.816,-1.707,-2.119,-1.138,-1.640,-1.366,-1.746,-1.582,-1.791,-1.554,-1.849,-1.197,-1.271,-1.341,-1.182,-1.081,-1.161,-0.932,-1.239,-0.841,-0.873,-0.985,-0.671,0.613,43.443,291.238,555.831,294.175,40.812,2.564,2.214,2.199,3.480,3.413,5.108,6.497,6.923,7.849,8.546,10.332,11.600,13.002,15.391,15.891,17.171,21.003,24.123,27.061,31.931,29.924,28.384,28.982,28.301,30.501,30.117,28.737,30.362,33.495,33.909,32.439,35.266,35.665,35.847,36.479,37.516,37.050,38.070,38.971,36.363,37.934,37.831,38.226,38.196,35.970,37.549,37.502,36.856,38.035,37.791,36.071,35.958,34.623,36.035,35.874,34.895,32.313,32.378,31.696,33.160,32.776,31.085,31.472,29.573,28.369,26.495,24.962,26.490,25.256,26.224,24.355,23.345,22.580,21.238,22.660,22.532,20.710,21.882,18.074,18.976,18.051,16.868,16.824,15.501,15.713,12.974,14.041,14.911,13.373,12.871,10.813,12.479,10.645,10.494,10.753,7.408,9.014,7.795,7.624,8.775,7.069,8.381,7.693,6.930,7.150,5.059,6.009,6.192,5.604,4.079,4.701,4.313,5.038,3.591,3.782,3.660,3.111,4.360,3.973,2.324,3.264,1.579,1.932,0.369,1.644,1.853,1.906,1.365,
345,-5.199,-4.804,-5.260,-3.952,-3.524,-3.883,-3.391,-3.178,-2.875,-2.865,-3.113,-2.211,-2.020,-2.174,-2.156,-2.099,-2.092,-1.831,-2.066,-1.341,-2.148,-1.725,-1.717,-1.724,-1.165,-1.608,-1.862,-0.998,-1.571,-1.567,-1.483,-1.398,-1.458,-1.364,-1.221,-0.941,-1.102,-1.178,-1.049,-0.921,-1.192,-0.957,-0.626,-0.927,-0.252,13.166,140.754,466.406,421.868,101.128,6.623,1.981,3.045,2.970,4.674,4.932,5.960,7.218,7.708,9.111,11.233,11.887,11.881,14.021,15.638,17.359,19.653,18.928,23.575,25.319,28.290,31.178,26.554,25.802,28.087,29.805,29.372,29.575,30.598,30.991,32.964,35.652,35.211,34.504,33.646,34.075,37.232,34.992,35.605,35.115,37.625,35.105,35.821,35.505,35.074,36.498,34.457,37.641,35.426,34.166,36.321,33.116,34.769,33.416,35.300,30.976,31.437,31.766,30.609,28.428,27.055,28.795,29.012,27.570,26.133,25.404,26.388,24.525,22.745,22.737,22.546,19.570,21.147,20.392,19.260,18.803,18.793,17.590,18.735,16.148,15.940,15.432,13.662,15.504,13.866,12.705,12.013,12.892,14.189,12.337,11.134,10.970,9.836,11.259,10.045,8.775,8.994,10.121,9.860,8.064,7.654,6.072,6.935,6.896,5.061,5.570,4.938,5.386,5.305,5.254,4.921,4.128,3.891,3.466,3.111,3.865,2.278,2.415,3.124,3.143,2.144,2.749,1.670,2.212,1.870,1.191,
350,-6.802,-5.607,-3.883,-3.873,-3.867,-2.765,-2.594,-2.984,-2.965,-2.205,-2.029,-1.999,-1.906,-2.291,-2.221,-2.172,-1.616,-1.911,-1.806,-1.488,-1.119,-1.748,-1.478,-1.538,-1.384,-1.180,-1.376,-1.768,-1.331,-1.445,-1.592,-1.426,-1.281,-0.612,-0.998,-1.164,-1.250,-1.328,-0.978,-0.875,-1.157,-0.895,-0.648,-1.044,-0.517,-0.930,-0.862,1.579,63.779,347.750,506.044,198.803,22.045,3.129,2.830,3.616,3.178,4.917,5.469,6.681,7.058,8.020,8.791,10.992,12.594,13.590,14.820,15.070,16.127,17.387,19.629,20.873,23.560,27.391,28.794,28.052,26.688,25.929,27.063,29.797,29.625,32.238,31.844,30.143,31.313,32.740,33.468,32.339,33.146,33.909,33.060,32.240,37.763,34.206,32.955,34.448,32.807,33.062,33.166,33.805,32.896,32.201,32.320,30.206,33.202,33.352,30.237,31.018,29.000,28.926,28.283,26.978,27.438,26.739,25.507,24.526,25.252,23.796,23.577,23.127,23.621,21.090,20.017,21.145,20.033,19.630,19.383,17.914,17.990,17.193,16.836,16.221,15.115,14.968,13.391,14.165,13.192,11.689,12.330,12.138,10.154,11.170,10.398,10.511,8.537,8.128,9.272,8.603,7.770,6.764,7.355,7.484,6.653,7.274,6.622,5.718,6.320,6.412,4.103,3.969,4.744,4.236,3.882,3.280,3.284,2.921,3.089,3.326,3.424,2.519,1.819,1.884,1.760,0.849,0.725,1.363,
355,-5.430,-4.076,-3.758,-3.519,-3.356,-3.025,-3.072,-2.773,-3.153,-2.658,-2.574,-2.628,-2.120,-2.121,-1.998,-1.754,-1.814,-1.646,-1.908,-1.650,-1.511,-1.473,-1.266,-1.492,-1.127,-1.308,-1.047,-1.325,-1.332,-1.387,-1.293,-1.133,-1.306,-1.140,-1.137,-0.948,-1.124,-0.943,-0.952,-0.632,-0.975,-1.037,-1.106,-1.083,-0.837,-0.841,-0.698,-0.761,-0.567,-0.185,10.629,158.173,452.159,393.513,90.026,6.060,2.031,2.455,2.912,4.341,4.614,5.509,5.900,6.793,7.839,8.888,11.171,10.992,12.144,13.013,14.618,17.217,16.285,17.822,19.694,22.696,28.220,26.561,29.794,26.227,26.224,24.007,26.621,27.839,27.786,27.909,28.831,30.183,29.074,30.513,29.697,31.012,30.029,31.413,30.659,31.323,32.005,32.303,33.162,32.287,30.141,32.315,30.069,29.166,30.994,29.010,29.255,28.259,29.040,28.604,27.790,26.907,26.828,25.240,25.681,24.481,24.030,23.692,24.045,23.382,22.225,21.263,19.918,20.390,18.107,18.329,16.327,17.456,17.381,17.298,15.767,15.302,13.910,14.317,14.654,12.392,13.464,11.993,11.420,11.171,11.440,11.166,9.488,10.264,8.024,8.277,8.867,7.628,8.544,7.679,8.319,6.730,5.374,5.340,6.219,5.871,5.882,4.918,4.745,4.497,4.036,5.138,5.434,4.074,3.890,2.408,3.533,3.000,2.223,3.031,2.481,2.023,1.024,1.552,1.366,2.222,
360,-6.989,-6.005,-3.956,-3.625,-3.189,-2.722,-2.383,-2.493,-2.339,-2.328,-1.854,-1.927,-1.780,-2.015,-1.299,-1.694,-1.674,-1.643,-1.464,-1.563,-1.437,-1.310,-1.385,-1.321,-1.215,-1.253,-1.473,-0.887,-1.291,-1.119,-1.367,-1.140,-0.912,-1.169,-1.050,-1.149,-1.050,-0.820,-0.809,-0.606,-1.071,-0.773,-0.707,-0.529,-0.712,-0.804,-0.819,-0.772,-0.845,-0.274,-0.643,-0.442,2.617,50.515,300.571,457.511,233.424,25.774,2.682,2.528,2.734,3.300,3.874,4.937,5.469,6.879,7.318,9.049,7.467,10.424,10.155,11.671,12.766,13.955,14.656,16.925,19.124,20.514,21.704,23.662,25.123,28.240,24.114,23.481,25.445,25.599,25.457,25.632,25.730,26.698,26.153,28.319,27.570,29.029,28.749,28.275,28.560,27.889,29.090,28.900,29.709,28.372,28.909,29.857,27.669,28.096,27.643,27.059,27.717,26.603,26.665,26.021,24.694,23.417,23.012,22.709,20.697,21.837,23.086,20.957,21.254,20.620,19.940,18.419,18.683,17.700,19.511,17.733,17.315,17.076,15.548,15.631,15.440,12.878,13.624,12.005,12.050,12.859,11.584,10.759,10.144,10.981,9.120,9.915,9.014,8.153,9.384,7.917,7.556,5.638,6.709,7.300,5.523,6.621,5.366,5.795,5.621,5.583,5.566,3.044,4.192,3.552,4.447,4.960,3.424,3.043,3.043,3.820,3.485,2.380,1.878,2.047,1.656,1.479,0.804,1.383,
365,-5.740,-5.144,-4.715,-3.613,-1.749,-2.905,-1.861,-2.784,-2.183,-2.338,-2.037,-2.162,-2.080,-1.680,-1.596,-1.539,-1.378,-1.782,-1.611,-1.002,-1.198,-1.031,-1.512,-1.226,-1.246,-1.310,-1.262,-1.196,-1.338,-0.992,-1.067,-0.811,-1.013,-0.994,-0.933,-0.989,-1.120,-1.097,-0.888,-0.869,-0.932,-0.861,-0.787,-0.852,-0.924,-0.776,-0.720,-0.755,-0.810,-0.544,-0.807,-0.705,-0.631,-0.253,0.279,16.620,117.636,403.780,367.861,90.722,5.842,2.278,2.303,3.154,3.658,4.023,4.665,5.934,5.813,6.960,8.356,9.291,9.173,10.048,11.624,12.297,13.244,16.103,15.921,17.004,18.831,21.254,23.080,25.335,24.453,24.623,22.936,22.502,21.862,24.079,23.451,25.149,26.156,25.014,26.347,26.242,26.232,25.053,26.616,27.322,25.731,26.843,26.810,26.748,26.779,27.074,25.597,26.279,25.716,25.416,24.244,24.956,23.558,23.093,22.485,22.696,21.075,22.385,21.590,20.042,21.132,20.327,18.701,18.289,17.541,17.522,16.928,15.970,14.764,13.841,14.203,14.015,15.236,12.767,13.415,12.152,12.054,11.056,10.633,11.294,9.843,9.859,9.933,9.567,8.960,9.114,7.883,8.284,7.310,6.984,6.944,7.576,5.811,5.081,5.418,5.013,5.156,4.641,3.882,4.436,4.411,3.081,4.061,3.702,3.864,3.021,2.268,2.470,3.064,2.861,2.713,2.280,0.954,1.602,0.771,1.247,
370,-5.227,-4.686,-3.670,-3.151,-2.634,-2.945,-2.523,-2.217,-2.408,-2.194,-2.309,-1.861,-1.512,-1.703,-1.981,-1.290,-1.541,-1.522,-1.306,-1.499,-1.249,-1.193,-1.341,-1.368,-1.366,-0.764,-1.197,-0.935,-1.308,-1.214,-1.078,-1.097,-0.961,-1.117,-0.898,-0.886,-0.830,-0.916,-0.805,-0.917,-0.865,-0.909,-0.857,-0.896,-1.000,-0.680,-0.526,-0.646,-0.490,-0.720,-0.837,-0.631,-0.662,-0.456,-0.427,-0.544,-0.487,1.716,38.334,235.206,422.854,225.757,33.445,2.443,1.716,2.014,2.206,3.630,3.670,4.573,5.880,6.425,6.757,7.498,8.332,9.883,10.652,10.792,12.559,13.305,14.976,15.431,17.144,16.108,18.434,21.067,21.225,24.028,21.338,22.462,22.326,21.156,22.452,23.739,21.877,23.090,22.481,24.066,24.078,24.578,23.553,24.614,24.996,24.661,24.542,25.531,24.065,24.591,24.207,23.309,22.885,21.202,22.572,21.793,21.652,20.792,21.239,20.833,19.479,19.452,19.745,18.657,20.130,17.665,17.760,16.688,15.404,16.318,15.712,14.993,14.696,14.277,13.837,13.478,11.687,11.997,12.732,10.616,10.365,9.737,10.177,10.962,8.417,8.655,9.683,9.433,8.213,7.980,7.193,8.252,6.990,7.019,5.571,5.516,5.856,5.868,4.738,5.101,4.343,3.710,4.777,3.481,3.655,3.048,3.067,3.752,3.743,3.831,2.367,2.014,3.221,1.947,2.186,2.986,1.389,2.016,
