EX Wavelength/EM Wavelength,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,
240.0,-141.191,-131.205,-75.04,-59.787,-45.914,-10.122,-2.379,-54.568,-69.6,-57.859,-52.295,-58.694,-55.474,-48.751,-33.314,-43.411,-35.638,-41.899,-42.848,-43.684,-43.032,-27.425,-29.092,-40.025,-27.105,-31.745,-24.007,-26.286,-23.369,-26.821,-19.577,-32.11,-22.303,-29.403,-19.417,-22.708,-14.443,-23.56,-21.895,-21.097,-10.016,-9.252,-9.467,-13.864,-7.335,-8.534,-5.138,-6.225,-8.543,-7.23,2.443,3.032,-2.088,-6.525,4.365,-6.834,4.222,10.33,12.628,6.592,7.496,14.321,13.176,19.713,13.932,15.443,16.665,21.888,17.871,19.372,24.504,19.762,9.95,19.049,9.806,24.417,36.953,19.796,31.877,27.447,27.292,20.301,20.213,31.937,30.537,36.942,33.512,37.85,27.393,16.668,35.795,22.558,31.709,28.817,28.765,22.878,31.321,29.612,24.339,26.923,28.044,28.806,28.532,24.755,22.994,19.958,17.606,21.375,15.887,32.606,22.903,35.845,102.856,334.305,714.872,875.163,763.814,344.673,95.353,15.418,11.058,2.376,0.458,13.806,-0.432,-2.352,5.206,-5.4,3.45,1.568,6.88,4.558,-3.94,-5.446,4.792,9.717,2.5,17.873,-2.224,-6.814,-12.522,-11.973,-13.215,-10.869,-20.511,-13.302,-20.135,-18.442,-17.502,-13.858,-11.883,-24.537,-20.978,-28.185,-22.422,-24.759,-16.715,-22.705,-22.207,-26.418,-31.533,-30.074,-26.182,-27.585,-31.993,-27.587,-21.124,-24.962,-31.542,-30.63,-26.111,-29.798,-34.535,-23.385,-26.584,-40.676,
245.0,222.539,-66.639,-74.582,-55.437,-56.8,-55.757,-36.164,-32.831,6.241,19.402,-1.955,-40.059,-30.586,-39.11,-35.969,-33.774,-33.93,-28.186,-32.142,-28.471,-25.598,-23.922,-28.209,-25.784,-22.026,-25.003,-23.845,-24.712,-21.586,-18.627,-17.501,-17.867,-23.637,-19.636,-19.601,-15.043,-13.76,-14.356,-16.85,-13.382,-11.102,-5.875,-8.464,-2.528,-5.676,-11.153,-3.902,-5.398,-1.837,1.381,-2.214,6.417,4.839,9.696,5.516,14.141,7.483,7.973,9.739,16.523,11.075,13.127,16.564,15.744,11.011,13.12,23.976,16.854,10.94,18.399,18.935,15.939,27.226,29.053,34.092,28.639,20.665,28.014,27.535,28.321,32.958,31.016,34.882,25.785,35.239,34.761,22.859,30.95,28.095,29.868,32.7,27.699,28.857,38.659,30.735,31.516,37.096,29.406,25.2,28.535,28.648,36.732,24.622,27.071,31.201,30.041,26.158,21.424,29.979,33.248,23.805,22.943,24.43,21.843,21.301,18.493,22.174,96.06,317.23,707.975,942.792,807.308,429.626,123.397,35.253,15.735,5.797,11.214,13.575,11.896,4.185,7.671,6.263,7.253,2.757,6.87,11.338,-1.868,2.453,0.98,-3.809,6.691,6.372,6.039,7.216,-9.656,-2.028,-9.794,-6.033,-15.674,-2.907,-6.892,-8.86,-10.567,-14.985,-10.915,-18.543,-15.001,-17.957,-15.133,-16.643,-26.157,-20.148,-16.738,-20.188,-22.685,-20.604,-24.483,-26.854,-23.438,-28.007,-19.749,-20.499,-25.49,-26.261,-30.362,
250.0,8217.961,4790.942,802.906,18.7,-48.531,-43.239,-39.977,-33.481,-29.766,-30.85,-2.298,25.656,23.877,-13.764,-19.452,-14.23,-26.975,-23.337,-23.561,-26.528,-21.742,-17.998,-15.298,-25.901,-18.968,-17.422,-18.93,-17.723,-21.024,-14.925,-18.185,-12.884,-12.78,-9.887,-11.395,-10.901,-14.266,-6.345,-6.344,-6.632,-5.036,-5.077,-4.431,-0.526,-8.037,-2.04,-9.543,-2.59,2.109,4.221,-1.158,3.98,8.107,0.923,5.093,7.254,12.22,4.557,12.299,10.34,17.749,18.381,16.356,23.737,20.598,18.24,14.101,22.381,22.283,25.241,30.735,27.687,27.184,24.486,24.516,28.037,31.242,33.132,27.913,21.061,22.707,43.151,32.418,30.583,35.515,45.685,39.883,37.719,34.782,37.796,35.199,36.832,36.451,49.131,43.622,32.563,35.006,31.878,41.148,31.593,26.497,38.541,40.312,32.582,32.599,30.447,31.061,27.866,25.991,33.167,30.268,21.273,20.144,17.476,32.867,18.381,14.284,22.846,18.87,19.803,9.783,34.12,100.485,376.238,830.016,1096.31,891.695,462.372,175.216,24.434,17.734,12.669,7.177,4.623,6.565,8.534,-0.698,1.67,7.987,3.758,1.471,5.834,0.725,2.872,4.297,4.978,-2.723,1.984,2.731,14.154,0.151,0.479,-9.403,0.177,-3.863,-14.937,-12.735,-6.128,-3.735,-13.379,-13.247,-13.286,-14.129,-10.405,-12.942,-11.347,-17.947,-13.317,-18.817,-16.2,-15.214,-17.088,-18.502,-20.233,-16.365,-19.346,
255.0,352.221,2426.636,7500.971,6838.416,2585.976,214.252,-15.924,-26.869,-28.422,-27.801,-18.417,-24.914,-16.257,-7.001,26.535,40.389,-10.104,-13.931,-20.859,-10.768,-14.478,-20.102,-18.502,-16.633,-15.782,-17.108,-17.833,-14.329,-17.714,-11.603,-11.417,-9.308,-4.186,-8.988,-8.786,-1.968,-6.21,-1.042,-9.773,-2.054,-4.09,-7.007,-4.9,-0.708,-0.322,-4.183,3.199,4.311,4.389,-4.607,-2.785,8.086,5.427,3.029,8.846,15.523,14.876,14.465,11.714,13.822,16.03,26.039,23.737,17.206,26.832,28.186,21.549,28.651,28.332,26.692,35.976,30.842,25.204,27.502,30.51,36.483,36.537,34.994,45.528,50.645,52.543,44.383,43.072,41.199,50.957,40.758,34.456,53.337,40.534,42.392,43.879,48.488,54.733,45.182,53.452,47.421,49.25,51.737,48.838,39.918,45.096,41.295,45.275,42.073,41.974,35.621,43.123,46.488,53.781,41.666,43.596,37.482,36.577,35.929,32.187,32.612,28.103,28.577,22.727,36.328,26.134,30.238,28.561,22.104,29.852,25.076,30.336,121.015,431.226,1079.252,1523.068,1313.299,667.92,231.329,42.841,14.041,17.318,11.65,6.628,8.916,11.688,8.24,-1.115,6.403,4.058,7.667,0.08,1.151,1.435,2.266,2.582,0.756,18.024,6.64,6.546,3.365,0.596,-2.464,-4.47,-6.952,-0.937,-7.813,-6.744,-9.779,-13.261,-8.906,-13.325,-9.99,-12.457,-9.749,-16.519,-17.288,-13.588,-17.622,-17.212,-16.164,
260.0,-68.406,-58.696,-18.384,734.415,4396.909,8146.747,5189.842,1137.88,35.648,-11.83,-12.364,-6.79,-13.998,-14.726,-16.378,-2.38,19.852,33.57,33.876,8.46,-7.17,-4.1,-7.266,-12.158,-12.903,-8.404,-10.719,-3.283,-8.516,-5.608,-9.474,-0.15,2.031,-2.127,-0.99,-2.06,2.953,-2.093,0.084,-2.244,-5.738,7.604,5.01,3.79,2.679,7.882,1.503,10.215,7.478,10.685,5.765,8.249,7.874,14.125,9.978,13.478,16.009,18.911,26.969,21.749,17.838,14.588,21.176,23.691,25.661,25.515,27.393,34.75,28.972,29.481,29.565,29.289,42.343,34.991,30.944,31.936,39.034,40.564,42.668,44.092,45.046,44.786,43.872,43.382,45.694,47.856,52.694,47.017,43.603,38.71,52.964,46.97,47.541,45.619,54.149,50.116,40.609,50.699,44.962,48.271,56.672,52.165,43.915,38.96,40.651,40.616,48.888,44.229,46.366,31.72,34.069,30.789,40.77,36.004,36.226,38.046,32.934,29.576,32.244,26.32,27.553,33.757,38.937,26.377,31.644,24.743,20.634,26.917,25.356,20.006,17.277,34.181,106.08,432.315,1049.473,1658.304,1580.986,912.585,287.851,48.432,17.712,14.181,10.32,14.668,13.559,6.227,9.029,16.611,8.604,7.555,5.573,7.235,5.589,2.038,-0.579,7.79,0.972,5.795,5.619,10.922,12.185,9.202,9.29,3.163,-4.269,1.815,-2.557,-11.247,-10.236,-9.931,-11.228,-11.242,-11.547,-8.231,-13.248,-9.723,
265.0,-45.949,-35.332,-35.437,-23.062,-18.737,221.726,2503.154,7425.772,7353.108,2349.79,204.242,-1.851,3.053,-7.277,-3.901,-7.633,-7.449,-3.907,5.379,19.551,32.041,31.205,12.493,-1.866,-2.843,-7.96,2.051,-0.291,5.473,1.42,-1.651,0.055,-2.574,-1.001,-0.994,3.408,1.202,1.861,1.229,4.42,4.619,4.921,4.035,5.303,5.317,6.809,6.253,6.152,9.321,7.731,11.028,10.47,14.553,10.875,14.775,16.605,12.724,17.239,20.185,19.781,22.083,16.972,24.292,16.38,23.152,26.014,22.897,31.002,27.983,33.9,25.573,31.266,34.148,26.233,35.324,36.893,30.473,34.375,38.954,33.369,40.848,33.243,35.335,39.223,39.774,42.009,44.847,44.194,44.833,38.555,46.347,48.809,44.736,44.261,42.95,43.263,43.114,45.832,41.575,46.236,44.751,39.91,42.627,39.454,40.912,36.831,46.516,45.501,39.599,43.379,41.601,40.925,44.811,38.743,35.586,32.639,31.222,32.423,33.409,26.184,24.516,24.185,22.607,24.201,23.533,22.821,26.341,22.443,21.247,20.792,24.331,28.629,21.694,20.293,16.376,17.822,35.328,139.8,544.224,1312.227,1811.058,1586.964,748.801,239.662,46.29,10.562,8.285,9.238,10.316,4.986,10.061,8.951,1.887,4.08,6.844,5.583,2.441,3.299,5.276,-3.152,0.168,2.864,1.762,-1.12,7.242,4.941,15.549,5.296,1.743,5.795,-0.877,-5.871,-2.29,-4.428,-6.735,-5.543,
270.0,-37.995,-25.371,-21.505,-16.981,-20.841,-16.413,-2.396,1.46,840.772,5019.156,8770.704,4843.281,971.26,26.123,0.561,0.268,2.076,-5.192,-2.427,1.984,-0.15,5.795,26.04,31.797,46.43,24.543,5.266,4.702,4.433,-0.437,-0.689,0.287,2.966,4.509,2.978,0.201,10.221,4.936,6.096,6.241,7.238,6.605,11.159,7.574,9.082,12.954,7.515,12.667,10.893,13.117,16.16,15.04,15.335,17.59,12.985,20.341,19.8,17.859,15.876,18.655,21.087,21.397,22.917,22.527,23.394,25.471,23.93,25.882,29.918,28.852,33.062,30.057,30.444,28.371,32.487,32.195,33.39,29.748,33.785,39.852,29.07,38.018,41.259,39.235,35.534,39.69,37.903,36.037,35.83,39.767,40.651,42.804,43.187,43.232,38.904,44.318,35.038,40.857,39.321,36.774,37.939,36.438,36.727,40.122,37.272,42.471,43.058,42.183,39.086,28.811,44.39,33.648,37.99,36.221,40.063,32.584,39.081,37.271,28.049,30.546,29.72,31.476,28.021,24.12,22.635,25.984,34.742,29.122,28.668,23.31,26.022,20.836,19.139,18.39,24.603,22.439,15.088,17.924,14.227,14.772,17.948,29.463,147.175,540.848,1308.047,1990.901,1781.065,948.733,274.26,41.033,8.497,8.212,4.278,8.692,8.279,6.361,4.939,8.132,3.468,1.696,6.876,0.433,-0.209,0.915,1.317,1.817,3.246,3.626,2.552,6.957,4.061,6.559,1.733,10.184,4.342,5.403,
275.0,-33.095,-11.543,-11.019,-20.063,-18.077,-8.236,-9.036,-11.66,-10.359,-2.407,177.417,2700.205,7675.015,7459.032,2066.161,191.775,2.009,1.931,4.949,5.177,4.896,4.731,7.619,2.617,9.896,28.051,39.145,30.651,19.351,11.48,5.273,2.751,5.86,5.704,9.822,8.697,9.281,8.314,9.305,5.54,13.424,8.981,14.141,13.686,17.109,11.922,13.563,12.766,15.031,15.754,14.821,15.419,17.547,19.164,17.601,17.919,16.067,18.827,20.093,15.503,21.485,22.497,19.484,27.297,25.713,20.007,26.408,23.626,28.494,27.152,26.847,27.209,27.637,26.401,29.297,28.538,28.79,29.436,31.41,33.093,35.487,29.232,33.661,32.963,34.275,30.869,40.589,39.176,29.138,38.172,34.665,34.265,37.439,37.614,39.508,44.68,37.996,35.381,41.142,36.771,35.705,37.246,39.674,38.11,40.614,41.554,34.453,36.227,36.84,34.684,29.514,36.65,33.915,33.158,29.273,33.013,28.505,30.815,31.849,29.894,29.945,24.177,27.385,31.263,23.874,27.313,25.287,22.778,23.982,22.989,19.822,21.297,14.667,22.282,15.746,18.4,15.642,19.275,16.333,15.653,8.215,13.517,13.106,14.829,14.203,11.273,29.762,159.589,683.601,1523.948,2107.213,1790.926,867.06,272.011,41.237,8.154,10.613,5.429,8.615,7.776,5.525,4.004,3.492,2.59,5.741,0.284,3.977,-0.205,-2.368,1.253,2.613,1.781,-0.322,-0.549,0.618,-0.211,
280.0,-28.481,-18.498,-20.518,-15.379,-9.924,-12.401,-7.433,-11.339,-7.64,-3.648,-1.798,-3.926,39.658,1063.916,6003.911,9061.198,4341.141,591.84,16.443,6.2,8.874,5.249,8.003,7.052,9.884,2.869,6.415,10.162,22.338,36.435,35.958,25.379,12.759,9.166,9.772,9.982,14.042,12.416,10.659,12.878,11.325,14.307,14.634,16.594,14.416,16.569,16.431,14.735,20.263,15.612,19.454,17.478,19.383,22.916,20.264,21.375,22.437,19.365,18.743,23.482,18.599,21.967,20.44,24.27,25.501,25.105,27.022,25.647,27.723,27.427,26.624,26.944,29.838,30.194,34.438,32.61,34.078,33.154,32.237,30.489,32.03,33.382,35.678,38.226,33.229,37.999,32.044,34.542,32.901,34.814,35.175,34.113,35.21,39.599,33.481,40.823,36.68,36.501,35.35,41.076,35.627,38.337,36.387,35.933,38.945,35.983,39.438,34.296,34.105,31.509,36.016,38.567,29.259,28.393,31.518,30.194,34.869,25.416,29.117,25.888,26.466,24.579,24.342,23.522,24.337,28.365,19.51,21.66,23.097,22.22,21.173,24.386,19.255,17.144,17.334,18.651,15.744,15.084,14.711,12.879,11.761,10.611,15.22,13.19,15.205,7.521,8.782,8.812,14.427,10.576,11.662,42.777,231.06,829.731,1717.27,2169.128,1769.498,840.96,218.607,34.545,9.03,8.466,6.234,6.442,3.916,5.185,1.709,3.253,1.738,0.511,-0.872,-0.158,1.978,0.635,3.706,-1.161,
